point,cell,grid,lat,lon
2716361,1361,warp,56.484745,8.927175
2716365,1361,warp,56.484745,9.130065
2716369,1361,warp,56.484745,9.332955
2716373,1361,warp,56.484745,9.535845
2716377,1361,warp,56.484745,9.738735
2716381,1361,warp,56.484745,9.941626
2716385,1397,warp,56.484745,10.144516
2716389,1397,warp,56.484745,10.347406
2716393,1397,warp,56.484745,10.550297
2716397,1397,warp,56.484745,10.753187
2719903,1361,warp,56.597004,8.546643
2719907,1361,warp,56.597004,8.750134
2719911,1361,warp,56.597004,8.953626
2719915,1361,warp,56.597004,9.157118
2719919,1361,warp,56.597004,9.360609
2719923,1361,warp,56.597004,9.5641
2719927,1361,warp,56.597004,9.767591
2719931,1361,warp,56.597004,9.971084
2719935,1397,warp,56.597004,10.174575
2723437,1361,warp,56.709259,8.367978
2723445,1361,warp,56.709259,8.776173
2723449,1361,warp,56.709259,8.980269
2723453,1361,warp,56.709259,9.184366
2723457,1361,warp,56.709259,9.388463
2723461,1361,warp,56.709259,9.592561
2723465,1361,warp,56.709259,9.796658
2723469,1397,warp,56.709259,10.000754
2726963,1361,warp,56.821514,8.392985
2726971,1361,warp,56.821514,8.8024
2726979,1361,warp,56.821514,9.211813
2726983,1361,warp,56.821514,9.41652
2726987,1361,warp,56.821514,9.621227
2726991,1361,warp,56.821514,9.825934
2726995,1397,warp,56.821514,10.030642
2726999,1397,warp,56.821514,10.235348
2730481,1361,warp,56.933765,8.418175
2730485,1361,warp,56.933765,8.623496
2730497,1361,warp,56.933765,9.23946
2730501,1361,warp,56.933765,9.444781
2730505,1361,warp,56.933765,9.650103
2730509,1361,warp,56.933765,9.855424
2730513,1397,warp,56.933765,10.060745
2730517,1397,warp,56.933765,10.266068
2733991,1361,warp,57.046017,8.649488
2733995,1361,warp,57.046017,8.855429
2733999,1361,warp,57.046017,9.061369
2734003,1361,warp,57.046017,9.267309
2734007,1361,warp,57.046017,9.473249
2734015,1361,warp,57.046017,9.88513
2734023,1397,warp,57.046017,10.29701
2737505,1361,warp,57.158264,9.501926
2737509,1361,warp,57.158264,9.708489
2737513,1361,warp,57.158264,9.915053
2737517,1397,warp,57.158264,10.121617
2737521,1397,warp,57.158264,10.32818
2740995,1361,warp,57.270508,9.738005
2740999,1361,warp,57.270508,9.945197
2741003,1397,warp,57.270508,10.152389
2741007,1397,warp,57.270508,10.35958
2744469,1361,warp,57.382751,9.767738
2744473,1361,warp,57.382751,9.975562
2744477,1397,warp,57.382751,10.183387
2744481,1397,warp,57.382751,10.391211
2747939,1397,warp,57.494995,10.006152
2747943,1397,warp,57.494995,10.214614
2747947,1397,warp,57.494995,10.423075
2751397,1397,warp,57.607235,10.246072
2687585,1361,warp,55.586609,8.325775
2687589,1361,warp,55.586609,8.524008
2687593,1361,warp,55.586609,8.72224
2687597,1361,warp,55.586609,8.920474
2687601,1361,warp,55.586609,9.118707
2687605,1361,warp,55.586609,9.316939
2687609,1361,warp,55.586609,9.515172
2687613,1361,warp,55.586609,9.713405
2687625,1397,warp,55.586609,10.308103
2687645,1397,warp,55.586609,11.299267
2687649,1397,warp,55.586609,11.497499
2687653,1397,warp,55.586609,11.695732
2687657,1397,warp,55.586609,11.893965
2687661,1397,warp,55.586609,12.092197
2687665,1397,warp,55.586609,12.29043
2691219,1361,warp,55.698883,8.349624
2691223,1361,warp,55.698883,8.548425
2691227,1361,warp,55.698883,8.747225
2691231,1361,warp,55.698883,8.946026
2691235,1361,warp,55.698883,9.144826
2691239,1361,warp,55.698883,9.343627
2691243,1361,warp,55.698883,9.542427
2691247,1361,warp,55.698883,9.741228
2691275,1397,warp,55.698883,11.132832
2691279,1397,warp,55.698883,11.331633
2691283,1397,warp,55.698883,11.530433
2691287,1397,warp,55.698883,11.729234
2691291,1397,warp,55.698883,11.928034
2691295,1397,warp,55.698883,12.126835
