point,cell,grid,lat,lon
2850205,1470,warp,60.973507,21.697943
2850209,1470,warp,60.973507,21.928772
2850213,1470,warp,60.973507,22.159601
2850217,1470,warp,60.973507,22.39043
2850221,1470,warp,60.973507,22.62126
2850225,1470,warp,60.973507,22.852089
2850229,1470,warp,60.973507,23.082918
2850233,1470,warp,60.973507,23.313747
2850237,1470,warp,60.973507,23.544577
2850241,1470,warp,60.973507,23.775406
2850245,1470,warp,60.973507,24.006235
2850249,1470,warp,60.973507,24.237064
2850253,1470,warp,60.973507,24.467894
2850257,1470,warp,60.973507,24.698723
2850261,1470,warp,60.973507,24.929552
2850265,1506,warp,60.973507,25.160381
2850269,1506,warp,60.973507,25.391211
2850273,1506,warp,60.973507,25.62204
2850277,1506,warp,60.973507,25.852869
2850281,1506,warp,60.973507,26.083698
2850285,1506,warp,60.973507,26.314528
2850289,1506,warp,60.973507,26.545357
2850293,1506,warp,60.973507,26.776186
2850297,1506,warp,60.973507,27.007015
2850301,1506,warp,60.973507,27.237843
2850305,1506,warp,60.973507,27.468672
2850309,1506,warp,60.973507,27.699501
2850313,1506,warp,60.973507,27.93033
2850317,1506,warp,60.973507,28.16116
2850321,1506,warp,60.973507,28.391989
2850325,1506,warp,60.973507,28.622818
2853319,1470,warp,61.085686,21.543045
2853323,1470,warp,61.085686,21.774691
2853327,1470,warp,61.085686,22.006336
2853331,1470,warp,61.085686,22.237982
2853335,1470,warp,61.085686,22.469627
2853339,1470,warp,61.085686,22.701273
2853343,1470,warp,61.085686,22.932919
2853347,1470,warp,61.085686,23.164564
2853351,1470,warp,61.085686,23.396212
2853355,1470,warp,61.085686,23.627857
2853359,1470,warp,61.085686,23.859503
2853363,1470,warp,61.085686,24.091148
2853367,1470,warp,61.085686,24.322794
2853371,1470,warp,61.085686,24.55444
2853375,1470,warp,61.085686,24.786085
2853379,1506,warp,61.085686,25.017731
2853383,1506,warp,61.085686,25.249376
2853387,1506,warp,61.085686,25.481022
2853391,1506,warp,61.085686,25.712667
2853395,1506,warp,61.085686,25.944313
2853399,1506,warp,61.085686,26.175959
2853403,1506,warp,61.085686,26.407604
2853407,1506,warp,61.085686,26.63925
2853411,1506,warp,61.085686,26.870895
2853415,1506,warp,61.085686,27.102541
2853419,1506,warp,61.085686,27.334187
2853423,1506,warp,61.085686,27.565832
2853427,1506,warp,61.085686,27.797478
2853431,1506,warp,61.085686,28.029123
2853435,1506,warp,61.085686,28.260769
2853439,1506,warp,61.085686,28.492414
2853443,1506,warp,61.085686,28.72406
2856429,1470,warp,61.197865,21.619598
2856433,1470,warp,61.197865,21.852068
2856437,1470,warp,61.197865,22.084538
2856441,1470,warp,61.197865,22.317005
2856445,1470,warp,61.197865,22.549475
2856449,1470,warp,61.197865,22.781942
2856453,1470,warp,61.197865,23.014412
2856457,1470,warp,61.197865,23.246881
2856461,1470,warp,61.197865,23.479349
2856465,1470,warp,61.197865,23.711819
2856469,1470,warp,61.197865,23.944286
2856473,1470,warp,61.197865,24.176756
2856477,1470,warp,61.197865,24.409225
2856481,1470,warp,61.197865,24.641693
2856485,1470,warp,61.197865,24.874163
2856489,1506,warp,61.197865,25.10663
2856493,1506,warp,61.197865,25.3391
2856497,1506,warp,61.197865,25.571569
2856501,1506,warp,61.197865,25.804037
2856505,1506,warp,61.197865,26.036507
2856509,1506,warp,61.197865,26.268976
2856513,1506,warp,61.197865,26.501444
2856517,1506,warp,61.197865,26.733913
2856521,1506,warp,61.197865,26.966381
2856525,1506,warp,61.197865,27.198851
2856529,1506,warp,61.197865,27.43132
2856533,1506,warp,61.197865,27.663788
2856537,1506,warp,61.197865,27.896257
2856541,1506,warp,61.197865,28.128725
2856545,1506,warp,61.197865,28.361195
2856549,1506,warp,61.197865,28.593664
2856553,1506,warp,61.197865,28.826132
2856557,1506,warp,61.197865,29.058601
2859527,1470,warp,61.31004,21.696783
2859531,1470,warp,61.31004,21.93008
2859535,1470,warp,61.31004,22.16338
2859539,1470,warp,61.31004,22.396679
2859543,1470,warp,61.31004,22.629976
2859547,1470,warp,61.31004,22.863276
2859551,1470,warp,61.31004,23.096575
2859555,1470,warp,61.31004,23.329874
2859559,1470,warp,61.31004,23.563171
2859563,1470,warp,61.31004,23.796471
2859567,1470,warp,61.31004,24.02977
2859571,1470,warp,61.31004,24.263067
2859575,1470,warp,61.31004,24.496367
2859579,1470,warp,61.31004,24.729666
2859583,1470,warp,61.31004,24.962965
2859587,1506,warp,61.31004,25.196262
2859591,1506,warp,61.31004,25.429562
2859595,1506,warp,61.31004,25.662861
2859599,1506,warp,61.31004,25.89616
2859603,1506,warp,61.31004,26.129457
2859607,1506,warp,61.31004,26.362757
2859611,1506,warp,61.31004,26.596056
2859615,1506,warp,61.31004,26.829353
2859619,1506,warp,61.31004,27.062653
2859623,1506,warp,61.31004,27.295952
2859627,1506,warp,61.31004,27.529251
2859631,1506,warp,61.31004,27.762548
2859635,1506,warp,61.31004,27.995848
2859639,1506,warp,61.31004,28.229147
2859643,1506,warp,61.31004,28.462446
2859647,1506,warp,61.31004,28.695744
2859651,1506,warp,61.31004,28.929043
2859655,1506,warp,61.31004,29.162342
2862613,1470,warp,61.422215,21.774601
2862617,1470,warp,61.422215,22.008738
2862621,1470,warp,61.422215,22.242872
2862625,1470,warp,61.422215,22.477009
2862629,1470,warp,61.422215,22.711143
2862633,1470,warp,61.422215,22.94528
2862637,1470,warp,61.422215,23.179415
2862641,1470,warp,61.422215,23.413549
