point,cell,grid,lat,lon
2785305,1361,warp,58.729519,8.200191
2785309,1361,warp,58.729519,8.415986
2785313,1361,warp,58.729519,8.631781
2785317,1361,warp,58.729519,8.847575
2785321,1361,warp,58.729519,9.06337
2785325,1361,warp,58.729519,9.279164
2788595,1361,warp,58.84174,5.628788
2788599,1361,warp,58.84174,5.845281
2788603,1361,warp,58.84174,6.061772
2788607,1361,warp,58.84174,6.278264
2788611,1361,warp,58.84174,6.494756
2788615,1361,warp,58.84174,6.711248
2788619,1361,warp,58.84174,6.92774
2788623,1361,warp,58.84174,7.144232
2788627,1361,warp,58.84174,7.360723
2788631,1361,warp,58.84174,7.577215
2788635,1361,warp,58.84174,7.793707
2788639,1361,warp,58.84174,8.0102
2788643,1361,warp,58.84174,8.226691
2788647,1361,warp,58.84174,8.443183
2788651,1361,warp,58.84174,8.659675
2788659,1361,warp,58.84174,9.092658
2788663,1361,warp,58.84174,9.309151
2791969,1361,warp,58.953953,8.253393
2791973,1361,warp,58.953953,8.470589
2791977,1361,warp,58.953953,8.687783
2791981,1361,warp,58.953953,8.904978
2791985,1361,warp,58.953953,9.122172
2791989,1361,warp,58.953953,9.339367
2791993,1361,warp,58.953953,9.556561
2798597,1361,warp,59.178379,8.744651
2798601,1361,warp,59.178379,8.963267
2798605,1361,warp,59.178379,9.181884
2798609,1361,warp,59.178379,9.400499
2798613,1361,warp,59.178379,9.619116
2798617,1361,warp,59.178379,9.837732
2798621,1397,warp,59.178379,10.056349
2798625,1397,warp,59.178379,10.274965
2798641,1397,warp,59.178379,11.14943
2798645,1397,warp,59.178379,11.368046
2798649,1397,warp,59.178379,11.586662
2801855,1361,warp,59.290588,6.799397
2801859,1361,warp,59.290588,7.018733
2801863,1361,warp,59.290588,7.238068
2801867,1361,warp,59.290588,7.457403
2801871,1361,warp,59.290588,7.676739
2801875,1361,warp,59.290588,7.896074
2801879,1361,warp,59.290588,8.11541
2801883,1361,warp,59.290588,8.334744
2801887,1361,warp,59.290588,8.55408
2801891,1361,warp,59.290588,8.773416
2801895,1361,warp,59.290588,8.992751
2801899,1361,warp,59.290588,9.212087
2801903,1361,warp,59.290588,9.431422
2801907,1361,warp,59.290588,9.650757
2801911,1361,warp,59.290588,9.870092
2801915,1397,warp,59.290588,10.089428
2801919,1397,warp,59.290588,10.308764
2801927,1397,warp,59.290588,10.747435
2801931,1397,warp,59.290588,10.966769
2801935,1397,warp,59.290588,11.186105
2801939,1397,warp,59.290588,11.40544
2801943,1397,warp,59.290588,11.624776
2805221,1397,warp,59.402798,11.443126
2811645,1361,warp,59.627209,5.538164
2811649,1361,warp,59.627209,5.75969
2811653,1361,warp,59.627209,5.981217
2811657,1361,warp,59.627209,6.202743
2811661,1361,warp,59.627209,6.42427
2811665,1361,warp,59.627209,6.645796
2811669,1361,warp,59.627209,6.867323
2811673,1361,warp,59.627209,7.08885
2811677,1361,warp,59.627209,7.310376
2811681,1361,warp,59.627209,7.531903
2811685,1361,warp,59.627209,7.753429
2811689,1361,warp,59.627209,7.974956
2811693,1361,warp,59.627209,8.196483
2811697,1361,warp,59.627209,8.418009
2811701,1361,warp,59.627209,8.639535
2811705,1361,warp,59.627209,8.861062
2811709,1361,warp,59.627209,9.082588
2811713,1361,warp,59.627209,9.304115
2811717,1361,warp,59.627209,9.525641
2811721,1361,warp,59.627209,9.747168
2811725,1361,warp,59.627209,9.968695
2811729,1397,warp,59.627209,10.190221
2811737,1397,warp,59.627209,10.633274
2811741,1397,warp,59.627209,10.854801
2811745,1397,warp,59.627209,11.076327
2811749,1397,warp,59.627209,11.297853
2811753,1397,warp,59.627209,11.519381
2814935,1361,warp,59.73941,7.779394
2814939,1361,warp,59.73941,8.001662
2814943,1361,warp,59.73941,8.223931
2814947,1361,warp,59.73941,8.446199
2814951,1361,warp,59.73941,8.668468
2814955,1361,warp,59.73941,8.890737
2814959,1361,warp,59.73941,9.113005
2814963,1361,warp,59.73941,9.335273
2814967,1361,warp,59.73941,9.557541
2814971,1361,warp,59.73941,9.77981
2814975,1397,warp,59.73941,10.002078
2814979,1397,warp,59.73941,10.224346
2821471,1397,warp,59.96381,11.636024
2821475,1397,warp,59.96381,11.859795
2821479,1397,warp,59.96381,12.083565
