point,cell,grid,lat,lon
886369,1398,quarter,63.875,12.375
879147,1362,quarter,62.625,6.875
873394,1362,quarter,61.625,8.625
926751,1508,quarter,70.875,27.875
922431,1508,quarter,70.125,27.875
915220,1507,quarter,68.875,25.125
913749,1435,quarter,68.625,17.375
863318,1361,quarter,59.875,9.625
863319,1361,quarter,59.875,9.875
893574,1399,quarter,65.125,13.625
869070,1362,quarter,60.875,7.625
882043,1398,quarter,63.125,10.875
877728,1398,quarter,62.375,12.125
873384,1362,quarter,61.625,6.125
873385,1362,quarter,61.625,6.375
926739,1472,quarter,70.875,24.875
923871,1508,quarter,70.375,27.875
918088,1471,quarter,69.375,22.125
915213,1471,quarter,68.875,23.375
913755,1435,quarter,68.625,18.875
909425,1435,quarter,67.875,16.375
903655,1399,quarter,66.875,13.875
866190,1362,quarter,60.375,7.625
864766,1398,quarter,60.125,11.625
864768,1398,quarter,60.125,12.125
870520,1398,quarter,61.125,10.125
870524,1398,quarter,61.125,11.125
870528,1398,quarter,61.125,12.125
879152,1362,quarter,62.625,8.125
877718,1362,quarter,62.375,9.625
871958,1362,quarter,61.375,9.625
925319,1508,quarter,70.625,29.875
920957,1435,quarter,69.875,19.375
920984,1507,quarter,69.875,26.125
918099,1471,quarter,69.375,24.875
861861,1361,quarter,59.625,5.375
863308,1361,quarter,59.875,7.125
863309,1361,quarter,59.875,7.375
860432,1361,quarter,59.375,8.125
858994,1361,quarter,59.125,8.625
889245,1398,quarter,64.375,11.375
889255,1398,quarter,64.375,13.875
876267,1362,quarter,62.125,6.875
876279,1362,quarter,62.125,9.875
923875,1508,quarter,70.375,28.875
919516,1435,quarter,69.625,19.125
919523,1471,quarter,69.625,20.875
915194,1435,quarter,68.875,18.625
915199,1435,quarter,68.875,19.875
906540,1435,quarter,67.375,15.125
899330,1399,quarter,66.125,12.625
861872,1361,quarter,59.625,8.125
896457,1399,quarter,65.625,14.375
876280,1398,quarter,62.125,10.125
879160,1398,quarter,62.625,10.125
879161,1398,quarter,62.625,10.375
873389,1362,quarter,61.625,7.375
867630,1362,quarter,60.625,7.625
926755,1508,quarter,70.875,28.875
923881,1544,quarter,70.375,30.375
918091,1471,quarter,69.375,22.875
913747,1435,quarter,68.625,16.875
913750,1435,quarter,68.625,17.625
866206,1398,quarter,60.375,11.625
864763,1398,quarter,60.125,10.875
861883,1397,quarter,59.625,10.875
