point,cell,grid,lat,lon
915222,1507,quarter,68.875,25.625
909460,1507,quarter,67.875,25.125
909468,1507,quarter,67.875,27.125
909472,1507,quarter,67.875,28.125
909477,1507,quarter,67.875,29.375
905143,1507,quarter,67.125,25.875
899396,1507,quarter,66.125,29.125
896510,1507,quarter,65.625,27.625
895078,1507,quarter,65.375,29.625
890750,1506,quarter,64.625,27.625
889297,1470,quarter,64.375,24.375
886414,1470,quarter,63.875,23.625
880679,1506,quarter,62.875,29.875
877795,1506,quarter,62.375,28.875
916672,1507,quarter,69.125,28.125
916673,1507,quarter,69.125,28.375
913786,1507,quarter,68.625,26.625
912334,1471,quarter,68.375,23.625
912343,1507,quarter,68.375,25.875
910896,1471,quarter,68.125,24.125
910905,1507,quarter,68.125,26.375
906593,1507,quarter,67.375,28.375
866260,1506,quarter,60.375,25.125
864799,1434,quarter,60.125,19.875
897951,1507,quarter,65.875,27.875
897957,1507,quarter,65.875,29.375
887864,1506,quarter,64.125,26.125
884976,1470,quarter,63.625,24.125
882086,1470,quarter,63.125,21.625
882101,1506,quarter,63.125,25.375
882102,1506,quarter,63.125,25.625
872029,1506,quarter,61.375,27.375
870568,1470,quarter,61.125,22.125
913775,1471,quarter,68.625,23.875
910895,1471,quarter,68.125,23.875
905151,1507,quarter,67.125,27.875
905156,1507,quarter,67.125,29.125
899388,1507,quarter,66.125,27.125
866262,1506,quarter,60.375,25.625
889319,1506,quarter,64.375,29.875
886427,1506,quarter,63.875,26.875
880655,1470,quarter,62.875,23.875
879224,1506,quarter,62.625,26.125
873469,1506,quarter,61.625,27.375
873470,1506,quarter,61.625,27.625
912336,1471,quarter,68.375,24.125
910915,1507,quarter,68.125,28.875
909473,1507,quarter,67.875,28.375
890744,1506,quarter,64.625,26.125
883530,1470,quarter,63.375,22.625
880650,1470,quarter,62.875,22.625
880658,1470,quarter,62.875,24.625
879216,1470,quarter,62.625,24.125
877788,1506,quarter,62.375,27.125
870585,1506,quarter,61.125,26.375
869152,1506,quarter,60.875,28.125
916667,1507,quarter,69.125,26.875
912339,1471,quarter,68.375,24.875
905145,1507,quarter,67.125,26.375
899383,1507,quarter,66.125,25.875
864810,1470,quarter,60.125,22.625
890738,1470,quarter,64.625,24.625
889299,1470,quarter,64.375,24.875
887862,1506,quarter,64.125,25.625
887863,1506,quarter,64.125,25.875
883538,1470,quarter,63.375,24.625
883546,1506,quarter,63.375,26.625
882095,1470,quarter,63.125,23.875
879238,1506,quarter,62.625,29.625
879242,1542,quarter,62.625,30.625
877774,1470,quarter,62.375,23.625
877782,1506,quarter,62.375,25.625
873472,1506,quarter,61.625,28.125
872016,1470,quarter,61.375,24.125
905154,1507,quarter,67.125,28.625
900833,1507,quarter,66.375,28.375
899392,1507,quarter,66.125,28.125
866259,1470,quarter,60.375,24.875
892191,1506,quarter,64.875,27.875
887869,1506,quarter,64.125,27.375
887871,1506,quarter,64.125,27.875
886418,1470,quarter,63.875,24.625
879217,1470,quarter,62.625,24.375
877779,1470,quarter,62.375,24.875
876327,1470,quarter,62.125,21.875
869144,1506,quarter,60.875,26.125
867709,1506,quarter,60.625,27.375
908014,1471,quarter,67.625,23.625
903709,1507,quarter,66.875,27.375
902269,1507,quarter,66.625,27.375
890755,1506,quarter,64.625,28.875
889307,1506,quarter,64.375,26.875
884998,1506,quarter,63.625,29.625
883540,1506,quarter,63.375,25.125
883560,1542,quarter,63.375,30.125
882093,1470,quarter,63.125,23.375
882104,1506,quarter,63.125,26.125
877787,1506,quarter,62.375,26.875
876331,1470,quarter,62.125,22.875
870571,1470,quarter,61.125,22.875
918115,1507,quarter,69.375,28.875
916665,1507,quarter,69.125,26.375
912346,1507,quarter,68.375,26.625
910913,1507,quarter,68.125,28.375
909455,1471,quarter,67.875,23.875
909456,1471,quarter,67.875,24.125
906595,1507,quarter,67.375,28.875
900828,1507,quarter,66.375,27.125
866256,1470,quarter,60.375,24.125
866258,1470,quarter,60.375,24.625
885000,1542,quarter,63.625,30.125
882107,1506,quarter,63.125,26.875
876346,1506,quarter,62.125,26.625
869130,1470,quarter,60.875,22.625
913791,1507,quarter,68.625,27.875
912332,1471,quarter,68.375,23.125
912351,1507,quarter,68.375,27.875
910901,1507,quarter,68.125,25.375
908017,1471,quarter,67.625,24.375
906575,1471,quarter,67.375,23.875
900834,1507,quarter,66.375,28.625
899376,1471,quarter,66.125,24.125
899384,1507,quarter,66.125,26.125
866254,1470,quarter,60.375,23.625
896504,1507,quarter,65.625,26.125
896507,1507,quarter,65.625,26.875
892184,1506,quarter,64.875,26.125
892196,1506,quarter,64.875,29.125
889316,1506,quarter,64.375,29.125
887878,1506,quarter,64.125,29.625
886422,1506,quarter,63.875,25.625
883561,1542,quarter,63.375,30.375
880672,1506,quarter,62.875,28.125
879230,1506,quarter,62.625,27.625
879244,1542,quarter,62.625,31.125
877790,1506,quarter,62.375,27.625
877802,1542,quarter,62.375,30.625
876361,1542,quarter,62.125,30.375
874887,1470,quarter,61.875,21.875
872036,1506,quarter,61.375,29.125
869129,1470,quarter,60.875,22.375
867687,1470,quarter,60.625,21.875
918106,1507,quarter,69.375,26.625
912338,1471,quarter,68.375,24.625
908022,1507,quarter,67.625,25.625
903706,1507,quarter,66.875,26.625
900817,1471,quarter,66.375,24.375
892187,1506,quarter,64.875,26.875
890751,1506,quarter,64.625,27.875
889308,1506,quarter,64.375,27.125
884979,1470,quarter,63.625,24.875
880659,1470,quarter,62.875,24.875
880660,1506,quarter,62.875,25.125
880666,1506,quarter,62.875,26.625
873446,1470,quarter,61.625,21.625
870592,1506,quarter,61.125,28.125
867691,1470,quarter,60.625,22.875
918116,1507,quarter,69.375,29.125
915204,1471,quarter,68.875,21.125
913784,1507,quarter,68.625,26.125
902272,1507,quarter,66.625,28.125
864812,1470,quarter,60.125,23.125
864817,1470,quarter,60.125,24.375
864818,1470,quarter,60.125,24.625
895074,1507,quarter,65.375,28.625
887876,1506,quarter,64.125,29.125
883529,1470,quarter,63.375,22.375
882119,1506,quarter,63.125,29.875
880646,1470,quarter,62.875,21.625
880653,1470,quarter,62.875,23.375
876340,1506,quarter,62.125,25.125
874907,1506,quarter,61.875,26.875
873451,1470,quarter,61.625,22.875
873462,1506,quarter,61.625,25.625
869146,1506,quarter,60.875,26.625
869147,1506,quarter,60.875,26.875
912348,1507,quarter,68.375,27.125
910899,1471,quarter,68.125,24.875
902259,1471,quarter,66.625,24.875
866261,1506,quarter,60.375,25.375
897944,1507,quarter,65.875,26.125
896511,1507,quarter,65.625,27.875
895075,1507,quarter,65.375,28.875
890742,1506,quarter,64.625,25.625
889309,1506,quarter,64.375,27.375
884991,1506,quarter,63.625,27.875
879208,1470,quarter,62.625,22.125
879209,1470,quarter,62.625,22.375
876338,1470,quarter,62.125,24.625
912350,1507,quarter,68.375,27.625
910900,1507,quarter,68.125,25.125
909458,1471,quarter,67.875,24.625
908030,1507,quarter,67.625,27.625
905149,1507,quarter,67.125,27.375
905152,1507,quarter,67.125,28.125
903699,1471,quarter,66.875,24.875
902265,1507,quarter,66.625,26.375
899397,1507,quarter,66.125,29.375
897954,1507,quarter,65.875,28.625
897939,1471,quarter,65.875,24.875
896505,1507,quarter,65.625,26.375
884972,1470,quarter,63.625,23.125
876351,1506,quarter,62.125,27.875
876339,1470,quarter,62.125,24.875
873468,1506,quarter,61.625,27.125
872009,1470,quarter,61.375,22.375
869141,1506,quarter,60.875,25.375
867702,1506,quarter,60.625,25.625
912347,1507,quarter,68.375,26.875
912352,1507,quarter,68.375,28.125
