date_time,soil moisture,ssm
2015-04-18,0.192,39.0
2015-04-25,0.186,62.0
2015-04-30,0.188,99.0
2015-05-05,0.22,97.0
2015-05-17,0.208,95.0
2015-05-24,0.198,42.0
2015-05-29,0.196,99.0
2015-05-31,0.256,97.5
2015-06-05,0.204,60.0
2015-06-10,0.182,59.0
2015-06-12,0.172,45.0
2015-06-17,0.201,83.0
2015-06-22,0.231,66.0
2015-06-24,0.218,42.0
2015-06-29,0.248,36.5
2015-07-04,0.176,45.5
2015-07-06,0.171,56.0
2015-07-11,0.205,43.5
2015-07-16,0.179,95.5
2015-07-18,0.164,61.5
2015-07-23,0.192,90.0
2015-07-30,0.223,71.0
2015-10-20,0.22,56.0
2015-10-27,0.246,49.0
2015-11-01,0.247,55.0
2015-11-03,0.253,73.5
2015-11-20,0.325,98.0
2015-11-27,0.289,84.0
2015-12-02,0.301,89.0
2015-12-09,0.322,91.5
2015-12-14,0.289,94.5
2015-12-21,0.297,85.5
2015-12-26,0.317,96.5
2016-01-07,0.122,1.0
2016-01-14,0.297,71.5
2016-01-19,0.129,2.5
2016-01-26,0.302,88.0
2016-01-31,0.288,80.0
2016-02-07,0.272,77.5
2016-02-12,0.258,42.0
2016-02-19,0.135,10.0
2016-02-24,0.26,85.5
2016-03-02,0.239,87.0
2016-03-07,0.236,82.0
2016-05-18,0.147,11.0
2016-05-25,0.16,99.0
2016-05-30,0.15,60.0
2016-06-04,0.147,35.0
2016-06-06,0.144,49.0
2016-06-11,0.142,18.5
2016-06-28,0.164,76.0
2016-06-30,0.157,81.0
2016-07-05,0.163,73.0
2016-07-17,0.196,62.5
2016-07-22,0.154,67.5
2016-07-24,0.151,61.5
2016-07-29,0.158,53.0
2016-08-03,0.142,87.5
2016-08-05,0.184,78.5
2016-08-10,0.171,52.0
2016-08-15,0.178,60.5
2016-08-17,0.156,50.0
2016-08-22,0.129,51.0
2016-08-27,0.124,53.5
2016-08-29,0.193,84.0
2016-09-03,0.131,59.5
2016-09-08,0.144,56.0
2017-04-20,0.199,53.5
2017-04-24,0.194,47.5
2017-04-25,0.209,91.0
2017-04-26,0.223,51.5
2017-04-30,0.194,7.5
2017-05-01,0.188,2.0
2017-05-02,0.185,3.5
2017-05-06,0.182,6.5
2017-05-07,0.182,6.0
2017-05-08,0.181,0.5
2017-05-12,0.194,3.0
2017-05-13,0.185,55.5
2017-05-14,0.198,78.0
2017-05-18,0.205,11.0
2017-05-19,0.191,24.5
2017-05-20,0.187,14.5
2017-05-24,0.18,20.0
2017-05-25,0.178,18.5
2017-05-26,0.177,20.5
2017-05-30,0.219,17.0
2017-05-31,0.202,12.0
2017-06-01,0.196,13.5
2017-06-05,0.179,19.5
2017-06-06,0.177,68.5
2017-06-07,0.231,55.5
2017-06-11,0.206,63.5
2017-06-12,0.276,30.0
2017-06-13,0.213,40.0
2017-06-18,0.18,20.0
2017-06-19,0.177,27.0
2017-06-23,0.174,23.0
2017-06-24,0.18,26.5
2017-06-25,0.216,45.0
2017-06-29,0.18,62.0
2017-06-30,0.228,51.0
2017-07-01,0.228,57.0
2017-07-05,0.187,42.5
2017-07-06,0.178,34.0
2017-10-04,0.263,65.0
2017-10-05,0.266,67.0
2017-10-09,0.252,41.5
2017-10-10,0.251,71.0
2017-10-11,0.258,69.0
2017-10-15,0.269,66.0
2017-10-16,0.258,61.0
2017-10-17,0.256,55.5
2017-10-21,0.257,49.5
2017-10-22,0.273,54.5
2017-10-23,0.257,60.0
2017-10-28,0.252,58.0
2017-10-29,0.256,55.5
2017-11-02,0.263,58.0
2017-11-03,0.253,71.0
2017-11-04,0.249,62.5
2017-11-08,0.245,46.0
2017-11-09,0.245,66.5
2017-11-10,0.256,67.0
2017-11-14,0.245,55.5
2017-11-15,0.257,55.0
2017-11-16,0.248,70.5
2017-11-20,0.254,45.0
2017-11-21,0.251,56.0
2017-11-22,0.249,92.5
2017-11-26,0.256,67.5
2017-11-27,0.275,81.0
2017-11-28,0.275,81.5
2017-12-02,0.246,68.5
2017-12-03,0.252,60.5
2017-12-04,0.257,43.0
2017-12-08,0.269,69.0
2017-12-09,0.264,63.5
2017-12-10,0.258,21.5
2017-12-14,0.262,62.5
2017-12-15,0.265,32.5
2017-12-16,0.251,1.0
2017-12-20,0.252,84.5
2017-12-21,0.251,74.0
2017-12-22,0.248,71.5
2017-12-26,0.261,90.0
2017-12-27,0.283,86.0
2017-12-28,0.277,82.5
2018-01-01,0.268,89.0
2018-01-02,0.27,85.5
2018-01-03,0.26,98.0
2018-01-09,0.23,1.5
2018-01-13,0.246,50.0
2018-01-14,0.244,19.5
2018-01-15,0.242,1.0
2018-01-19,0.261,63.0
2018-01-20,0.256,69.0
2018-01-21,0.264,61.5
2018-01-25,0.271,70.0
2018-01-26,0.254,79.5
2018-01-27,0.25,77.5
2018-01-31,0.253,83.0
2018-02-01,0.268,93.5
2018-02-02,0.286,91.0
2018-02-07,0.24,13.5
2018-02-08,0.24,1.0
2018-02-12,0.266,61.0
2018-02-13,0.248,75.5
2018-02-14,0.246,3.5
2018-02-18,0.245,60.0
2018-02-24,0.235,2.5
2018-03-08,0.218,49.5
2018-03-09,0.245,67.0
2018-04-26,0.209,73.5
2018-04-27,0.202,36.5
2018-05-02,0.241,49.0
2018-05-03,0.226,93.5
2018-05-25,0.183,17.5
2018-05-31,0.208,4.5
2018-06-01,0.19,6.0
2018-06-02,0.177,23.0
2018-06-06,0.148,9.0
2018-06-07,0.139,6.0
2018-06-08,0.129,17.5
2018-06-12,0.206,5.5
2018-06-13,0.193,3.5
2018-06-14,0.182,14.5
2018-06-18,0.222,40.0
2018-06-19,0.212,14.0
2018-06-20,0.197,33.5
2018-06-25,0.163,17.5
2018-06-26,0.152,24.0
2018-06-30,0.107,25.0
2018-07-01,0.1,15.0
2018-07-02,0.095,34.5
2018-07-06,0.123,28.5
2018-07-07,0.112,27.0
2018-07-08,0.102,22.0
2018-07-12,0.085,72.0
2018-07-13,0.083,30.5
2018-07-14,0.082,33.0
2018-11-09,0.221,64.0
2018-11-10,0.225,70.5
2018-11-11,0.231,78.5
2018-11-15,0.238,58.0
2018-11-16,0.23,63.5
2018-11-17,0.225,55.0
2018-11-21,0.234,39.5
2018-11-22,0.23,52.0
2018-11-23,0.228,40.0
2018-11-27,0.216,0.0
2018-11-28,0.206,15.5
2018-11-29,0.228,76.0
2018-12-03,0.273,85.0
2018-12-04,0.227,78.0
2018-12-05,0.217,68.5
2018-12-09,0.245,78.5
2018-12-10,0.227,77.5
2018-12-11,0.221,35.0
2018-12-15,0.216,37.0
2018-12-16,0.21,30.5
2018-12-17,0.206,7.5
2018-12-22,0.238,91.5
2018-12-23,0.235,88.0
2018-12-27,0.218,76.0
2018-12-28,0.217,81.5
