date_time,soil moisture,ssm
2015-05-12,0.167,99.5
2015-05-17,0.167,67.0
2015-05-24,0.162,47.0
2015-05-29,0.159,94.0
2015-05-31,0.167,93.5
2015-06-05,0.154,63.0
2015-06-10,0.147,53.0
2015-06-12,0.145,42.5
2015-06-17,0.152,95.0
2015-06-22,0.222,69.5
2015-06-24,0.156,42.0
2015-06-29,0.182,45.0
2015-07-04,0.124,39.0
2015-07-06,0.136,58.0
2015-07-11,0.156,44.5
2015-07-16,0.125,74.5
2015-07-18,0.11,51.0
2015-07-23,0.135,75.5
2015-07-28,0.237,99.5
2015-07-30,0.171,77.5
2016-05-18,0.152,10.0
2016-05-25,0.163,64.0
2016-05-30,0.153,16.5
2016-06-04,0.143,13.0
2016-06-06,0.136,13.5
2016-06-11,0.123,7.0
2016-06-28,0.174,65.5
2016-06-30,0.174,67.5
2016-07-05,0.183,64.5
2016-07-17,0.203,66.5
2016-07-22,0.162,57.5
2016-07-24,0.185,53.5
2016-07-29,0.133,53.5
2016-10-08,0.2,28.5
2016-10-09,0.199,24.0
2016-10-10,0.198,47.0
2016-10-14,0.199,25.5
2016-10-15,0.197,63.5
2016-10-16,0.204,41.5
2016-10-20,0.238,51.5
2016-10-21,0.233,63.5
2016-10-22,0.232,56.5
2016-10-26,0.225,57.5
2016-10-27,0.236,67.0
2016-10-28,0.23,59.0
2016-11-01,0.218,47.0
2016-11-02,0.217,56.0
2016-11-07,0.251,26.5
2016-11-08,0.233,9.0
2016-11-13,0.197,0.0
2016-11-14,0.194,71.5
2016-11-19,0.263,78.5
2016-11-20,0.282,78.5
2016-11-21,0.326,73.0
2016-11-25,0.242,64.0
2016-11-26,0.238,70.5
2016-12-01,0.269,78.0
2016-12-02,0.245,45.5
2016-12-07,0.232,82.0
2016-12-08,0.243,67.5
2016-12-13,0.242,69.0
2016-12-14,0.239,79.0
2016-12-15,0.232,7.5
2016-12-19,0.23,66.0
2016-12-20,0.228,64.0
2016-12-25,0.27,85.0
2016-12-26,0.263,96.5
2016-12-27,0.263,57.0
2017-01-01,0.23,82.0
2017-01-02,0.24,10.5
2017-01-06,0.139,0.0
2017-01-07,0.091,72.0
2017-01-08,0.178,36.5
2017-01-12,0.288,76.5
2017-01-13,0.275,25.5
2017-01-14,0.255,3.5
2017-01-18,0.12,82.0
2017-01-19,0.222,93.5
2017-01-20,0.249,62.0
2017-01-24,0.217,58.5
2017-01-25,0.217,67.5
2017-01-26,0.216,14.0
2017-01-30,0.225,59.0
2017-01-31,0.219,75.0
2017-02-01,0.214,31.0
2017-02-05,0.212,53.0
2017-02-06,0.216,74.0
2017-02-07,0.222,6.0
2017-02-11,0.208,27.5
2017-02-12,0.207,45.5
2017-02-17,0.217,53.5
2017-02-18,0.213,60.5
2017-02-19,0.215,65.5
2017-02-23,0.233,65.5
2017-02-24,0.248,91.5
2017-02-25,0.235,3.5
2017-05-30,0.228,2.0
2017-05-31,0.226,5.5
2017-06-01,0.226,0.0
2017-06-05,0.221,14.5
2017-06-06,0.22,82.0
2017-06-07,0.231,55.0
2017-06-11,0.246,71.5
2017-06-12,0.259,57.5
2017-06-13,0.248,34.5
2017-06-18,0.228,21.0
2017-06-19,0.225,16.0
2017-06-23,0.213,39.0
2017-06-24,0.212,49.0
2017-06-25,0.215,47.5
2017-06-29,0.208,64.5
2017-06-30,0.219,60.5
2017-07-01,0.224,54.5
2017-07-05,0.211,38.5
2017-07-06,0.208,27.0
2017-10-09,0.331,63.5
2017-10-10,0.329,84.5
2017-10-11,0.329,73.5
2017-10-15,0.34,83.5
2017-10-16,0.337,81.5
2017-10-17,0.335,66.0
2017-10-21,0.332,82.0
2017-10-22,0.335,85.5
2017-10-23,0.334,67.0
2017-10-28,0.338,81.5
2017-10-29,0.338,66.5
2017-11-02,0.339,84.0
2017-11-03,0.343,89.0
2017-11-04,0.343,71.5
2017-11-08,0.345,71.5
2017-11-09,0.344,87.5
2017-11-10,0.345,71.5
2017-11-14,0.353,83.5
2017-11-15,0.357,85.0
2017-11-16,0.356,81.5
2017-11-20,0.37,81.0
2017-11-21,0.372,87.0
2017-11-22,0.372,96.0
2017-11-26,0.375,95.5
2017-11-28,0.359,92.0
2017-12-02,0.378,90.5
2017-12-03,0.375,89.5
2017-12-04,0.376,64.5
2017-12-08,0.354,93.5
2017-12-09,0.345,93.5
2017-12-10,0.368,26.0
2017-12-14,0.355,83.0
2017-12-15,0.342,63.5
2017-12-16,0.371,10.0
2017-12-20,0.372,97.5
2017-12-21,0.372,94.5
2017-12-22,0.371,79.5
2017-12-27,0.346,99.5
2017-12-28,0.364,83.0
2018-01-07,0.365,12.0
2018-01-08,0.371,20.5
2018-01-09,0.372,4.0
2018-01-13,0.371,78.0
2018-01-14,0.372,49.0
2018-01-15,0.372,3.0
2018-01-19,0.351,77.0
2018-01-20,0.355,90.0
2018-01-21,0.354,71.5
2018-01-25,0.37,91.5
2018-01-26,0.359,99.5
2018-01-27,0.36,57.0
2018-01-31,0.36,95.5
2018-02-01,0.371,99.5
2018-02-02,0.37,85.0
2018-02-06,0.368,15.5
2018-02-07,0.368,61.0
2018-02-08,0.367,6.0
2018-02-12,0.34,81.0
2018-02-13,0.344,89.5
2018-02-14,0.345,5.0
2018-02-18,0.357,79.0
2018-02-24,0.365,33.5
2018-02-25,0.365,15.5
2018-03-02,0.34,0.0
2018-03-03,0.338,14.5
2018-03-08,0.334,83.0
2018-03-09,0.329,91.5
2018-03-10,0.337,1.5
2018-05-25,0.114,11.0
2018-05-31,0.115,4.0
2018-06-01,0.113,8.0
2018-06-02,0.112,14.0
2018-06-06,0.104,14.0
2018-06-07,0.101,13.5
2018-06-08,0.107,17.5
2018-06-12,0.118,18.0
2018-06-13,0.117,18.5
2018-06-14,0.112,4.0
2018-06-18,0.126,50.5
2018-06-19,0.122,32.5
2018-06-20,0.115,34.5
2018-06-25,0.131,29.5
2018-06-26,0.12,8.0
2018-06-30,0.088,28.0
2018-07-01,0.083,21.5
2018-07-02,0.079,23.5
2018-07-06,0.11,41.0
2018-07-07,0.1,28.0
2018-07-08,0.094,9.5
2018-07-12,0.078,80.0
2018-07-13,0.075,27.0
2018-07-14,0.074,10.5
2018-07-18,0.068,36.5
2018-07-19,0.067,20.0
2018-07-20,0.066,15.0
2018-07-24,0.076,41.5
2018-07-25,0.073,20.5
2018-07-26,0.071,10.5
