date_time,soil moisture,soil_moisture
2015-04-01 05:00:00,0.225,0.28128555
2015-04-03 05:00:00,0.203,0.23824625
2015-04-05 05:00:00,0.194,0.23348126
2015-04-06 05:00:00,0.193,0.21986997
2015-04-08 05:00:00,0.188,0.20832448
2015-04-09 05:00:00,0.184,0.20327121
2015-04-11 05:00:00,0.179,0.19250171
2015-04-12 05:00:00,0.175,0.21584843
2015-04-13 05:00:00,0.176,0.2686118
2015-04-14 05:00:00,0.184,0.21829507
2015-04-16 05:00:00,0.186,0.22586107
2015-04-17 05:00:00,0.184,0.20119855
2015-04-19 05:00:00,0.178,0.18815182
2015-04-21 05:00:00,0.169,0.17344315
2015-04-22 05:00:00,0.167,0.16086937
2015-04-24 05:00:00,0.162,0.14473256
2015-04-25 05:00:00,0.161,0.13540389
2015-04-27 05:00:00,0.158,0.1670478
2015-04-28 05:00:00,0.156,0.14566146
2015-04-29 05:00:00,0.154,0.17597169
2015-04-30 05:00:00,0.151,0.20984674
2015-05-02 05:00:00,0.156,0.20638923
2015-05-03 05:00:00,0.156,0.17695266
2015-05-05 05:00:00,0.166,0.23791750000000003
2015-05-07 05:00:00,0.193,0.3155705
2015-05-08 05:00:00,0.196,0.26577517
2015-05-10 05:00:00,0.193,0.28709212
2015-05-11 05:00:00,0.19,0.21595013
2015-05-15 05:00:00,0.184,0.22166774
2015-05-16 05:00:00,0.181,0.20894803
2015-05-18 05:00:00,0.177,0.18293253
2015-05-19 05:00:00,0.191,0.2730328
2015-05-21 05:00:00,0.199,0.25051773
2015-05-23 05:00:00,0.19,0.24232948
2015-05-24 05:00:00,0.188,0.19397537
2015-05-26 05:00:00,0.181,0.20050009
2015-05-27 05:00:00,0.178,0.18125527
2015-05-29 05:00:00,0.173,0.1994704
2015-05-31 05:00:00,0.207,0.29009035
2015-06-01 05:00:00,0.225,0.29650578
2015-06-03 05:00:00,0.228,0.30216053
2015-06-04 05:00:00,0.21,0.23566578
2015-06-06 05:00:00,0.195,0.21785654
2015-06-08 05:00:00,0.188,0.19094653
2015-06-09 05:00:00,0.185,0.18492827
2015-06-12 05:00:00,0.174,0.1339033
2015-06-14 05:00:00,0.176,0.2546174
2015-06-16 05:00:00,0.176,0.20804952
2015-06-19 05:00:00,0.177,0.22945389
2015-06-20 05:00:00,0.176,0.20025608
2015-06-22 05:00:00,0.169,0.28285488
2015-06-23 05:00:00,0.188,0.25715783
2015-06-24 05:00:00,0.186,0.22303960000000003
2015-06-25 05:00:00,0.184,0.18420018
2015-06-27 05:00:00,0.178,0.16642354
2015-06-28 05:00:00,0.176,0.18364075
2015-06-30 05:00:00,0.174,0.18452956
2015-07-01 05:00:00,0.171,0.17591204
2015-07-02 05:00:00,0.166,0.15025169
2015-07-03 05:00:00,0.16,0.10995579999999999
2015-07-05 05:00:00,0.149,0.12931319
2015-07-06 05:00:00,0.145,0.19783874
2015-07-08 05:00:00,0.139,0.17686102
2015-07-09 05:00:00,0.139,0.24874847
2015-07-10 05:00:00,0.138,0.19663845
2015-07-11 05:00:00,0.135,0.15013471
2015-07-13 05:00:00,0.133,0.164588
2015-07-14 05:00:00,0.133,0.14573498
2015-07-16 05:00:00,0.127,0.1302882
2015-07-17 05:00:00,0.125,0.12844934
2015-07-18 05:00:00,0.123,0.11726445
2015-07-19 05:00:00,0.121,0.11508055
2015-07-21 05:00:00,0.121,0.18039204
2015-07-22 05:00:00,0.12,0.14380617
2015-07-24 05:00:00,0.118,0.13326374
2015-07-25 05:00:00,0.117,0.25725186
2015-07-26 05:00:00,0.118,0.20096123
2015-07-27 05:00:00,0.118,0.19263455
2015-07-29 05:00:00,0.193,0.1990941
2015-08-01 05:00:00,0.175,0.16716492
2015-08-02 05:00:00,0.169,0.14648394
2015-08-03 05:00:00,0.163,0.16544375
2015-08-04 05:00:00,0.156,0.13109863
2015-08-06 05:00:00,0.151,0.17042142
2015-08-07 05:00:00,0.145,0.16158270000000002
2015-08-09 05:00:00,0.138,0.13159288
2015-08-10 05:00:00,0.133,0.11834667
2015-08-11 05:00:00,0.131,0.13400039
2015-08-12 05:00:00,0.127,0.13275817
2015-08-14 05:00:00,0.12,0.11849059
2015-08-15 05:00:00,0.118,0.16705595
2015-08-17 05:00:00,0.118,0.17833117
2015-08-18 05:00:00,0.117,0.16479757
2015-08-19 05:00:00,0.115,0.15861566
2015-08-20 05:00:00,0.113,0.14245625
2015-08-22 05:00:00,0.11,0.14008619
2015-08-23 05:00:00,0.107,0.11847595
2015-08-25 05:00:00,0.106,0.1727243
2015-08-26 05:00:00,0.107,0.25999758
2015-08-27 05:00:00,0.107,0.25430405
2015-08-28 05:00:00,0.107,0.24184875
2015-08-30 05:00:00,0.107,0.19426411
2015-08-31 05:00:00,0.107,0.19039942
2015-09-02 05:00:00,0.11,0.23450138
2015-09-04 05:00:00,0.114,0.22287764
2015-09-05 05:00:00,0.135,0.3064928
2015-09-07 05:00:00,0.158,0.24619000000000002
2015-09-08 05:00:00,0.156,0.20709875
2015-09-10 05:00:00,0.151,0.19981003
2015-09-12 05:00:00,0.151,0.26615003
2015-09-13 05:00:00,0.163,0.2789114
2015-09-15 05:00:00,0.196,0.27691370000000004
2015-09-16 05:00:00,0.202,0.28823477
2015-09-18 05:00:00,0.193,0.29513848
2015-09-20 05:00:00,0.183,0.26519158
2015-09-21 05:00:00,0.179,0.23301812
2015-09-23 05:00:00,0.193,0.24890259999999997
2015-09-24 05:00:00,0.191,0.25639638
2015-09-26 05:00:00,0.201,0.26588809999999996
2015-09-28 05:00:00,0.189,0.2567257
2015-09-29 05:00:00,0.186,0.23930976
2015-10-01 05:00:00,0.18,0.19516681
2015-10-02 05:00:00,0.177,0.19558369
2015-10-04 05:00:00,0.172,0.17351073
2015-10-06 05:00:00,0.171,0.19619325
2015-10-07 05:00:00,0.169,0.22467698
2015-10-09 05:00:00,0.206,0.28102052
2015-10-10 05:00:00,0.201,0.25355107
2015-10-12 05:00:00,0.192,0.24122539
2015-10-14 05:00:00,0.188,0.24440575
2015-10-15 05:00:00,0.186,0.23154137
2015-10-17 05:00:00,0.183,0.22278538
2015-10-18 05:00:00,0.184,0.22131994
2015-10-20 05:00:00,0.184,0.22134243
2015-10-22 05:00:00,0.182,0.23181769
2015-10-23 05:00:00,0.184,0.24564181
2015-10-25 05:00:00,0.182,0.2546792
2015-10-26 05:00:00,0.181,0.24469343
2016-11-12 05:00:00,0.196,0.16085261
2016-11-13 05:00:00,0.194,0.17666501
2016-11-15 05:00:00,0.216,0.23521285
2016-11-16 05:00:00,0.21,0.26081392
2016-11-17 05:00:00,0.208,0.25996834
