date_time,soil moisture,soil_moisture
2015-04-01 05:00:00,0.209,0.33521363
2015-04-03 05:00:00,0.191,0.27642196
2015-04-04 05:00:00,0.184,0.2517141
2015-04-05 05:00:00,0.179,0.2878925
2015-04-06 05:00:00,0.183,0.24113299
2015-04-08 05:00:00,0.179,0.26376748
2015-04-09 05:00:00,0.176,0.2191569
2015-04-11 05:00:00,0.172,0.21645989
2015-04-12 05:00:00,0.181,0.23976244
2015-04-13 05:00:00,0.213,0.3023221
2015-04-14 05:00:00,0.195,0.25976676
2015-04-16 05:00:00,0.197,0.24683046
2015-04-17 05:00:00,0.188,0.2246835
2015-04-19 05:00:00,0.176,0.21771522
2015-04-20 05:00:00,0.171,0.18105134
2015-04-21 05:00:00,0.166,0.19298929999999997
2015-04-22 05:00:00,0.164,0.18567179
2015-04-24 05:00:00,0.161,0.17135325
2015-04-25 05:00:00,0.16,0.14298066
2015-04-27 05:00:00,0.171,0.17803745
2015-04-28 05:00:00,0.166,0.16771218
2015-04-29 05:00:00,0.172,0.20594491
2015-04-30 05:00:00,0.192,0.21975993
2015-05-02 05:00:00,0.186,0.22075905
2015-05-03 05:00:00,0.177,0.17605908
2015-05-05 05:00:00,0.198,0.26807028
2015-05-06 05:00:00,0.202,0.30971354
2015-05-07 05:00:00,0.227,0.39454029999999995
2015-05-08 05:00:00,0.203,0.26170975
2015-05-10 05:00:00,0.206,0.30683649999999996
2015-05-11 05:00:00,0.192,0.20522872
2015-05-15 05:00:00,0.188,0.23853195
2015-05-16 05:00:00,0.183,0.22662726
2015-05-18 05:00:00,0.183,0.21351144
2015-05-19 05:00:00,0.216,0.30117834
2015-05-21 05:00:00,0.195,0.25663003
2015-05-22 05:00:00,0.19,0.219346
2015-05-23 05:00:00,0.189,0.27616
2015-05-24 05:00:00,0.184,0.20636612
2015-05-26 05:00:00,0.179,0.23075655
2015-05-27 05:00:00,0.178,0.19638571
2015-05-29 05:00:00,0.182,0.21060674
2015-05-30 05:00:00,0.223,0.33331054
2015-05-31 05:00:00,0.224,0.31075440000000004
2015-06-01 05:00:00,0.221,0.33373266
2015-06-03 05:00:00,0.214,0.32842955
2015-06-04 05:00:00,0.199,0.29211170000000003
2015-06-06 05:00:00,0.186,0.25460079999999996
2015-06-07 05:00:00,0.18,0.20834164
2015-06-08 05:00:00,0.175,0.23529778
2015-06-09 05:00:00,0.172,0.21439888
2015-06-12 05:00:00,0.156,0.15170854
2015-06-14 05:00:00,0.211,0.28493702
2015-06-15 05:00:00,0.191,0.22672215
2015-06-16 05:00:00,0.18,0.22557111
2015-06-19 05:00:00,0.199,0.23733546
2015-06-20 05:00:00,0.191,0.21384111
2015-06-22 05:00:00,0.223,0.31374213
2015-06-23 05:00:00,0.201,0.23827516
2015-06-24 05:00:00,0.189,0.22689925
2015-06-25 05:00:00,0.18,0.22754131
2015-06-27 05:00:00,0.17,0.18125485
2015-06-28 05:00:00,0.167,0.17620261
2015-06-30 05:00:00,0.167,0.19055662
2015-07-01 05:00:00,0.161,0.15810011
2015-07-02 05:00:00,0.155,0.15862304
2015-07-03 05:00:00,0.151,0.13416621
2015-07-05 05:00:00,0.145,0.14695548
2015-07-06 05:00:00,0.152,0.2046326
2015-07-08 05:00:00,0.151,0.19539128
2015-07-09 05:00:00,0.168,0.24557681
2015-07-10 05:00:00,0.166,0.20093691
2015-07-11 05:00:00,0.159,0.17638589999999998
2015-07-13 05:00:00,0.159,0.16162167
2015-07-14 05:00:00,0.156,0.12959002
2015-07-16 05:00:00,0.151,0.13512816
2015-07-17 05:00:00,0.148,0.09890698
2015-07-29 05:00:00,0.044,0.21376467
2015-07-30 05:00:00,0.041,0.19792081
2015-08-01 05:00:00,0.026,0.18568854
2015-08-02 05:00:00,0.024,0.1474944
2015-08-03 05:00:00,0.024,0.14636712
2015-08-04 05:00:00,0.016,0.13703562
2015-08-06 05:00:00,0.007,0.18558358
2015-08-07 05:00:00,0.008,0.16590682
2015-08-09 05:00:00,0.016,0.15240523
2015-08-10 05:00:00,0.016,0.116859265
2015-08-11 05:00:00,0.016,0.13523386
2015-08-12 05:00:00,0.015,0.14242224
2015-08-14 05:00:00,0.016,0.11217057
2015-08-15 05:00:00,0.016,0.18019323
2015-08-17 05:00:00,0.016,0.17231184
2015-08-18 05:00:00,0.015,0.14940232
2015-08-19 05:00:00,0.015,0.14947201
2015-08-20 05:00:00,0.015,0.1522294
2015-08-22 05:00:00,0.015,0.14559075
2015-08-23 05:00:00,0.015,0.10500319999999999
2015-08-25 05:00:00,0.015,0.19107787
2015-08-26 05:00:00,0.016,0.26389840000000003
2015-08-27 05:00:00,0.016,0.25633436
2015-08-28 05:00:00,0.015,0.24401806
2015-08-30 05:00:00,0.015,0.21583773
2015-08-31 05:00:00,0.016,0.19082578
2015-09-02 05:00:00,0.016,0.25323176
2015-09-03 05:00:00,0.015,0.21418249999999997
2015-09-04 05:00:00,0.015,0.24281754
2015-09-05 05:00:00,0.016,0.3380371
2015-09-07 05:00:00,0.015,0.26250359999999995
2015-09-08 05:00:00,0.015,0.22983070000000003
2015-09-10 05:00:00,0.015,0.21397352
2015-09-11 05:00:00,0.019,0.20203371
2015-09-12 05:00:00,0.019,0.2766712
2015-09-13 05:00:00,0.019,0.26859263
2015-09-15 05:00:00,0.019,0.30357113
2015-09-16 05:00:00,0.019,0.32239956
2015-10-17 05:00:00,0.197,0.24216203
2015-10-18 05:00:00,0.196,0.24076349
2015-10-20 05:00:00,0.188,0.22523914
2015-10-21 05:00:00,0.186,0.22606508
2015-10-22 05:00:00,0.201,0.22554961
2015-10-23 05:00:00,0.196,0.26260698
2015-10-25 05:00:00,0.191,0.2806995
2015-10-26 05:00:00,0.184,0.278098
2015-10-28 05:00:00,0.181,0.24285166
2015-10-29 05:00:00,0.178,0.2520451
2015-10-30 05:00:00,0.177,0.23003349
2015-10-31 05:00:00,0.177,0.22432502
2015-11-02 05:00:00,0.177,0.21357384
2015-11-03 05:00:00,0.18,0.2113205
2015-11-05 05:00:00,0.177,0.22002243
2015-11-06 05:00:00,0.202,0.26167232
2015-11-07 05:00:00,0.227,0.26693824
2015-11-08 05:00:00,0.222,0.3350335
2015-11-10 05:00:00,0.232,0.35171568
2015-11-11 05:00:00,0.213,0.3086159
2015-11-13 05:00:00,0.209,0.31563258
2015-11-14 05:00:00,0.236,0.4299257000000001
2015-11-15 05:00:00,0.22,0.35995966
2015-11-16 05:00:00,0.228,0.37279543
2015-11-18 05:00:00,0.233,0.3723801
2015-11-19 05:00:00,0.231,0.42452696
2015-11-21 05:00:00,0.226,0.33951122
2015-11-24 05:00:00,0.215,0.30811438
2015-11-26 05:00:00,0.213,0.3724093
2015-11-27 05:00:00,0.209,0.312627
2015-11-29 05:00:00,0.236,0.41224405
2015-11-30 05:00:00,0.235,0.40930218
2015-12-01 05:00:00,0.228,0.372575
2015-12-02 05:00:00,0.226,0.32804984
2015-12-04 05:00:00,0.22,0.36838034
2015-12-05 05:00:00,0.211,0.34354264
2015-12-07 05:00:00,0.234,0.38916984
2015-12-08 05:00:00,0.225,0.32815483
2015-12-09 05:00:00,0.221,0.3273125
2015-12-10 05:00:00,0.211,0.34917405
2015-12-12 05:00:00,0.233,0.39506415
2015-12-13 05:00:00,0.23,0.41804776
2015-12-18 05:00:00,0.219,0.34846357
2015-12-20 05:00:00,0.208,0.33335662
2015-12-21 05:00:00,0.203,0.33626902
2015-12-23 05:00:00,0.236,0.40660208
2015-12-24 05:00:00,0.224,0.35744023
2015-12-25 05:00:00,0.218,0.37346002
2015-12-26 05:00:00,0.226,0.369804
2015-12-28 05:00:00,0.424,0.38409796
2015-12-29 05:00:00,0.243,0.36661562
2015-12-31 05:00:00,0.214,0.34603664
2016-01-01 05:00:00,0.212,0.32074034
2016-01-02 05:00:00,0.208,0.3158841
2016-01-03 05:00:00,0.149,0.17992623
2016-01-05 05:00:00,0.084,0.11967828
2016-01-06 05:00:00,0.083,0.09690478400000001
2016-01-08 05:00:00,0.089,0.10487322
2016-01-09 05:00:00,0.094,0.119591475
2016-01-10 05:00:00,0.196,0.33594576
2016-01-11 05:00:00,0.198,0.35191622
2016-01-13 05:00:00,0.269,0.33096617
2016-01-24 05:00:00,0.109,0.18487144
2016-01-25 05:00:00,0.133,0.42695192
2016-01-26 05:00:00,0.284,0.38373107
2016-01-27 05:00:00,0.245,0.3633764
2016-01-29 05:00:00,0.234,0.34603125
2016-01-30 05:00:00,0.232,0.35602945
2016-02-01 05:00:00,0.228,0.37108257
2016-02-02 05:00:00,0.232,0.37396434
2016-02-03 05:00:00,0.228,0.3890734
2016-02-04 05:00:00,0.225,0.40042332
2016-02-06 05:00:00,0.22,0.32736123
2016-02-07 05:00:00,0.218,0.3447884
2016-02-09 05:00:00,0.228,0.37757638
2016-02-10 05:00:00,0.225,0.38238043
2016-02-11 05:00:00,0.221,0.34365612
2016-02-12 05:00:00,0.204,0.30660328
2016-02-14 05:00:00,0.113,0.17386861
2016-02-15 05:00:00,0.092,0.13173515
2016-02-17 05:00:00,0.088,0.12830658
2016-02-18 05:00:00,0.102,0.14394215
2016-02-19 05:00:00,0.114,0.17815955
2016-02-20 05:00:00,0.298,0.3740679
2016-02-22 05:00:00,0.251,0.36127790000000004
2016-02-23 05:00:00,0.242,0.33109722
2016-02-25 05:00:00,0.22,0.30779415
2016-02-26 05:00:00,0.209,0.28080004
2016-02-27 05:00:00,0.198,0.23767297
2016-02-28 05:00:00,0.199,0.23283243
2016-03-01 05:00:00,0.193,0.19654605
2016-03-02 05:00:00,0.214,0.25530335
2016-03-04 05:00:00,0.214,0.28754002
2016-03-05 05:00:00,0.209,0.27743490000000004
2016-03-06 05:00:00,0.211,0.26732862
2016-03-07 05:00:00,0.207,0.28600824
2016-03-09 05:00:00,0.202,0.25925
2016-03-10 05:00:00,0.194,0.27270824
2016-03-12 05:00:00,0.189,0.24158911
2016-03-13 05:00:00,0.193,0.26137215
2016-03-14 05:00:00,0.194,0.222586
2016-03-15 05:00:00,0.193,0.24722011
2016-03-17 05:00:00,0.188,0.25232822
2016-03-18 05:00:00,0.19,0.20981386
2016-03-20 05:00:00,0.187,0.23215407
2016-03-21 05:00:00,0.184,0.23050663
2016-03-22 05:00:00,0.192,0.20596892
2016-03-23 05:00:00,0.188,0.23783372
2016-03-25 05:00:00,0.195,0.2119268
2016-03-26 05:00:00,0.194,0.21250679999999997
2016-03-28 05:00:00,0.202,0.24106509999999998
2016-03-29 05:00:00,0.201,0.25593027
2016-03-30 05:00:00,0.194,0.24394779
2016-03-31 05:00:00,0.204,0.25860083
2016-04-02 05:00:00,0.189,0.24262914
2016-04-03 05:00:00,0.185,0.20852104
2016-04-05 05:00:00,0.218,0.25402778
2016-04-06 05:00:00,0.225,0.29293522
2016-04-07 05:00:00,0.223,0.32307798
2016-04-08 05:00:00,0.221,0.36348218
2016-04-10 05:00:00,0.206,0.29877362
2016-04-11 05:00:00,0.199,0.2540891
2016-04-13 05:00:00,0.203,0.2811737
2016-04-14 05:00:00,0.197,0.25429818
2016-04-15 05:00:00,0.217,0.29988033
2016-04-16 05:00:00,0.206,0.26546624
2016-04-18 05:00:00,0.204,0.27158904
2016-04-19 05:00:00,0.202,0.28945709999999997
2016-04-21 05:00:00,0.187,0.23050370000000003
2016-04-22 05:00:00,0.184,0.22849940000000002
2016-04-23 05:00:00,0.177,0.22001083
2016-04-24 05:00:00,0.178,0.22906013
2016-04-26 05:00:00,0.219,0.29537916
2016-04-27 05:00:00,0.218,0.26881963
2016-04-29 05:00:00,0.213,0.27278486
2016-05-04 05:00:00,0.199,0.25749135
2016-05-05 05:00:00,0.191,0.22429785
2016-05-07 05:00:00,0.175,0.21360561
2016-05-08 05:00:00,0.164,0.18391468
2016-05-09 05:00:00,0.153,0.17398915
2016-05-10 05:00:00,0.142,0.16358516
2016-05-12 05:00:00,0.121,0.14667216
2016-05-13 05:00:00,0.116,0.13135046
2016-05-15 05:00:00,0.11,0.13559546
2016-05-16 05:00:00,0.108,0.12361944
2016-05-17 05:00:00,0.106,0.12752356
2016-05-18 05:00:00,0.106,0.12462217
2016-05-20 05:00:00,0.102,0.13031691
2016-05-21 05:00:00,0.105,0.15781452
2016-05-23 05:00:00,0.163,0.21738708
2016-05-24 05:00:00,0.161,0.18949662
2016-05-25 05:00:00,0.167,0.22232778
2016-05-26 05:00:00,0.161,0.19029182
2016-05-28 05:00:00,0.142,0.16422799999999999
2016-05-29 05:00:00,0.135,0.13181375
2016-05-31 05:00:00,0.167,0.1636475
2016-06-02 05:00:00,0.134,0.14321123
2016-06-03 05:00:00,0.117,0.13783835
2016-06-05 05:00:00,0.091,0.11724156
2016-06-06 05:00:00,0.086,0.13313465
2016-06-08 05:00:00,0.078,0.1269047
2016-06-09 05:00:00,0.076,0.10266573
2016-06-10 05:00:00,0.074,0.09970115
2016-06-11 05:00:00,0.072,0.083803095
2016-06-13 05:00:00,0.069,0.09038065
2016-06-14 05:00:00,0.068,0.10948568
2016-06-16 05:00:00,0.165,0.23077495
2016-06-17 05:00:00,0.15,0.17277633
2016-06-18 05:00:00,0.138,0.14489408
2016-06-19 05:00:00,0.128,0.14262077
2016-06-21 05:00:00,0.213,0.27756679999999995
2016-06-22 05:00:00,0.189,0.23315962
2016-06-24 05:00:00,0.193,0.22127692
2016-06-25 05:00:00,0.184,0.18171266
2016-06-26 05:00:00,0.226,0.2638963
2016-06-27 05:00:00,0.198,0.22663015
2016-06-29 05:00:00,0.196,0.21891245
2016-06-30 05:00:00,0.199,0.2531951
2016-07-02 05:00:00,0.201,0.23139991
2016-07-03 05:00:00,0.201,0.28430992
2016-07-04 05:00:00,0.206,0.2241531
2016-07-05 05:00:00,0.194,0.21794954
2016-07-07 05:00:00,0.195,0.20636329
2016-07-08 05:00:00,0.192,0.19226702
2016-07-10 05:00:00,0.217,0.26036632
2016-07-11 05:00:00,0.217,0.22712456
2016-07-12 05:00:00,0.207,0.22833459
2016-07-13 05:00:00,0.196,0.20927462
2017-10-04 05:00:00,0.243,0.35144725
2017-10-06 05:00:00,0.246,0.3594294
2017-10-07 05:00:00,0.242,0.34379214
2017-10-09 05:00:00,0.238,0.33330914
2017-10-10 05:00:00,0.24,0.32720396
2017-10-11 05:00:00,0.24,0.30691272
2017-10-12 05:00:00,0.252,0.38742432
2017-10-14 05:00:00,0.248,0.3254296
2017-10-15 05:00:00,0.247,0.33435196
2017-10-17 05:00:00,0.242,0.32742566
2017-10-18 05:00:00,0.239,0.32591912
2017-10-19 05:00:00,0.24,0.28811112
2017-10-20 05:00:00,0.239,0.3061811
2017-10-22 05:00:00,0.245,0.32750538
2017-10-23 05:00:00,0.241,0.31909037
2017-10-25 05:00:00,0.244,0.35192612
2017-10-26 05:00:00,0.243,0.35041377
2017-10-27 05:00:00,0.241,0.323368
2017-10-28 05:00:00,0.238,0.35523692
2017-10-30 05:00:00,0.234,0.3803283
2017-10-31 05:00:00,0.234,0.31847492
2017-11-02 05:00:00,0.246,0.36449516
2017-11-03 05:00:00,0.238,0.34941074
2017-11-04 05:00:00,0.238,0.3072357
2017-11-05 05:00:00,0.239,0.33554015
2017-11-07 05:00:00,0.234,0.3218189
2017-11-08 05:00:00,0.232,0.2999988
2017-11-10 05:00:00,0.237,0.32715172
2017-11-11 05:00:00,0.239,0.38455993
2017-11-12 05:00:00,0.241,0.32684958
2017-11-13 05:00:00,0.232,0.34353667
2017-11-15 05:00:00,0.239,0.33824509999999997
2017-11-16 05:00:00,0.236,0.3263283
2017-11-18 05:00:00,0.24,0.41217685
2017-11-19 05:00:00,0.245,0.39398995
2017-11-20 05:00:00,0.244,0.33732998
2017-11-21 05:00:00,0.239,0.33051318
2017-11-23 05:00:00,0.241,0.34068814
2017-11-24 05:00:00,0.24,0.35702527
2017-11-26 05:00:00,0.243,0.3766845
2017-11-27 05:00:00,0.245,0.35286653
2017-11-28 05:00:00,0.246,0.40235707
2017-11-29 05:00:00,0.241,0.3641474
2017-12-01 05:00:00,0.231,0.26554382
2017-12-02 05:00:00,0.218,0.20586112
2017-12-04 05:00:00,0.237,0.33708109999999997
2017-12-05 05:00:00,0.234,0.29358402
2017-12-06 05:00:00,0.233,0.29574636
2017-12-07 05:00:00,0.235,0.3177469
2017-12-09 05:00:00,0.243,0.3504693
2017-12-13 05:00:00,0.235,0.27563465
2017-12-14 05:00:00,0.245,0.27625679999999997
2017-12-15 05:00:00,0.237,0.35136095
2017-12-17 05:00:00,0.117,0.18506902
2017-12-18 05:00:00,0.137,0.21625844
2017-12-20 05:00:00,0.244,0.3027512
2017-12-21 05:00:00,0.24,0.29524198
2017-12-22 05:00:00,0.235,0.28781042
2017-12-23 05:00:00,0.234,0.28307337
2017-12-25 05:00:00,0.255,0.32761478
2017-12-26 05:00:00,0.238,0.294311
2017-12-28 05:00:00,0.247,0.37715286
2017-12-29 05:00:00,0.244,0.34068245
2017-12-30 05:00:00,0.238,0.28664818
2017-12-31 05:00:00,0.238,0.31659257
2018-01-02 05:00:00,0.245,0.35173926
2018-01-03 05:00:00,0.257,0.39086804
2018-01-05 05:00:00,0.243,0.32047996
2018-01-06 05:00:00,0.238,0.31799603
2018-01-07 05:00:00,0.195,0.18962306
2018-01-08 05:00:00,0.105,0.14524098
2018-01-10 05:00:00,0.155,0.26514128
2018-01-11 05:00:00,0.244,0.29248908
2018-01-13 05:00:00,0.239,0.27648590000000006
2018-01-14 05:00:00,0.233,0.25735223
2018-01-15 05:00:00,0.207,0.17019437
2018-01-16 05:00:00,0.225,0.34759986
2018-01-24 05:00:00,0.243,0.32726815
2018-01-26 05:00:00,0.238,0.31325185
2018-01-27 05:00:00,0.236,0.33217067
2018-01-29 05:00:00,0.242,0.33138449999999997
2018-01-30 05:00:00,0.238,0.35228547
2018-01-31 05:00:00,0.236,0.33785218
2018-02-01 05:00:00,0.239,0.37515563
2018-02-06 05:00:00,0.113,0.16009958
2018-02-07 05:00:00,0.109,0.13205646
2018-02-08 05:00:00,0.115,0.16091885
2018-02-09 05:00:00,0.101,0.14644074
2018-02-11 05:00:00,0.118,0.16885547
2018-02-12 05:00:00,0.161,0.39492404
2018-02-14 05:00:00,0.204,0.20112279
2018-02-15 05:00:00,0.158,0.19190551
2018-02-17 05:00:00,0.254,0.3657242
2018-02-19 05:00:00,0.241,0.32637292
2018-02-20 05:00:00,0.24,0.31637546
2018-02-22 05:00:00,0.232,0.3164133
2018-02-23 05:00:00,0.21,0.18585306
2018-02-24 05:00:00,0.212,0.16355693
2018-02-25 05:00:00,0.153,0.15559289999999998
2018-02-27 05:00:00,0.093,0.097061574
2018-03-12 05:00:00,0.241,0.32380879999999995
2018-03-13 05:00:00,0.235,0.33215159999999994
2018-03-15 05:00:00,0.227,0.29721257
2018-03-16 05:00:00,0.22,0.20777297
2018-03-18 05:00:00,0.1,0.12098284
2018-03-19 05:00:00,0.094,0.10402468599999999
2018-03-20 05:00:00,0.213,0.14412563
2018-03-21 05:00:00,0.204,0.15118736
2018-03-23 05:00:00,0.213,0.26892334
2018-03-24 05:00:00,0.213,0.24323328
2018-03-26 05:00:00,0.208,0.24444306
2018-03-27 05:00:00,0.205,0.24842929999999996
2018-03-28 05:00:00,0.202,0.26578337
2018-03-29 05:00:00,0.2,0.22970982
2018-03-31 05:00:00,0.191,0.20474827
2018-04-01 05:00:00,0.193,0.21005656
2018-04-03 05:00:00,0.204,0.21842609999999998
2018-04-04 05:00:00,0.231,0.29788572
2018-04-05 05:00:00,0.225,0.27855593
2018-04-06 05:00:00,0.22,0.29506555
2018-04-08 05:00:00,0.207,0.26626512
2018-04-09 05:00:00,0.203,0.24200937
2018-04-11 05:00:00,0.192,0.25033686
2018-04-12 05:00:00,0.189,0.23123707
2018-04-13 05:00:00,0.186,0.21385017
2018-04-14 05:00:00,0.185,0.21030146
2018-04-16 05:00:00,0.187,0.1922083
2018-04-17 05:00:00,0.185,0.16993862
2018-04-19 05:00:00,0.174,0.18639594
2018-04-20 05:00:00,0.159,0.16365616
2018-04-21 05:00:00,0.137,0.15309118
2018-04-22 05:00:00,0.121,0.14274326
2018-04-24 05:00:00,0.109,0.17366251
2018-04-25 05:00:00,0.115,0.22098066
2018-04-27 05:00:00,0.136,0.1686724
2018-04-28 05:00:00,0.122,0.15100828
2018-04-29 05:00:00,0.138,0.17184454
2018-04-30 05:00:00,0.163,0.21247955
2018-05-02 05:00:00,0.212,0.30944240000000006
2018-05-03 05:00:00,0.205,0.30630404
2018-05-05 05:00:00,0.188,0.19725785
2018-05-06 05:00:00,0.176,0.18055113
2018-05-07 05:00:00,0.16,0.15936477
2018-05-08 05:00:00,0.134,0.14997807
2018-05-10 05:00:00,0.099,0.13725895
2018-05-11 05:00:00,0.18,0.2848004
2018-05-13 05:00:00,0.14,0.16110592
2018-05-14 05:00:00,0.109,0.14741741
2018-05-15 05:00:00,0.094,0.12774135
2018-05-16 05:00:00,0.087,0.13162047
2018-05-18 05:00:00,0.08,0.1140472
2018-05-19 05:00:00,0.078,0.14372489
2018-05-21 05:00:00,0.074,0.12091320000000001
2018-05-22 05:00:00,0.072,0.12248443
2018-05-23 05:00:00,0.068,0.109057575
