date_time,soil moisture,ssm
2017-04-21,0.17,24.0
2017-04-24,0.161,27.5
2017-04-25,0.158,74.0
2017-04-26,0.156,37.5
2017-04-27,0.155,15.0
2017-04-30,0.157,31.5
2017-05-01,0.156,12.0
2017-05-02,0.154,19.0
2017-05-03,0.151,7.5
2017-05-06,0.142,31.0
2017-05-07,0.139,26.0
2017-05-08,0.137,11.5
2017-05-09,0.135,2.0
2017-05-12,0.132,34.0
2017-05-13,0.131,35.0
2017-05-14,0.13,66.0
2017-05-15,0.129,18.0
2017-05-18,0.128,33.5
2017-05-19,0.127,54.5
2017-05-20,0.127,28.5
2017-05-21,0.125,31.0
2017-05-24,0.121,40.0
2017-05-25,0.12,41.5
2017-05-26,0.118,48.0
2017-05-27,0.117,56.0
2017-05-30,0.113,45.5
2017-05-31,0.112,34.5
2017-06-01,0.11,47.0
2017-06-02,0.107,52.5
2017-06-05,0.102,56.5
2017-06-06,0.101,81.0
2017-06-07,0.101,78.5
2017-06-08,0.143,83.0
2017-06-11,0.161,81.0
2017-06-12,0.175,58.5
2017-06-13,0.167,71.5
2017-06-14,0.159,63.0
2017-06-18,0.14,53.5
2017-06-19,0.136,62.0
2017-06-20,0.133,54.5
2017-06-23,0.125,62.5
2017-06-24,0.124,61.5
2017-06-25,0.139,84.5
2017-06-26,0.136,67.5
2017-06-29,0.125,96.0
2017-06-30,0.14,82.5
2017-07-01,0.144,94.5
2017-07-02,0.144,65.0
2017-07-05,0.132,68.0
2017-07-06,0.128,61.0
2017-07-11,0.114,86.0
2017-07-12,0.117,55.5
2017-07-13,0.117,63.5
2017-07-14,0.114,67.5
2017-07-17,0.108,76.0
2017-07-18,0.106,61.0
2017-07-19,0.104,69.0
2017-07-20,0.101,68.5
2017-07-23,0.106,99.5
2017-07-24,0.115,72.5
2017-07-25,0.12,80.5
2017-07-26,0.119,67.0
2017-07-29,0.113,83.5
2017-07-30,0.126,83.5
2017-07-31,0.147,85.0
2017-08-01,0.145,75.5
2017-08-04,0.171,79.5
2017-08-05,0.164,62.0
2017-08-06,0.158,79.0
2017-08-07,0.152,60.0
2017-08-11,0.135,60.0
2017-08-13,0.132,73.0
2017-08-18,0.124,96.5
2017-08-19,0.124,83.5
2017-08-22,0.151,67.0
2017-08-23,0.149,62.5
2017-08-25,0.142,56.0
2017-08-29,0.13,51.0
2017-08-30,0.127,57.0
2017-08-31,0.126,91.5
2017-09-04,0.127,53.0
2017-09-05,0.125,61.5
2017-09-06,0.123,78.0
2017-09-09,0.15,78.5
2017-09-10,0.163,76.0
2017-09-11,0.163,83.0
2017-09-16,0.174,67.0
2017-09-18,0.166,57.0
2017-09-21,0.168,96.0
2017-09-23,0.169,64.5
2017-09-28,0.155,62.0
2017-09-29,0.153,64.5
2017-09-30,0.15,51.5
2017-10-03,0.187,81.5
2017-10-04,0.193,69.5
2017-10-05,0.194,77.5
2017-10-06,0.182,65.5
2017-10-09,0.176,49.5
2017-10-10,0.172,86.0
2017-10-11,0.172,92.5
2017-10-12,0.177,90.0
2017-10-15,0.18,79.5
2017-10-16,0.18,70.5
2017-10-17,0.176,71.5
2017-10-18,0.171,52.5
2017-10-21,0.166,68.5
2017-10-22,0.165,63.5
2017-10-23,0.164,81.5
2017-10-24,0.164,61.0
2017-10-28,0.177,58.0
2017-10-29,0.174,65.5
2017-10-30,0.171,13.5
2017-11-02,0.164,65.5
2017-11-03,0.183,68.0
2017-11-04,0.18,71.0
2017-11-05,0.177,54.5
2017-11-08,0.169,51.5
2017-11-09,0.168,77.0
2017-11-10,0.166,72.5
2017-11-11,0.182,37.5
2017-11-14,0.176,63.5
2017-11-15,0.178,65.5
2017-11-16,0.178,76.0
2017-11-17,0.184,67.5
2017-11-20,0.188,57.5
2017-11-21,0.185,60.0
2017-11-23,0.185,62.0
2017-11-26,0.176,74.5
2017-11-27,0.179,87.0
2017-11-28,0.189,86.5
2017-11-29,0.19,67.0
2017-12-02,0.179,80.0
2017-12-03,0.177,65.0
2017-12-04,0.182,56.0
2017-12-05,0.181,49.5
2017-12-08,0.194,77.0
2017-12-09,0.191,61.0
2017-12-10,0.191,11.0
2017-12-11,0.187,1.5
2017-12-14,0.18,69.5
2017-12-15,0.188,30.0
2017-12-16,0.186,1.0
2017-12-20,0.177,94.5
2017-12-21,0.176,75.5
2017-12-22,0.176,76.5
2017-12-23,0.174,69.5
2017-12-26,0.191,89.0
2017-12-27,0.192,79.5
2017-12-28,0.194,82.0
2017-12-29,0.194,76.5
2018-01-01,0.189,87.5
2018-01-02,0.199,84.5
2018-01-03,0.19,95.0
2018-01-04,0.201,83.5
2018-01-09,0.177,9.5
2018-01-10,0.174,32.5
2018-01-13,0.173,47.0
2018-01-14,0.172,19.0
2018-01-15,0.171,0.0
2018-01-16,0.17,79.0
2018-01-19,0.195,62.0
2018-01-20,0.193,56.5
2018-01-21,0.19,62.0
2018-01-22,0.187,3.5
2018-01-25,0.198,64.0
2018-01-26,0.193,71.5
2018-01-27,0.188,72.5
2018-01-28,0.193,67.0
2018-01-31,0.19,76.5
2018-02-01,0.192,80.5
2018-02-02,0.2,87.5
2018-02-07,0.179,4.0
2018-02-08,0.176,0.0
2018-02-12,0.169,51.0
2018-02-13,0.188,45.5
2018-02-14,0.198,0.0
2018-02-15,0.193,0.0
2018-02-18,0.197,52.0
2018-03-08,0.17,40.5
2018-03-09,0.17,34.5
2018-03-10,0.176,6.0
2018-03-11,0.178,43.5
2018-03-14,0.195,56.5
2018-03-15,0.192,53.5
2018-03-21,0.175,46.0
2018-03-22,0.173,80.0
2018-03-23,0.172,26.0
2018-03-28,0.185,21.5
2018-03-29,0.183,0.0
2018-04-01,0.178,25.5
2018-04-02,0.176,30.0
2018-04-03,0.174,64.5
2018-04-04,0.182,80.5
2018-04-07,0.19,43.0
2018-04-08,0.185,60.5
2018-04-09,0.18,39.5
2018-04-10,0.176,19.0
2018-04-13,0.166,30.5
2018-04-27,0.135,24.0
2018-05-02,0.139,57.0
2018-05-03,0.139,73.5
2018-05-04,0.139,21.5
2018-05-25,0.101,74.5
2018-05-28,0.095,52.5
2018-05-31,0.09,63.0
2018-06-01,0.088,51.0
2018-06-02,0.086,52.0
2018-06-03,0.084,47.0
2018-06-06,0.08,61.5
2018-06-07,0.079,56.5
2018-06-08,0.078,50.5
2018-06-09,0.077,43.5
2018-06-12,0.077,44.5
2018-06-13,0.077,35.0
2018-06-14,0.077,42.5
2018-06-15,0.076,77.0
2018-06-18,0.079,67.0
2018-06-19,0.079,50.0
2018-06-20,0.079,60.0
2018-06-25,0.078,48.5
2018-06-26,0.077,52.5
2018-06-27,0.076,48.5
2018-06-30,0.074,61.0
2018-07-01,0.074,51.5
2018-07-02,0.073,53.0
2018-07-03,0.072,35.0
2018-07-06,0.071,36.0
2018-07-07,0.07,41.0
2018-07-08,0.069,44.0
2018-07-09,0.069,38.0
2018-07-12,0.067,57.0
2018-07-13,0.067,39.5
2018-07-14,0.067,43.5
2018-07-15,0.066,36.5
2018-07-18,0.065,47.0
2018-07-19,0.065,35.0
2018-07-20,0.065,40.0
2018-07-21,0.064,28.5
2018-07-24,0.064,64.0
2018-07-25,0.064,56.0
2018-07-26,0.063,52.0
2018-07-27,0.063,52.5
2018-07-30,0.081,62.5
2018-07-31,0.082,52.0
2018-08-01,0.081,58.0
2018-08-02,0.08,50.5
2018-08-05,0.076,42.0
2018-08-06,0.074,46.5
2018-08-07,0.073,59.5
2018-08-08,0.072,55.0
2018-08-11,0.083,62.0
2018-08-12,0.084,87.0
2018-08-17,0.145,61.5
2018-08-18,0.139,55.5
2018-08-19,0.134,67.5
2018-08-20,0.132,85.5
2018-08-23,0.123,54.0
2018-08-24,0.121,73.5
2018-08-25,0.12,76.5
2018-08-26,0.117,71.0
2018-08-29,0.146,63.5
2018-08-30,0.144,58.0
2018-08-31,0.147,68.5
2018-09-01,0.144,47.0
2018-09-10,0.177,65.5
2018-09-11,0.168,69.5
2018-09-12,0.175,67.5
2018-09-13,0.169,72.5
2018-09-16,0.166,56.5
2018-09-17,0.163,58.5
2018-09-18,0.16,67.0
2018-09-19,0.155,53.0
2018-09-22,0.144,72.5
2018-09-23,0.141,50.5
2018-09-24,0.138,46.5
2018-09-25,0.135,9.0
2018-09-28,0.13,25.5
2018-09-29,0.128,34.0
2018-09-30,0.126,41.0
2018-10-04,0.122,58.5
2018-10-05,0.121,62.0
2018-10-06,0.121,52.5
2018-10-07,0.121,52.0
2018-10-16,0.112,34.5
2018-10-17,0.111,35.5
2018-10-18,0.11,41.5
2018-10-19,0.108,3.0
2018-10-22,0.105,26.0
2018-10-23,0.103,57.0
2018-10-24,0.102,43.0
2018-10-25,0.101,37.0
2018-10-28,0.099,22.5
2018-10-29,0.099,44.5
2018-10-30,0.099,67.5
2018-10-31,0.099,53.5
2018-11-03,0.097,35.5
2018-11-04,0.097,41.5
2018-11-05,0.096,64.5
2018-11-06,0.096,47.0
2018-11-09,0.096,62.5
2018-11-10,0.096,59.0
2018-11-11,0.096,76.0
2018-11-12,0.096,66.5
2018-11-15,0.096,50.0
2018-11-16,0.096,53.5
2018-11-17,0.096,51.0
2018-11-18,0.096,16.5
2018-11-21,0.096,42.0
2018-11-22,0.096,45.0
2018-11-23,0.095,32.5
2018-11-24,0.095,12.0
2018-11-27,0.096,0.0
2018-11-28,0.096,9.0
2018-11-29,0.096,72.5
2018-11-30,0.096,51.5
2018-12-03,0.171,80.5
2018-12-04,0.174,56.0
2018-12-05,0.168,51.5
2018-12-06,0.165,60.5
2018-12-09,0.193,64.5
2018-12-10,0.18,55.5
2018-12-11,0.172,30.5
2018-12-12,0.168,27.0
2018-12-15,0.161,16.5
2018-12-16,0.16,11.5
2018-12-17,0.158,0.0
2018-12-18,0.157,16.0
2018-12-23,0.176,81.5
2018-12-24,0.181,27.5
2018-12-27,0.168,70.5
2018-12-28,0.166,61.5
2018-12-30,0.171,59.5
