date_time,soil moisture,ssm
2018-02-01,0.212,97.5
2018-02-02,0.227,85.5
2018-02-06,0.088,9.0
2018-02-07,0.084,29.0
2018-02-08,0.086,0.0
2018-02-12,0.167,68.5
2018-02-13,0.228,88.0
2018-02-14,0.208,11.0
2018-02-18,0.251,71.0
2018-02-24,0.144,27.0
2018-02-25,0.092,11.0
2018-03-02,0.086,0.0
2018-03-03,0.09,0.5
2018-03-08,0.226,66.5
2018-03-09,0.252,84.5
2018-03-10,0.273,8.0
2018-03-14,0.211,77.0
2018-03-15,0.204,85.0
2018-11-09,0.153,77.0
2018-11-10,0.158,72.5
2018-11-11,0.166,71.0
2018-11-15,0.18,67.5
2018-11-16,0.166,76.0
2018-11-17,0.16,56.0
2018-11-21,0.157,55.0
2018-11-22,0.148,59.0
2018-11-23,0.143,44.0
2018-11-27,0.079,4.5
2018-11-28,0.074,30.0
2018-11-29,0.108,72.5
2018-12-03,0.207,84.0
2018-12-04,0.191,80.0
2018-12-05,0.168,62.0
2018-12-09,0.224,75.5
2018-12-10,0.186,77.5
2018-12-11,0.172,35.5
2018-12-15,0.166,53.5
2018-12-16,0.151,37.5
2018-12-17,0.142,16.0
2018-12-22,0.207,79.5
2018-12-23,0.196,72.5
2018-12-27,0.167,76.0
2018-12-28,0.167,81.0
