date_time,soil moisture,Soil_Moisture
2015-05-07 05:00:00,0.167,0.20115921
2015-05-08 05:00:00,0.137,0.15839554
2015-05-10 05:00:00,0.143,0.18161382
2015-05-12 05:00:00,0.107,0.16500998
2015-05-13 05:00:00,0.128,0.13968060000000002
2015-05-15 05:00:00,0.11,0.1357303
2015-05-18 05:00:00,0.101,0.120128624
2015-05-20 05:00:00,0.14,0.13814086
2015-05-23 05:00:00,0.117,0.12520872
2015-05-25 05:00:00,0.104,0.07504136
2015-05-26 05:00:00,0.102,0.08952203
2015-05-28 05:00:00,0.099,0.10924475
2015-05-30 05:00:00,0.152,0.20892020000000003
2015-05-31 05:00:00,0.151,0.16573803
2015-06-02 05:00:00,0.132,0.17479937
2015-06-05 05:00:00,0.121,0.06834386
2015-06-07 05:00:00,0.114,0.09959682
2015-06-10 05:00:00,0.103,0.07271313
2015-06-12 05:00:00,0.096,0.057848603
2015-06-13 05:00:00,0.09,0.07289342
2015-06-15 05:00:00,0.107,0.10672995
2015-06-17 05:00:00,0.097,0.0726301
2015-06-18 05:00:00,0.125,0.13655788
2015-06-20 05:00:00,0.11,0.11937341
2015-06-22 05:00:00,0.173,0.19230443
2015-06-23 05:00:00,0.131,-0.36653754
2015-06-25 05:00:00,0.104,0.10767460599999999
2015-06-28 05:00:00,0.089,0.10205648
2015-07-01 05:00:00,0.072,0.10945724
2015-07-03 05:00:00,0.052,0.07339879
2015-07-05 05:00:00,0.039,0.07022803
2015-07-06 05:00:00,0.032,0.08533288
2015-07-08 05:00:00,0.048,0.10009280599999999
2015-07-10 05:00:00,0.066,0.09913795
2015-07-11 05:00:00,0.062,0.079744495
2015-07-13 05:00:00,0.061,0.091697276
2015-07-16 05:00:00,0.048,0.06162828
2015-07-18 05:00:00,0.039,0.045625534
2015-07-19 05:00:00,0.033,0.060836904000000004
2015-07-21 05:00:00,0.046,0.1053328
2015-07-23 05:00:00,0.049,-0.36673167
2015-07-24 05:00:00,0.047,0.06968738
2015-07-26 05:00:00,0.083,0.14360420000000002
2015-07-28 05:00:00,0.09,0.17570762
2015-07-29 05:00:00,0.104,0.10660003
2015-07-31 05:00:00,0.086,0.11929064
2015-08-03 05:00:00,0.061,0.09576171
2015-08-06 05:00:00,0.051,0.13818353
2015-08-08 05:00:00,0.09,0.086013936
2015-08-10 05:00:00,0.071,0.057988702999999996
2015-08-11 05:00:00,0.067,0.079872735
2015-08-13 05:00:00,0.051,0.06474597
2015-08-15 05:00:00,0.038,0.071031295
2015-08-16 05:00:00,0.047,0.089481376
2015-08-18 05:00:00,0.082,0.09934341
2015-08-21 05:00:00,0.049,0.07492614
2015-08-23 05:00:00,0.032,0.058147762
2015-08-24 05:00:00,0.03,0.060940664000000005
2015-08-26 05:00:00,0.062,0.12244249
2015-08-28 05:00:00,0.089,0.12538859
2015-08-29 05:00:00,0.081,0.043275345
2015-08-31 05:00:00,0.081,0.106956445
2015-09-02 05:00:00,0.112,0.16675727
2015-09-03 05:00:00,0.105,0.11193432
2015-09-05 05:00:00,0.132,0.17439666
2015-09-08 05:00:00,0.093,0.12796645
2015-09-10 05:00:00,0.085,0.08874169999999999
2015-11-13 05:00:00,0.19,0.25308505
2015-11-14 05:00:00,0.242,-0.34395126
2015-11-16 05:00:00,0.244,0.24426728
2015-11-18 05:00:00,0.244,0.25027654
2015-11-19 05:00:00,0.222,0.20121598
2015-11-21 05:00:00,0.2,0.20464347
2015-11-24 05:00:00,0.197,0.19634354
2015-11-26 05:00:00,0.187,0.20499787
2015-11-27 05:00:00,0.189,0.22716717
2015-11-29 05:00:00,0.26,0.25706866
2015-12-01 05:00:00,0.198,0.3002
2015-12-02 05:00:00,0.205,0.23926796
2015-12-04 05:00:00,0.21,0.25820770000000004
2015-12-06 05:00:00,0.229,0.27606544
