date_time,soil moisture,sm
2015-04-01,0.207,94.933876
2015-04-02,0.192,74.68415
2015-04-03,0.18,67.52004000000001
2015-04-04,0.172,58.13459
2015-04-06,0.162,52.843872
2015-04-08,0.154,41.42216
2015-04-09,0.15,47.50176
2015-04-10,0.144,42.244938
2015-04-12,0.155,82.79874000000001
2015-04-13,0.204,91.20221
2015-04-14,0.178,61.144062
2015-04-15,0.179,79.89141
2015-04-16,0.178,66.53764
2015-04-17,0.165,45.41361
2015-04-18,0.159,37.098564
2015-04-19,0.151,46.530285
2015-04-21,0.131,41.866620000000005
2015-04-24,0.104,44.590115000000004
2015-04-25,0.099,17.834401999999997
2015-04-27,0.101,19.688059
2015-04-28,0.099,23.926282999999998
2015-04-29,0.095,43.990691999999996
2015-04-30,0.094,46.554809999999996
2015-05-01,0.161,53.08854
2015-05-02,0.162,63.97185
2015-05-03,0.152,33.408783
2015-05-04,0.213,79.04411
2015-05-05,0.188,67.50569
2015-05-06,0.196,63.912285
2015-05-07,0.212,47.521652
2015-05-08,0.199,52.070152
2015-05-09,0.188,38.764565000000005
2015-05-10,0.202,61.049576
2015-05-11,0.189,38.974598
2015-05-12,0.176,48.80352
2015-05-13,0.207,62.869556
2015-05-14,0.201,61.972477000000005
2015-05-16,0.183,21.360626
2015-05-17,0.191,33.30715
2015-05-18,0.193,49.05777
2015-05-19,0.229,84.028076
2015-05-20,0.202,42.54096
2015-05-21,0.199,32.583683
2015-05-22,0.192,33.591377
2015-05-23,0.195,51.055813
2015-05-24,0.186,14.566664000000001
2015-05-25,0.177,27.320621000000003
2015-05-26,0.195,20.759666
2015-05-27,0.188,11.894997
2015-05-28,0.186,20.998967999999998
2015-05-29,0.206,34.76287
2015-05-30,0.236,68.72474
2015-05-31,0.228,54.806732
2015-06-01,0.227,77.85587
2015-06-02,0.201,34.892094
2015-06-03,0.214,68.30338
2015-06-04,0.199,37.080444
2015-06-05,0.191,18.682245
2015-06-06,0.182,33.957428
2015-06-07,0.175,24.442007
2015-06-08,0.169,8.587872
2015-06-09,0.166,26.664429
2015-06-10,0.157,17.657846
2015-06-13,0.118,31.05769
2015-06-14,0.208,78.10018000000001
2015-06-15,0.186,22.482397
2015-06-18,0.208,53.886646
2015-06-19,0.199,46.24608
2015-06-22,0.207,10.483067
2015-06-23,0.201,24.040476
2015-06-24,0.189,33.101414
