date_time,soil moisture,ssm
2015-04-06 00:00:00,0.184,46.0
2015-04-18 00:00:00,0.173,42.0
2015-04-25 00:00:00,0.092,50.5
2015-05-05 00:00:00,0.19,98.0
2015-05-12 00:00:00,0.152,99.5
2015-05-17 00:00:00,0.149,74.5
2015-05-24 00:00:00,0.149,55.5
2015-05-29 00:00:00,0.124,99.5
2015-05-31 00:00:00,0.228,94.0
2015-06-05 00:00:00,0.179,63.5
2015-06-10 00:00:00,0.105,63.0
2015-06-12 00:00:00,0.087,34.5
2015-06-17 00:00:00,0.13,81.0
2015-06-22 00:00:00,0.213,66.0
2015-06-24 00:00:00,0.18,41.5
2015-06-29 00:00:00,0.158,44.5
2015-07-04 00:00:00,0.078,59.5
2015-07-06 00:00:00,0.074,64.0
2015-07-11 00:00:00,0.097,53.5
2015-07-18 00:00:00,0.184,63.5
2015-07-23 00:00:00,0.156,97.0
2015-07-30 00:00:00,0.187,82.0
2015-08-09 00:00:00,0.121,96.5
2015-08-16 00:00:00,0.151,69.0
2015-08-21 00:00:00,0.087,54.0
2015-08-23 00:00:00,0.068,46.5
2015-08-28 00:00:00,0.185,86.5
2015-09-02 00:00:00,0.194,91.5
2015-09-04 00:00:00,0.194,88.5
2015-09-09 00:00:00,0.157,57.5
2015-09-16 00:00:00,0.222,95.5
2015-09-21 00:00:00,0.18,93.5
2015-09-26 00:00:00,0.21,75.5
2015-10-03 00:00:00,0.161,47.0
2015-10-08 00:00:00,0.229,83.5
2015-10-10 00:00:00,0.206,80.5
2015-10-15 00:00:00,0.187,55.0
2015-10-20 00:00:00,0.171,51.0
2015-10-27 00:00:00,0.184,43.5
2015-11-01 00:00:00,0.174,51.0
2015-11-03 00:00:00,0.173,62.5
2015-11-15 00:00:00,0.221,90.5
2015-11-20 00:00:00,0.247,84.5
2015-11-27 00:00:00,0.215,75.5
2015-12-01 23:00:00,0.216,78.5
2015-12-09 00:00:00,0.232,81.0
2015-12-14 00:00:00,0.22,82.0
2015-12-21 00:00:00,0.217,67.0
2015-12-26 00:00:00,0.224,83.5
2016-01-14 00:00:00,0.219,56.0
2016-01-19 00:00:00,0.159,2.0
2016-01-26 00:00:00,0.227,75.0
2016-01-31 00:00:00,0.212,68.5
