date_time,soil moisture,ssm
2015-04-01,0.33,97.5
2015-04-06,0.282,95.0
2015-04-13,0.321,98.0
2015-04-18,0.282,88.0
2015-04-25,0.254,61.0
2015-05-17,0.281,90.5
2015-05-24,0.286,88.0
2015-06-05,0.292,98.0
2015-06-10,0.266,89.0
2015-06-12,0.253,59.5
2015-06-22,0.277,99.5
2015-06-24,0.293,76.0
2015-06-29,0.275,86.0
2015-07-04,0.242,79.5
2015-07-06,0.225,94.0
2015-07-16,0.214,79.5
2015-07-18,0.191,54.5
2015-07-23,0.207,62.5
2015-07-30,0.287,87.0
2015-08-09,0.254,80.5
2015-08-16,0.242,91.5
2015-08-21,0.225,67.5
2015-08-23,0.206,43.5
2015-08-28,0.283,98.5
2015-09-02,0.296,98.0
2015-09-04,0.283,85.0
2015-09-09,0.278,67.0
2015-09-26,0.316,90.0
2015-10-03,0.28,57.5
2015-10-08,0.323,99.0
2015-10-10,0.308,90.5
2015-10-15,0.288,80.5
2015-10-20,0.287,76.0
2015-10-27,0.293,76.5
2015-11-01,0.284,76.0
2015-11-03,0.283,71.5
2015-11-15,0.33,96.5
2015-11-27,0.31,76.0
2015-12-02,0.318,87.0
2015-12-09,0.31,86.0
2015-12-14,0.318,93.0
2015-12-21,0.311,86.0
2015-12-26,0.316,97.0
2016-01-07,0.291,1.0
2016-01-14,0.324,71.5
2016-01-19,0.298,9.0
2016-01-26,0.335,82.0
2016-01-31,0.321,75.5
2016-02-07,0.318,71.0
2016-02-12,0.322,26.0
2016-02-19,0.29,0.0
2016-02-24,0.32,65.0
2016-03-07,0.321,73.0
2016-03-14,0.297,46.0
2016-03-19,0.288,61.0
2016-03-31,0.329,73.0
2016-04-07,0.34,86.5
2016-04-12,0.311,68.5
2016-04-19,0.318,66.5
2016-05-01,0.334,36.0
2016-05-06,0.309,80.5
2016-05-13,0.262,27.0
2016-05-18,0.239,41.5
2016-05-25,0.304,88.5
2016-05-30,0.271,93.5
2016-06-04,0.283,74.5
2016-06-06,0.262,39.5
2016-06-11,0.206,33.0
2016-06-28,0.287,78.0
2016-06-30,0.282,78.5
2016-07-05,0.295,79.5
2016-07-17,0.304,66.5
2016-07-22,0.283,64.5
2016-07-24,0.275,35.0
2016-07-29,0.258,45.0
2016-08-03,0.249,86.0
2016-08-05,0.284,69.5
2016-08-10,0.27,43.0
2016-08-15,0.266,37.5
2016-08-17,0.26,8.5
2016-08-22,0.243,27.0
2016-08-27,0.241,31.0
2016-08-29,0.289,74.5
2016-09-03,0.271,30.5
2016-09-08,0.288,44.0
2016-09-10,0.279,18.0
2016-09-15,0.263,4.5
2016-09-20,0.244,5.0
2016-09-22,0.237,0.5
2016-09-26,0.224,3.5
2016-09-28,0.217,48.5
2016-10-02,0.246,72.0
2016-10-03,0.291,71.5
2016-10-04,0.278,27.5
2016-10-08,0.266,8.5
2016-10-09,0.265,14.5
2016-10-10,0.265,62.0
2016-10-14,0.275,26.5
2016-10-15,0.274,55.5
2016-10-16,0.273,61.5
2016-10-20,0.296,48.5
2016-10-21,0.297,54.5
2016-12-01,0.318,56.0
2016-12-02,0.324,37.5
2016-12-07,0.311,86.5
2016-12-08,0.321,53.5
2016-12-13,0.317,49.0
2016-12-14,0.312,62.0
2016-12-15,0.308,13.0
2016-12-19,0.303,57.0
2016-12-20,0.302,40.0
2016-12-25,0.337,81.5
2016-12-26,0.327,85.0
2016-12-27,0.326,61.5
2017-01-01,0.303,56.0
2017-01-02,0.321,5.5
2017-01-07,0.295,48.5
2017-01-08,0.305,29.0
2017-01-12,0.329,60.0
2017-01-13,0.323,1.0
2017-01-14,0.313,1.5
2017-01-18,0.296,67.5
2017-01-19,0.329,74.0
2017-01-20,0.32,61.0
2017-01-24,0.302,41.5
2017-01-25,0.3,38.0
2017-01-26,0.298,11.0
2017-01-30,0.299,42.0
2017-01-31,0.3,57.0
2017-02-01,0.298,35.5
2017-02-05,0.296,48.0
2017-02-06,0.298,50.0
2017-02-07,0.315,8.5
2017-02-11,0.296,8.0
2017-02-12,0.294,23.5
2017-02-17,0.303,44.5
2017-02-18,0.304,37.5
2017-02-19,0.301,75.5
2017-02-23,0.319,61.0
2017-02-24,0.332,76.0
2017-02-25,0.336,7.5
2017-03-01,0.331,66.0
2017-03-02,0.326,63.0
2017-03-03,0.325,67.0
2017-03-07,0.325,30.0
2017-03-08,0.319,76.5
2017-03-09,0.323,52.0
2017-03-13,0.309,47.5
2017-03-14,0.306,54.5
2017-03-15,0.304,41.5
2017-03-19,0.324,75.5
2017-03-21,0.343,61.5
2017-03-25,0.311,50.0
2017-03-26,0.308,44.0
2017-03-27,0.305,27.0
2017-03-31,0.306,61.0
2017-04-01,0.304,76.5
2017-04-02,0.301,29.0
2017-04-06,0.291,26.0
2017-04-07,0.288,42.5
2017-04-08,0.287,23.0
2017-04-12,0.279,56.0
2017-04-13,0.299,90.5
2017-04-14,0.306,46.5
2017-04-18,0.329,52.0
2017-04-19,0.317,44.5
2017-04-20,0.312,4.0
2017-04-24,0.298,37.0
2017-04-25,0.304,85.0
2017-04-26,0.316,5.0
2017-04-30,0.312,52.0
2017-05-01,0.307,49.0
2017-05-02,0.3,27.5
2017-05-06,0.277,45.0
2017-05-07,0.272,54.5
2017-05-08,0.268,12.5
2017-05-12,0.269,48.5
2017-05-13,0.268,54.0
2017-05-14,0.268,68.0
2017-05-18,0.296,44.5
2017-05-19,0.29,76.5
2017-05-20,0.285,25.0
2017-05-24,0.265,38.0
2017-05-25,0.26,51.5
2017-05-26,0.255,24.5
2017-05-30,0.23,23.5
2017-05-31,0.225,40.0
2017-06-01,0.22,29.0
2017-06-05,0.189,36.0
2017-06-07,0.193,64.5
2017-06-11,0.273,98.5
2017-06-12,0.307,73.0
2017-06-13,0.286,63.5
2017-06-18,0.257,56.0
2017-06-19,0.251,31.0
2017-06-23,0.226,36.5
2017-06-24,0.225,55.5
2017-06-25,0.227,48.0
2017-06-29,0.211,88.5
2017-06-30,0.287,73.5
2017-07-01,0.282,76.0
2017-07-05,0.258,41.5
2017-07-06,0.253,46.0
2017-07-11,0.239,57.0
2017-07-12,0.271,36.5
2017-07-13,0.26,21.0
2017-07-17,0.259,50.5
2017-07-18,0.253,41.0
2017-07-19,0.248,20.0
2017-07-23,0.276,90.0
2017-07-24,0.305,62.0
2017-07-25,0.292,58.5
2017-07-29,0.274,69.5
2017-07-30,0.305,84.0
2017-07-31,0.309,62.0
2017-08-04,0.341,84.0
2017-08-05,0.324,74.0
2017-08-06,0.315,69.0
2017-08-11,0.293,57.5
2017-08-18,0.313,78.5
2017-08-22,0.31,51.0
2017-08-23,0.303,62.5
2017-08-29,0.294,50.5
2017-08-30,0.289,23.5
2017-09-04,0.297,43.0
2017-09-05,0.292,19.5
2017-09-09,0.318,91.5
2017-09-10,0.318,93.0
2017-09-11,0.33,73.0
2017-09-16,0.315,73.0
2017-09-21,0.319,85.0
2017-09-23,0.315,38.5
2017-09-28,0.31,66.0
2017-09-29,0.306,47.5
2017-10-03,0.347,74.0
2017-10-04,0.334,69.0
2017-10-05,0.343,63.5
2017-10-09,0.321,38.0
2017-10-10,0.315,83.0
2017-10-11,0.326,74.5
2017-10-15,0.338,77.5
2017-10-16,0.325,77.5
2017-10-17,0.318,65.5
2017-10-21,0.315,65.5
2017-10-22,0.336,70.0
2017-10-23,0.324,58.5
2017-10-28,0.32,70.0
2017-10-29,0.318,57.0
2017-11-02,0.317,62.0
2017-11-03,0.326,76.5
2017-11-04,0.318,64.5
2017-11-08,0.312,41.5
2017-11-09,0.309,65.5
2017-11-10,0.316,65.5
2017-11-14,0.32,48.5
2017-11-15,0.335,57.5
2017-11-16,0.324,64.0
2017-11-20,0.334,48.5
2017-11-21,0.336,47.5
2017-11-22,0.326,92.5
2017-11-26,0.336,62.0
2017-11-27,0.352,83.0
2017-11-28,0.357,80.0
2017-12-02,0.321,75.0
2017-12-03,0.324,53.0
2017-12-04,0.336,36.5
2017-12-08,0.353,63.5
2017-12-09,0.346,62.5
2017-12-10,0.34,21.5
2017-12-14,0.345,69.0
2017-12-15,0.353,45.0
2017-12-16,0.335,30.5
2017-12-20,0.336,90.0
2017-12-21,0.33,72.5
2017-12-22,0.324,69.5
2017-12-26,0.343,91.0
2017-12-27,0.362,87.0
2017-12-28,0.364,81.0
2018-01-01,0.359,89.0
2018-01-02,0.366,80.0
2018-01-03,0.347,95.0
2018-01-07,0.331,0.0
2018-01-08,0.325,0.0
2018-01-09,0.317,0.0
2018-01-13,0.319,39.0
2018-01-14,0.316,12.5
2018-01-15,0.312,0.0
2018-01-19,0.338,93.0
2018-01-20,0.336,89.0
2018-01-21,0.354,66.0
2018-01-25,0.361,64.5
2018-01-26,0.34,74.0
2018-01-27,0.331,66.0
2018-01-31,0.335,73.5
2018-02-01,0.359,84.0
2018-02-02,0.377,74.5
2018-02-07,0.316,14.5
2018-02-08,0.315,0.0
2018-02-12,0.366,40.5
2018-02-13,0.345,52.0
2018-02-14,0.344,2.0
2018-02-18,0.335,44.0
2018-02-24,0.316,0.0
2018-03-08,0.302,58.0
2018-03-09,0.313,49.5
2018-03-10,0.325,13.0
2018-03-14,0.32,52.0
2018-03-15,0.315,63.0
2018-03-21,0.277,58.0
2018-03-22,0.283,69.5
2018-03-27,0.301,25.5
2018-03-28,0.299,27.5
2018-04-01,0.291,40.5
2018-04-02,0.289,59.5
2018-04-03,0.287,98.5
2018-04-07,0.315,62.0
2018-04-08,0.307,89.5
2018-04-09,0.302,41.5
2018-04-13,0.289,52.5
2018-04-26,0.279,41.0
2018-04-27,0.277,22.0
2018-05-02,0.32,83.5
2018-05-03,0.311,75.0
2018-05-25,0.147,58.5
2018-05-31,0.094,44.0
2018-06-01,0.089,44.5
2018-06-02,0.083,27.0
2018-06-06,0.068,41.5
2018-06-07,0.066,45.0
2018-06-08,0.063,26.0
2018-06-12,0.106,39.0
2018-06-13,0.099,36.0
2018-06-14,0.088,15.0
2018-06-18,0.156,61.0
2018-06-19,0.151,58.5
2018-06-20,0.144,36.5
2018-06-25,0.13,44.0
2018-06-26,0.119,16.0
2018-06-30,0.072,40.5
2018-07-01,0.065,37.0
2018-07-02,0.061,25.0
2018-07-06,0.054,13.0
2018-07-07,0.052,28.5
2018-07-08,0.05,6.0
2018-07-12,0.043,38.5
2018-07-13,0.042,21.5
2018-07-14,0.041,12.5
2018-07-18,0.035,21.0
2018-07-19,0.034,16.5
2018-07-20,0.033,1.5
2018-07-24,0.031,31.0
2018-07-25,0.03,23.0
2018-07-26,0.029,16.0
2018-07-30,0.086,55.5
2018-07-31,0.086,52.0
2018-08-01,0.083,13.5
2018-08-05,0.064,16.0
2018-08-06,0.059,18.0
2018-08-07,0.056,14.5
2018-08-11,0.099,67.5
2018-08-17,0.143,60.0
2018-08-18,0.138,53.5
2018-08-19,0.136,58.0
2018-08-23,0.15,50.0
2018-08-24,0.175,63.5
2018-08-25,0.171,40.0
2018-08-29,0.186,63.0
2018-08-30,0.18,74.5
2018-08-31,0.188,47.5
2018-09-10,0.211,68.5
2018-09-11,0.21,86.5
2018-09-12,0.221,75.5
2018-09-16,0.217,60.0
2018-09-17,0.215,77.0
2018-09-18,0.212,43.5
2018-09-22,0.233,64.5
2018-09-23,0.233,77.0
2018-09-24,0.225,55.5
2018-09-28,0.216,40.5
2018-09-29,0.208,57.5
2018-09-30,0.205,40.0
2018-10-04,0.221,59.0
2018-10-05,0.216,78.0
2018-10-06,0.216,60.5
2018-10-16,0.196,28.5
2018-10-17,0.194,37.5
2018-10-18,0.192,14.0
2018-10-22,0.188,37.5
2018-10-23,0.2,72.5
2018-10-24,0.23,48.0
2018-10-28,0.221,16.5
2018-10-29,0.216,52.0
2018-10-30,0.237,70.5
2018-11-03,0.222,43.0
2018-11-04,0.22,53.5
2018-11-05,0.218,64.5
2018-11-09,0.212,65.0
2018-11-10,0.213,75.5
2018-11-11,0.217,91.0
2018-11-15,0.231,52.0
2018-11-16,0.225,62.5
2018-11-17,0.222,49.0
2018-11-21,0.223,43.5
2018-11-22,0.218,61.5
2018-11-23,0.216,36.5
2018-11-27,0.209,0.0
2018-11-28,0.207,18.5
2018-11-29,0.208,71.0
2018-12-03,0.249,91.0
2018-12-04,0.246,71.5
2018-12-05,0.234,59.0
2018-12-09,0.257,71.5
2018-12-10,0.238,71.0
2018-12-11,0.231,26.0
2018-12-15,0.226,27.5
2018-12-16,0.227,25.5
2018-12-17,0.222,3.0
2018-12-22,0.256,78.0
2018-12-23,0.242,79.5
2018-12-27,0.229,74.0
2018-12-28,0.227,79.0
