date_time,soil moisture,sm
2015-04-29,0.102,50.356037
2015-04-30,0.101,51.794052
2015-05-01,0.107,67.73986
2015-05-02,0.112,71.52359
2015-05-03,0.114,44.047287
2015-05-04,0.135,80.64007
2015-05-05,0.14,77.00050999999999
2015-05-06,0.149,73.784935
2015-05-07,0.136,63.65455
2015-05-08,0.145,63.551919999999996
2015-05-09,0.135,50.71219
2015-05-10,0.142,69.89621
2015-05-11,0.134,48.342216
2015-05-12,0.128,50.39625
2015-05-13,0.13,73.769745
2015-05-14,0.133,77.835915
2015-05-15,0.128,40.922318
2015-05-16,0.123,33.470444
2015-05-17,0.122,56.904842
2015-05-18,0.121,62.379597
2015-05-19,0.178,96.24155
2015-05-20,0.144,54.146409999999996
2015-05-21,0.137,52.001007
2015-05-22,0.133,45.712444
2015-05-23,0.128,78.53945
2015-05-24,0.128,36.12146
2015-05-25,0.124,54.78528000000001
2015-05-26,0.122,40.776505
2015-05-27,0.122,31.179781
2015-05-28,0.12,37.237392
2015-05-29,0.119,41.827915000000004
2015-05-30,0.151,75.09509
2015-05-31,0.151,79.48338000000001
2015-06-01,0.184,90.52837
2015-06-02,0.145,47.7316
2015-06-03,0.189,81.451324
2015-06-04,0.156,50.10759
2015-06-05,0.146,30.763046000000003
2015-06-06,0.139,47.256797999999996
2015-06-07,0.136,34.206540000000004
2015-06-08,0.131,23.417084
2015-06-09,0.127,35.381316999999996
2015-06-10,0.125,25.803001000000002
2015-06-13,0.113,31.067764
2015-06-14,0.129,86.083466
2015-06-18,0.145,66.46365
2015-06-19,0.14,53.015137
2015-06-22,0.118,27.256216
2015-06-23,0.152,31.778553000000002
2015-06-24,0.136,36.15331
2015-06-27,0.11,34.154408000000004
2015-06-28,0.107,36.527637
2015-06-29,0.098,82.26023
2015-06-30,0.094,41.139824
2015-07-01,0.102,31.8503
2015-07-02,0.1,34.20177
2015-07-03,0.089,30.643187
2015-07-04,0.085,31.589115000000003
2015-07-05,0.09,40.845425
2015-07-06,0.095,80.94946999999999
2015-07-07,0.095,29.651619
2015-07-08,0.094,76.7568
2015-07-09,0.099,70.46689
