,soil moisture,sm
2016-06-22,0.4023,66.94903599999999
2016-06-23,0.3986,62.45774
2016-06-24,0.3887,67.382706
2016-06-25,0.3992,68.370056
2016-06-26,0.3895,69.90959000000001
2016-06-27,0.3768,72.21051
2016-06-28,0.3729,78.50604
2016-06-29,0.3775,74.4655
2016-06-30,0.3967,94.93216
2016-07-01,0.1913,78.62565
2016-07-02,0.1716,82.39348000000001
2016-07-03,0.1609,91.124084
2016-07-04,0.17170000000000002,79.343315
2016-07-05,0.5023,79.38318000000001
2016-07-06,0.3897,97.51326
2016-07-07,0.4104,95.04727
2016-07-08,0.3358,92.93451
2016-07-09,0.3309,82.03560999999999
2016-07-10,0.3184,77.423454
2016-07-11,0.13140000000000002,93.79335
2016-07-12,0.1125,84.619064
2016-07-13,0.3829,89.83371
2016-07-14,0.3839,83.37115
2016-07-15,0.3854,79.608154
2016-07-16,0.3853,77.5164
2016-07-17,0.4117,72.37865
2016-07-18,0.4031,82.378006
2016-07-19,0.4017,84.40724
2016-07-20,0.4009,75.90759
2016-07-21,0.3987,77.319016
2016-07-22,0.3824,84.21774
2016-07-23,0.3766,85.1491
2016-07-24,0.3734,86.92851
2016-07-25,0.3774,94.911514
2016-07-26,0.3748,91.260254
2016-07-27,0.34130000000000005,92.04145
2016-07-28,0.3469,96.78529
2016-07-29,0.3431,94.126175
2016-07-30,0.34240000000000004,95.08469000000001
2016-07-31,0.3395,89.91394
2016-08-01,0.1972,91.92246999999999
2016-08-02,0.1698,91.10153000000001
2016-08-03,0.1625,98.71498000000001
2016-08-04,0.17620000000000002,95.2004
2016-08-05,0.4962,85.5132
2016-08-06,0.4005,85.13606
2016-08-07,0.4044,84.91881
2016-08-08,0.33520000000000005,82.55115500000001
2016-08-09,0.33030000000000004,98.87711999999999
2016-08-10,0.3195,88.38576
2016-08-11,0.1237,75.73444
2016-08-12,0.1284,97.61484
2016-08-13,0.3447,99.33861999999999
2016-08-14,0.3414,86.25008000000001
2016-08-15,0.3393,74.34115600000001
2016-08-16,0.3373,78.50389
2016-08-17,0.3358,74.4742
2016-08-18,0.3336,79.807625
2016-08-19,0.33140000000000003,79.1844
2016-08-20,0.33240000000000003,91.68095
2016-08-21,0.3305,81.71738
2016-08-22,0.3321,83.12839
2016-08-23,0.3298,82.21925
2016-08-24,0.3306,75.86742
2016-08-25,0.32880000000000004,76.21814
2016-08-26,0.3284,73.57326
2016-08-27,0.3269,72.98616
2016-08-28,0.3309,73.17690999999999
2016-08-29,0.3294,68.90737
2016-08-30,0.3284,70.67617
2016-08-31,0.32770000000000005,76.38663000000001
2016-09-01,0.1725,85.06579599999999
2016-09-02,0.1678,82.673546
2016-09-03,0.17809999999999998,76.89220999999999
2016-09-04,0.29960000000000003,80.70931999999999
2016-09-05,0.4927,80.53307
2016-09-06,0.4005,71.57934
2016-09-07,0.398,97.22551
2016-09-08,0.34369999999999995,98.80366500000001
2016-09-09,0.3297,82.466934
2016-09-10,0.3187,86.73053
2016-09-11,0.1222,80.70039
2016-09-12,0.1494,99.83171
2016-09-13,0.33140000000000003,87.114494
2016-09-14,0.3306,83.006905
2016-09-15,0.3306,89.3445
2016-09-16,0.33130000000000004,76.38937
2016-09-17,0.3297,73.02505
