date_time,soil moisture,Soil_Moisture
2016-05-16 05:00:00,0.174,0.046660695
2016-05-17 05:00:00,0.17,0.060191512
2016-05-19 05:00:00,0.169,-0.33851737
2016-05-21 05:00:00,0.179,0.08662382
2016-05-22 05:00:00,0.207,0.16127378
2016-05-24 05:00:00,0.202,0.12961228
2016-05-27 05:00:00,0.196,0.0852243
2016-05-29 05:00:00,0.182,0.06823471
2016-06-01 05:00:00,0.211,0.092003606
2016-06-03 05:00:00,0.17,0.024854235
2016-06-04 05:00:00,0.157,0.07130837
2016-06-06 05:00:00,0.135,0.06445177
2016-06-08 05:00:00,0.114,0.034315776
2016-06-09 05:00:00,0.109,0.040212303
2016-06-11 05:00:00,0.101,0.037230227000000005
2016-06-14 05:00:00,0.092,0.08081124
2016-06-16 05:00:00,0.229,0.12806314
2016-06-17 05:00:00,0.191,0.15699960000000002
2016-06-19 05:00:00,0.162,0.06177699
2016-06-21 05:00:00,0.23,0.15841396
2016-06-22 05:00:00,0.205,0.12705766
2016-06-24 05:00:00,0.211,0.14236957
2016-06-27 05:00:00,0.207,0.10955655
2016-06-29 05:00:00,0.204,0.11696304
2016-07-02 05:00:00,0.211,0.12556627
2016-07-04 05:00:00,0.221,0.15472132
2016-07-07 05:00:00,0.206,0.11459862
2016-07-09 05:00:00,0.23,0.13444667
2016-07-10 05:00:00,0.214,0.14219396
2016-07-12 05:00:00,0.232,0.11929006
2016-07-15 05:00:00,0.21,0.10555048
2016-07-17 05:00:00,0.215,0.14546624
2016-07-20 05:00:00,0.203,0.10718479
2016-07-22 05:00:00,0.189,0.092841156
2016-07-25 05:00:00,0.176,0.08117415
2016-07-27 05:00:00,0.17,0.07130436
2016-07-28 05:00:00,0.19,0.12691091
2016-07-30 05:00:00,0.172,-0.050085500000000005
2016-08-01 05:00:00,0.165,0.11804598599999999
2016-08-04 05:00:00,0.207,0.13748191
2016-08-07 05:00:00,0.176,0.09250689999999999
2016-08-09 05:00:00,0.174,0.106377184
2016-08-12 05:00:00,0.17,0.0790275
2016-08-14 05:00:00,0.179,0.111630306
2016-08-15 05:00:00,0.181,0.13400581
2016-08-17 05:00:00,0.153,0.10513611
2016-08-19 05:00:00,0.137,0.09618048
2016-08-20 05:00:00,0.128,0.057869765999999996
2016-08-22 05:00:00,0.123,0.12383287
2016-08-24 05:00:00,0.142,0.15443502
2016-08-25 05:00:00,0.117,0.09290154
2016-08-27 05:00:00,0.095,0.098171785
2016-08-30 05:00:00,0.142,0.12351537
2016-09-01 05:00:00,0.117,0.11006760000000002
2016-09-02 05:00:00,0.111,0.13473593
2016-09-04 05:00:00,0.107,0.12998898
2016-09-06 05:00:00,0.155,0.12099547
2016-09-07 05:00:00,0.142,0.103184246
2016-09-09 05:00:00,0.131,0.11597869
2016-09-11 05:00:00,0.111,0.09759548
2016-09-12 05:00:00,0.107,0.08109938
2016-09-14 05:00:00,0.098,0.07772687
2016-09-17 05:00:00,0.092,0.057527583
2016-09-19 05:00:00,0.09,0.05005762
2016-09-20 05:00:00,0.09,0.057887547000000004
2016-09-22 05:00:00,0.088,0.041870337
2016-09-24 05:00:00,0.088,0.055665158
2016-09-25 05:00:00,0.088,0.05255936
2016-09-27 05:00:00,0.086,0.0536289
2016-09-29 05:00:00,0.085,0.09146247
2016-09-30 05:00:00,0.129,0.12341396
2016-10-02 05:00:00,0.171,0.14468795
2016-10-05 05:00:00,0.175,0.12557517
2016-10-07 05:00:00,0.162,0.09506212
2016-10-08 05:00:00,0.157,0.12516016
2016-10-10 05:00:00,0.156,0.109567225
2016-10-12 05:00:00,0.159,0.12713988
2016-10-13 05:00:00,0.156,0.12403417
2016-10-15 05:00:00,0.144,0.12216034
2016-10-17 05:00:00,0.144,0.15099108
2016-10-18 05:00:00,0.154,0.11240791
2016-10-20 05:00:00,0.175,0.17524491
2016-10-23 05:00:00,0.194,0.1511241
