date_time,soil moisture,sm
2015-05-12 10:00:00,0.174,71.49
2015-05-13 09:00:00,0.183,66.32
2015-05-13 11:00:00,0.182,66.74
2015-05-14 10:00:00,0.177,60.27
2015-05-15 09:00:00,0.168,46.39
2015-05-16 10:00:00,0.164,35.68
2015-05-17 09:00:00,0.167,50.27
2015-05-18 09:00:00,0.165,45.629997
2015-05-18 11:00:00,0.165,51.629997
2015-05-19 10:00:00,0.194,78.15
2015-05-20 09:00:00,0.19,62.859997
2015-05-20 11:00:00,0.187,55.77
2015-05-21 10:00:00,0.171,47.93
2015-05-22 09:00:00,0.167,44.11
2015-05-23 09:00:00,0.168,47.89
2015-05-23 11:00:00,0.168,49.73
2015-05-24 10:00:00,0.163,34.18
2015-05-25 09:00:00,0.164,38.399998
2015-05-25 11:00:00,0.164,38.84
2015-05-26 10:00:00,0.167,48.03
2015-05-27 09:00:00,0.161,42.87
2015-05-28 09:00:00,0.162,46.34
2015-05-28 11:00:00,0.164,52.44
2015-05-29 09:00:00,0.161,33.52
2015-05-29 10:00:00,0.161,50.27
2015-05-30 09:00:00,0.186,55.449997
2015-05-30 11:00:00,0.18,58.82
2015-05-31 10:00:00,0.182,63.609997
2015-06-01 09:00:00,0.176,62.14
2015-06-02 10:00:00,0.201,82.9
2015-06-03 09:00:00,0.179,66.81
2015-06-04 09:00:00,0.162,35.69
2015-06-04 11:00:00,0.161,51.57
2015-06-05 10:00:00,0.155,47.3
2015-06-06 09:00:00,0.154,58.57
2015-06-06 11:00:00,0.155,54.899998
2015-06-07 10:00:00,0.15,37.01
2015-06-08 09:00:00,0.149,30.859999
2015-06-09 09:00:00,0.149,34.44
2015-06-09 10:00:00,0.15,39.59
2015-06-10 10:00:00,0.148,25.39
2015-06-13 09:00:00,0.143,34.0
2015-06-14 10:00:00,0.178,44.079998
2015-06-18 09:00:00,0.183,47.629997
2015-06-18 11:00:00,0.18,45.739998
2015-06-19 10:00:00,0.17,42.28
2015-06-23 09:00:00,0.169,36.38
2015-06-23 11:00:00,0.168,35.43
2015-06-24 10:00:00,0.156,23.97
2015-06-27 09:00:00,0.152,40.379997
2015-06-28 09:00:00,0.151,17.279999
2015-06-28 11:00:00,0.15,26.66
2015-06-29 10:00:00,0.177,46.64
2015-06-30 09:00:00,0.158,29.09
2015-07-01 10:00:00,0.15,29.39
2015-07-02 09:00:00,0.142,34.559998
2015-07-03 09:00:00,0.129,39.39
2015-07-03 11:00:00,0.129,26.859999
2015-07-04 10:00:00,0.123,25.449999
2015-07-05 09:00:00,0.118,35.7
2015-07-05 11:00:00,0.118,32.559998
2015-07-06 10:00:00,0.141,47.5
2015-07-07 09:00:00,0.136,24.1
2015-07-08 09:00:00,0.142,27.5
2015-07-08 10:00:00,0.142,49.649998
2015-07-09 10:00:00,0.206,71.54
2015-07-10 09:00:00,0.17,26.24
2015-07-10 11:00:00,0.167,68.65999599999999
2015-07-11 10:00:00,0.154,41.3
2015-07-12 09:00:00,0.154,37.91
2015-07-14 09:00:00,0.145,34.54
2015-07-15 09:00:00,0.136,27.01
2015-07-15 11:00:00,0.134,67.63
2015-07-16 10:00:00,0.123,44.94
2015-07-17 09:00:00,0.113,28.269999
2015-07-17 11:00:00,0.112,30.91
2015-07-18 10:00:00,0.109,52.91
2015-07-19 09:00:00,0.103,34.16
