date_time,soil moisture,soil_moisture
2015-05-15 05:00:00,0.166,0.24085586
2015-05-16 05:00:00,0.163,0.22795145
2015-05-18 05:00:00,0.163,0.21933864
2015-05-19 05:00:00,0.203,0.29307145
2015-05-21 05:00:00,0.17,0.25648302
2015-05-22 05:00:00,0.166,0.21624328
2015-05-23 05:00:00,0.168,0.26920720000000004
2015-05-24 05:00:00,0.162,0.20875370000000001
2015-05-26 05:00:00,0.163,0.22306402
2015-05-27 05:00:00,0.161,0.18975611
2015-05-29 05:00:00,0.16,0.21109176
2015-05-30 05:00:00,0.195,0.3538155
2015-05-31 05:00:00,0.196,0.32040104
2015-06-01 05:00:00,0.181,0.34055597
2015-06-03 05:00:00,0.183,0.34065893
2015-06-04 05:00:00,0.162,0.30020549999999996
2015-06-06 05:00:00,0.151,0.25441903
2015-06-07 05:00:00,0.15,0.22466761
2015-06-08 05:00:00,0.149,0.23370942
2015-06-09 05:00:00,0.148,0.22187416
2015-06-12 05:00:00,0.146,0.14985143
2015-06-14 05:00:00,0.186,0.29093027
2015-06-15 05:00:00,0.163,0.22083694
2015-06-16 05:00:00,0.156,0.2310533
2015-06-19 05:00:00,0.172,0.2320718
2015-06-20 05:00:00,0.166,0.2206702
2015-06-22 05:00:00,0.199,0.31011209999999995
2015-06-23 05:00:00,0.17,0.23052317
2015-06-24 05:00:00,0.156,0.24191839
2015-06-25 05:00:00,0.154,0.23409769
2015-06-27 05:00:00,0.151,0.17828695
2015-06-28 05:00:00,0.151,0.1840862
2015-06-30 05:00:00,0.158,0.19230078
2015-07-01 05:00:00,0.15,0.14845088
2015-07-02 05:00:00,0.142,0.16878392
2015-07-03 05:00:00,0.129,0.14386047
2015-07-05 05:00:00,0.118,0.15673524
2015-07-06 05:00:00,0.141,0.20264404
2015-07-08 05:00:00,0.141,0.20418756
2015-07-09 05:00:00,0.199,0.23724067
2015-07-10 05:00:00,0.173,0.212775
2015-07-11 05:00:00,0.154,0.18615882
2015-07-13 05:00:00,0.151,0.17007954
2015-07-14 05:00:00,0.145,0.14721489
2015-07-16 05:00:00,0.125,0.13624127
2015-07-17 05:00:00,0.114,0.10854863
2015-07-18 05:00:00,0.11,0.12208214
2015-07-19 05:00:00,0.103,0.10938771
2015-07-21 05:00:00,0.15,0.18531518
2015-07-22 05:00:00,0.149,0.1557706
2015-07-24 05:00:00,0.119,0.14652142
2015-07-25 05:00:00,0.169,0.26492718
2015-07-26 05:00:00,0.2,0.22302859
2015-07-27 05:00:00,0.172,0.21174097
2015-07-29 05:00:00,0.181,0.21293771
2015-07-30 05:00:00,0.17,0.19153209
2015-08-01 05:00:00,0.154,0.19020422
2015-08-02 05:00:00,0.148,0.15405303
2015-08-03 05:00:00,0.142,0.15166084
2015-08-04 05:00:00,0.131,0.13255434
2016-05-15 05:00:00,0.152,0.13819645
2016-05-16 05:00:00,0.152,0.11357564
2016-05-17 05:00:00,0.152,0.12308542
2016-05-18 05:00:00,0.152,0.11946596
2016-05-20 05:00:00,0.152,0.12726149
2016-05-21 05:00:00,0.152,0.1659042
2016-05-23 05:00:00,0.165,0.22868556
2016-05-24 05:00:00,0.162,0.20313499999999998
2016-05-25 05:00:00,0.163,0.23600229999999997
2016-05-26 05:00:00,0.158,0.19021623
2016-05-28 05:00:00,0.154,0.16118631
2016-05-29 05:00:00,0.153,0.14021689999999998
2016-05-31 05:00:00,0.154,0.17145222
2016-06-02 05:00:00,0.15,0.15065612
2016-06-03 05:00:00,0.147,0.14414974
2016-06-05 05:00:00,0.139,0.11666626
2016-06-06 05:00:00,0.136,0.14686935
2016-06-08 05:00:00,0.13,0.13836823
2016-06-09 05:00:00,0.128,0.0963308
2016-06-10 05:00:00,0.125,0.10120582
2016-06-11 05:00:00,0.122,0.08379713
2016-06-13 05:00:00,0.116,0.08073463
2016-06-14 05:00:00,0.115,0.101248585
2016-06-16 05:00:00,0.131,0.23378049
2016-06-17 05:00:00,0.136,0.16415124
2016-06-18 05:00:00,0.137,0.15494068
2016-06-19 05:00:00,0.137,0.16645877
2016-06-21 05:00:00,0.163,0.27175164
2016-06-22 05:00:00,0.155,0.2295652
2016-06-24 05:00:00,0.159,0.22994284
