date_time,soil moisture,ssm
2015-05-17,0.174,81.5
2015-05-24,0.168,51.0
2015-05-29,0.167,96.5
2015-05-31,0.212,97.5
2015-06-05,0.179,64.0
2015-06-10,0.142,55.5
2015-06-12,0.121,49.0
2015-06-17,0.167,88.5
2015-06-22,0.249,64.0
2015-06-24,0.191,49.0
2015-06-29,0.188,49.5
2015-07-04,0.191,61.5
2015-07-06,0.207,88.0
2015-07-11,0.179,65.5
2015-07-16,0.12,94.5
2015-07-18,0.098,76.5
2015-07-23,0.141,90.5
2015-07-30,0.183,96.5
2015-10-20,0.157,64.0
2015-10-27,0.153,63.5
2015-11-01,0.139,64.0
2015-11-03,0.141,83.0
2015-11-20,0.208,99.5
2015-11-27,0.177,86.0
2015-12-02,0.188,95.5
2015-12-09,0.198,89.5
2015-12-21,0.175,78.0
2016-01-07,0.061,1.5
2016-01-14,0.186,65.0
2016-01-19,0.069,18.0
2016-01-26,0.204,78.5
2016-01-31,0.189,92.5
2016-02-07,0.178,76.0
2016-02-12,0.168,44.5
2016-02-19,0.088,24.5
2016-02-24,0.179,87.0
2016-03-02,0.159,95.5
2016-03-07,0.174,88.0
2016-05-01,0.182,69.5
2016-05-06,0.169,42.5
2016-05-13,0.122,32.0
2016-05-18,0.112,18.0
2017-10-04,0.243,65.5
2017-10-05,0.255,66.0
2017-10-09,0.238,40.5
2017-10-10,0.233,79.0
2017-10-11,0.243,72.0
2017-10-15,0.248,65.5
2017-10-16,0.239,67.0
2017-10-17,0.235,55.5
2017-10-21,0.247,63.0
2017-10-22,0.26,72.0
2017-10-23,0.242,69.0
2017-10-28,0.234,66.5
2017-10-29,0.242,55.0
2017-11-02,0.257,65.0
2017-11-03,0.24,81.5
2017-11-04,0.237,65.5
2017-11-08,0.231,53.0
2017-11-09,0.229,74.0
2017-11-10,0.239,65.0
2017-11-14,0.234,63.5
2017-11-15,0.242,69.5
2017-11-16,0.237,80.0
2017-11-20,0.243,57.5
2017-11-21,0.24,70.5
2017-11-22,0.238,97.5
2017-11-26,0.241,83.5
2017-11-27,0.249,98.5
2017-11-28,0.258,94.0
2017-12-02,0.231,81.5
2017-12-03,0.248,76.5
2017-12-04,0.244,56.5
2017-12-08,0.249,86.5
2017-12-09,0.25,75.5
2017-12-10,0.241,15.0
2017-12-14,0.246,60.0
2017-12-15,0.246,37.5
2017-12-16,0.235,7.0
2017-12-20,0.25,92.0
2017-12-21,0.246,85.0
2017-12-22,0.238,78.5
2017-12-26,0.246,99.0
2017-12-27,0.26,96.0
2017-12-28,0.258,81.0
2018-01-01,0.25,94.5
2018-01-02,0.254,97.5
2018-01-08,0.099,0.0
2018-01-09,0.09,0.5
2018-01-13,0.241,56.5
2018-01-14,0.232,26.5
2018-01-15,0.218,1.0
2018-01-19,0.238,83.0
2018-01-21,0.24,77.0
2018-01-25,0.243,81.0
2018-01-26,0.233,91.5
2018-01-27,0.228,52.0
2018-01-31,0.23,87.5
2018-02-01,0.242,97.0
2018-02-02,0.251,94.5
2018-02-07,0.198,28.5
2018-02-08,0.19,0.0
2018-02-12,0.193,58.0
2018-02-13,0.215,64.5
2018-02-14,0.25,3.5
2018-02-18,0.247,60.5
2018-02-24,0.195,3.5
2018-03-03,0.099,3.0
2018-03-08,0.174,71.5
2018-03-09,0.189,79.5
2018-03-10,0.196,6.0
2018-05-25,0.097,32.5
2018-05-31,0.105,11.5
2018-06-01,0.1,11.0
2018-06-02,0.094,16.0
2018-06-06,0.085,19.0
2018-06-07,0.085,14.0
2018-06-08,0.082,17.0
2018-06-12,0.078,9.5
2018-06-13,0.077,8.0
2018-06-14,0.076,7.0
2018-06-18,0.082,43.0
2018-06-19,0.084,26.5
2018-06-20,0.086,38.5
2018-06-25,0.112,31.5
2018-06-26,0.105,21.0
2018-06-30,0.112,42.5
2018-07-01,0.101,29.0
2018-07-02,0.092,41.5
2018-07-06,0.079,41.0
2018-07-07,0.075,42.0
2018-07-08,0.072,24.0
2018-07-12,0.074,79.0
2018-07-13,0.074,33.0
2018-07-14,0.073,29.0
2018-11-09,0.191,68.0
2018-11-10,0.199,79.5
2018-11-11,0.213,80.5
2018-11-15,0.215,52.5
2018-11-16,0.206,70.0
2018-11-17,0.203,23.0
2018-11-21,0.2,34.5
2018-11-22,0.197,49.5
2018-11-23,0.194,33.5
2018-11-28,0.161,18.5
2018-11-29,0.186,70.0
2018-12-03,0.229,78.0
2018-12-04,0.218,73.0
2018-12-05,0.209,56.0
2018-12-09,0.23,70.0
2018-12-10,0.216,73.0
2018-12-11,0.208,20.0
2018-12-15,0.204,37.0
2018-12-16,0.199,28.5
2018-12-17,0.196,2.5
2018-12-22,0.233,81.5
2018-12-23,0.223,79.5
2018-12-27,0.205,74.5
2018-12-28,0.208,84.0
2018-12-29,0.209,75.5
