date_time,soil moisture,ssm
2015-04-01,0.314,99.0
2015-04-06,0.253,64.5
2015-04-13,0.304,99.0
2015-04-18,0.258,45.0
2015-04-25,0.213,49.5
2015-04-30,0.206,81.5
2015-05-02,0.246,77.5
2015-05-05,0.275,94.5
2015-05-07,0.307,94.5
2015-05-12,0.263,86.5
2015-05-14,0.298,72.0
2015-05-17,0.267,45.5
2015-05-24,0.258,15.0
2015-05-26,0.243,52.5
2015-05-29,0.238,83.0
2015-05-31,0.339,78.0
2015-06-05,0.273,30.0
2015-06-07,0.245,26.5
2015-06-10,0.228,42.0
2015-06-12,0.212,31.5
2015-06-17,0.234,75.5
2015-06-19,0.275,48.5
2015-06-22,0.253,76.0
2015-06-24,0.272,39.0
2015-06-29,0.316,44.5
2015-07-01,0.263,60.0
2015-07-04,0.217,52.5
2015-07-06,0.2,59.0
2015-07-13,0.207,75.0
2015-07-16,0.184,87.5
2015-07-18,0.172,64.5
2015-07-23,0.184,83.0
2015-07-30,0.241,85.0
2015-08-04,0.205,98.5
2015-08-06,0.201,95.0
2015-08-09,0.18,93.0
2015-08-16,0.159,69.5
2015-08-21,0.151,56.5
2015-08-23,0.142,59.5
2015-08-28,0.113,78.5
2015-08-30,0.103,64.0
2015-09-02,0.182,85.0
2015-09-04,0.191,87.5
2015-09-09,0.189,61.5
2015-09-11,0.178,67.5
2015-09-16,0.21,98.5
2015-09-21,0.201,93.0
2015-09-26,0.216,70.0
2015-10-03,0.202,37.5
2015-10-05,0.196,52.0
2015-10-10,0.224,93.5
2015-10-15,0.222,58.0
2015-10-20,0.222,54.0
2015-10-27,0.216,45.0
2015-10-29,0.21,49.0
2015-11-01,0.212,43.5
2015-11-03,0.212,76.0
2015-11-15,0.248,98.5
2015-11-20,0.254,93.5
2015-11-27,0.238,75.5
2015-12-02,0.239,84.0
2015-12-09,0.242,82.0
2015-12-14,0.239,88.0
2015-12-21,0.24,73.0
2015-12-26,0.24,87.5
2016-01-14,0.237,76.5
2016-01-19,0.216,0.5
2016-01-26,0.24,75.0
2016-01-31,0.245,73.5
2016-02-07,0.242,63.5
2016-02-12,0.232,38.5
2016-02-19,0.216,5.0
2016-02-24,0.239,74.5
2016-03-02,0.226,69.5
2016-03-07,0.239,73.0
2016-03-14,0.228,31.5
2016-03-19,0.224,31.0
2016-03-31,0.248,62.0
2016-04-07,0.258,86.5
2016-04-12,0.232,73.0
2016-04-19,0.241,86.0
2016-05-01,0.242,75.0
2016-05-06,0.232,18.5
2016-05-13,0.146,16.0
2016-05-18,0.137,1.5
2016-05-25,0.222,64.0
2016-05-30,0.183,39.5
2016-06-01,0.217,49.0
2016-06-04,0.174,6.0
2016-06-06,0.144,22.0
2016-06-11,0.111,0.0
2016-06-13,0.103,24.5
2016-06-28,0.204,47.0
2016-06-30,0.197,42.5
2016-07-05,0.226,42.5
2016-07-07,0.225,31.5
2016-07-17,0.239,49.0
2016-07-19,0.243,47.0
2016-07-22,0.222,42.5
2016-07-24,0.205,45.5
2016-07-29,0.2,49.0
2016-08-03,0.177,87.0
2016-08-05,0.212,77.0
2016-08-10,0.201,46.5
2016-08-12,0.2,27.5
2016-08-15,0.199,42.5
2016-08-17,0.193,34.0
2016-08-22,0.177,62.5
2016-08-24,0.18,55.0
2016-08-27,0.166,23.0
2016-08-29,0.165,75.5
2016-09-08,0.163,30.0
2016-09-10,0.156,44.5
2016-09-20,0.124,33.0
2016-09-22,0.121,57.0
2016-09-26,0.112,38.5
2016-09-28,0.111,80.0
2016-10-02,0.124,91.5
2016-10-04,0.156,91.5
2017-07-11,0.145,84.5
2017-07-12,0.145,56.0
2017-07-13,0.145,56.0
2017-07-14,0.139,66.5
2017-07-17,0.138,81.0
2017-07-18,0.136,63.5
2017-07-19,0.134,68.0
2017-07-20,0.125,70.0
2017-07-23,0.127,87.0
2017-07-24,0.14,68.5
2017-07-25,0.142,77.5
2017-07-26,0.143,66.0
2017-07-29,0.144,87.5
2017-07-30,0.163,79.0
2017-07-31,0.174,68.0
2017-08-01,0.174,61.0
2017-08-04,0.216,90.0
2017-08-05,0.215,68.0
2017-08-06,0.211,60.0
2017-08-07,0.211,41.0
2017-08-11,0.196,55.5
2017-08-13,0.22,44.0
2017-08-18,0.218,85.0
2017-08-22,0.219,38.5
2017-08-23,0.213,40.5
2017-08-25,0.195,17.0
2017-08-29,0.183,26.5
2017-08-30,0.178,22.5
2017-08-31,0.225,80.0
2017-09-04,0.212,27.0
2017-09-05,0.206,41.0
2017-09-06,0.202,63.0
2017-09-09,0.233,65.0
2017-09-10,0.23,83.0
