date_time,soil moisture,soil_moisture
2016-05-26 05:00:00,0.198,0.209414
2016-05-28 05:00:00,0.187,0.16264558
2016-05-29 05:00:00,0.185,0.15094693
2016-05-31 05:00:00,0.188,0.18532364
2016-06-02 05:00:00,0.183,0.14979605
2016-06-03 05:00:00,0.181,0.13903096
2016-06-05 05:00:00,0.176,0.11924528
2016-06-06 05:00:00,0.174,0.14934652
2016-06-08 05:00:00,0.17,0.13799961
2016-06-09 05:00:00,0.169,0.10621655
2016-06-10 05:00:00,0.168,0.097571835
2016-06-11 05:00:00,0.167,0.08582502
2016-06-13 05:00:00,0.167,0.086799435
2016-06-14 05:00:00,0.167,0.09929160000000001
2016-06-16 05:00:00,0.178,0.2388609
2016-06-17 05:00:00,0.174,0.16569567
2016-06-18 05:00:00,0.17,0.1658433
2016-06-19 05:00:00,0.168,0.14557076
2016-06-21 05:00:00,0.226,0.27930418
2016-06-22 05:00:00,0.205,0.22940676
2016-06-24 05:00:00,0.204,0.22826628
2016-06-25 05:00:00,0.19,0.17851762
2016-06-26 05:00:00,0.231,0.2712812
2016-06-27 05:00:00,0.213,0.21513434
2016-06-29 05:00:00,0.222,0.19545843
2016-06-30 05:00:00,0.229,0.2655352
2016-07-02 05:00:00,0.241,0.23890528
2016-07-03 05:00:00,0.256,0.2661172
2016-07-04 05:00:00,0.245,0.22556533
2016-07-05 05:00:00,0.225,0.21066152
2016-07-07 05:00:00,0.234,0.21974583
2016-07-08 05:00:00,0.227,0.1853483
2016-07-10 05:00:00,0.247,0.26169863
2016-07-11 05:00:00,0.304,0.22565165
2016-07-12 05:00:00,0.314,0.2412479
2016-07-13 05:00:00,0.282,0.21609068
2016-07-15 05:00:00,0.254,0.20335731
2016-07-16 05:00:00,0.241,0.21296656
2016-07-18 05:00:00,0.26,0.20279473
2016-07-19 05:00:00,0.246,0.20052865
2016-07-20 05:00:00,0.237,0.20096786
2016-07-21 05:00:00,0.217,0.1617564
2016-07-23 05:00:00,0.222,0.20030816
2016-07-24 05:00:00,0.202,0.1708676
2016-07-26 05:00:00,0.182,0.1353065
2016-07-27 05:00:00,0.176,0.15539838
2016-07-28 05:00:00,0.178,0.17259155
2016-07-29 05:00:00,0.176,0.16806069
2016-07-31 05:00:00,0.177,0.16934362
2016-08-01 05:00:00,0.176,0.1900203
2016-08-03 05:00:00,0.176,0.15936477
2016-08-04 05:00:00,0.198,0.18935539
2016-08-05 05:00:00,0.215,0.19506961
2016-08-06 05:00:00,0.208,0.22010100000000002
2016-08-08 05:00:00,0.206,0.16130039999999998
2016-08-09 05:00:00,0.202,0.2051294
2016-08-11 05:00:00,0.213,0.17976388
2016-08-12 05:00:00,0.201,0.16540198
2016-08-13 05:00:00,0.208,0.189684
2016-08-14 05:00:00,0.215,0.18649971
2016-08-16 05:00:00,0.204,0.17724362
2016-08-17 05:00:00,0.192,0.18828964
2016-08-19 05:00:00,0.18,0.16018733
