date_time,soil moisture,ssm
2015-04-06 00:00:00,0.193,66.5
2015-04-13 00:00:00,0.174,96.0
2015-04-18 00:00:00,0.18,57.5
2015-04-25 00:00:00,0.16,71.5
2015-04-30 00:00:00,0.151,79.0
2015-05-02 00:00:00,0.155,83.0
2015-05-12 00:00:00,0.185,91.0
2015-05-14 00:00:00,0.186,87.0
2015-05-17 00:00:00,0.18,78.5
2015-05-24 00:00:00,0.188,67.5
2015-05-26 00:00:00,0.181,88.0
2015-06-05 00:00:00,0.201,96.0
2015-06-07 00:00:00,0.191,99.5
2015-06-12 00:00:00,0.174,97.5
2015-06-29 00:00:00,0.173,83.0
2015-07-23 00:00:00,0.119,82.0
2015-08-11 00:00:00,0.13,83.5
2015-08-16 00:00:00,0.119,90.5
2015-08-21 00:00:00,0.112,99.5
2015-08-23 00:00:00,0.107,79.0
2015-08-28 00:00:00,0.107,88.5
2015-08-30 00:00:00,0.107,86.5
2015-09-02 00:00:00,0.109,99.5
2015-09-04 00:00:00,0.113,93.0
2015-09-09 00:00:00,0.153,78.0
2015-09-11 00:00:00,0.148,86.0
2015-09-26 00:00:00,0.202,87.0
2015-10-03 00:00:00,0.174,64.0
2015-10-05 00:00:00,0.171,92.5
2015-10-10 00:00:00,0.202,83.5
2015-10-15 00:00:00,0.186,69.5
2015-10-20 00:00:00,0.184,81.5
2016-11-14 00:00:00,0.194,63.0
2016-11-16 00:00:00,0.212,63.5
2016-11-19 00:00:00,0.226,70.0
2016-11-21 00:00:00,0.236,69.0
2016-11-25 00:00:00,0.203,50.0
2016-11-26 00:00:00,0.201,41.0
2016-12-01 00:00:00,0.2,44.0
2016-12-07 00:00:00,0.201,74.0
2016-12-08 00:00:00,0.21,35.5
2016-12-10 00:00:00,0.213,82.5
2016-12-13 00:00:00,0.208,30.5
2016-12-15 00:00:00,0.202,0.0
2016-12-19 00:00:00,0.199,48.5
2016-12-20 00:00:00,0.199,19.0
2016-12-22 00:00:00,0.197,42.0
2016-12-25 00:00:00,0.23,64.5
2016-12-26 00:00:00,0.228,53.5
2016-12-27 00:00:00,0.228,48.0
2016-12-28 00:00:00,0.22,36.5
2017-01-01 00:00:00,0.202,41.0
2017-01-02 00:00:00,0.215,0.0
2017-01-03 00:00:00,0.21,42.0
2017-01-07 00:00:00,0.2,34.5
2017-01-08 00:00:00,0.201,35.5
2017-01-09 00:00:00,0.203,54.5
2017-01-12 00:00:00,0.234,26.0
2017-01-14 00:00:00,0.216,6.5
2017-01-18 00:00:00,0.201,51.0
2017-01-19 00:00:00,0.214,62.5
2017-01-20 00:00:00,0.218,61.0
2017-01-21 00:00:00,0.214,59.5
2017-01-24 00:00:00,0.205,34.5
2017-01-25 00:00:00,0.203,17.0
2017-01-26 00:00:00,0.202,0.0
2017-01-30 00:00:00,0.201,41.0
2017-01-31 00:00:00,0.202,34.5
2017-02-01 00:00:00,0.201,18.0
2017-02-02 00:00:00,0.2,9.0
2017-02-05 00:00:00,0.201,44.0
2017-02-06 00:00:00,0.202,24.0
2017-02-07 00:00:00,0.208,0.0
2017-02-11 00:00:00,0.203,0.0
2017-02-12 00:00:00,0.203,0.0
2017-02-17 00:00:00,0.208,31.5
2017-02-18 00:00:00,0.211,12.5
2017-02-19 00:00:00,0.209,72.5
2017-02-20 00:00:00,0.218,75.5
2017-02-23 00:00:00,0.228,22.5
2017-02-24 00:00:00,0.236,40.0
2017-02-25 00:00:00,0.231,0.0
2017-02-26 00:00:00,0.249,86.5
2017-03-01 00:00:00,0.233,45.5
2017-03-02 00:00:00,0.227,35.0
2017-03-03 00:00:00,0.225,56.5
2017-03-04 00:00:00,0.222,64.0
2017-03-08 00:00:00,0.218,55.5
