datetime_utc,soil moisture,sm
2016-08-09,0.1523,0.58
2016-09-09,0.1471,0.68
2016-10-09,0.1489,0.84999996
2016-11-09,0.1493,0.57
2016-09-13,0.1489,0.71999997
2016-09-14,0.1471,0.76
2016-09-15,0.1477,0.68
2016-09-16,0.1359,0.71999997
2016-09-17,0.1251,0.64
2016-09-18,0.1248,0.77
2016-09-19,0.1369,0.68
2016-09-20,0.1344,0.69
2016-09-21,0.1321,0.71
2016-09-22,0.1292,0.78
2016-09-23,0.12619999999999998,0.72999996
2016-09-24,0.1233,0.7
2016-09-25,0.1218,0.7
2016-09-26,0.1192,0.76
2016-09-27,0.1278,0.72999996
2016-09-28,0.1277,0.68
2016-09-29,0.1782,0.78999996
2016-09-30,0.2034,0.85999995
2016-02-10,0.1611,0.35
2016-05-10,0.1368,0.77
2016-06-10,0.1383,0.9
2016-07-10,0.139,0.62
2016-08-10,0.1375,0.66999996
2016-09-10,0.1342,0.69
2016-10-10,0.1323,0.75
2016-11-10,0.1211,0.52
2016-10-13,0.1189,0.68
2016-10-14,0.1167,0.7
2016-10-15,0.1152,0.72999996
2016-10-16,0.1204,0.83
2016-10-17,0.1203,0.79999995
2016-10-18,0.1181,0.89
2016-10-19,0.1189,0.81
2016-10-20,0.1206,0.79999995
2016-10-21,0.1177,0.78
2016-10-22,0.1129,0.84999996
2016-10-23,0.1107,0.89
2016-10-24,0.1129,0.84
2016-10-25,0.1159,0.89
2016-10-26,0.1375,0.87
2016-10-27,0.1391,0.83
2016-10-28,0.14429999999999998,0.88
2016-10-29,0.1435,0.66999996
2016-10-30,0.1391,0.66999996
2016-10-31,0.1343,0.65999997
2016-02-11,0.1316,0.31
2016-05-11,0.122,0.82
2016-06-11,0.1172,0.7
2016-07-11,0.1161,0.65
2016-08-11,0.1175,0.68
2016-09-11,0.116,0.65999997
2016-10-11,0.1175,0.75
2016-11-14,0.1166,0.88
2016-11-15,0.1189,0.61
2016-11-16,0.1505,0.39
2016-11-17,0.1541,0.71999997
2016-11-18,0.1674,0.42999998
2016-11-19,0.1705,0.64
2016-11-21,0.1689,0.42999998
2016-11-23,0.1854,0.65999997
2016-11-24,0.1869,0.53
2016-11-26,0.1703,0.45999998
2016-05-12,0.13970000000000002,0.77
2016-06-12,0.1391,0.79999995
2016-07-12,0.1347,0.61
2016-08-12,0.1346,0.63
2016-09-12,0.1344,0.66999996
2016-10-12,0.1317,0.59
2016-12-19,0.1219,0.35999998
2016-12-20,0.1329,0.48
2017-06-01,0.1163,0.72999996
2017-07-01,0.1169,0.65999997
2017-08-01,0.1161,0.6
2017-09-01,0.1159,0.61
2017-10-01,0.1152,0.90999997
2017-11-01,0.116,0.61
2017-01-27,0.1153,0.25
2017-06-02,0.119,0.71999997
2017-07-02,0.1175,0.62
2017-08-02,0.1153,0.71999997
2017-09-02,0.1139,0.68
2017-10-02,0.1124,0.88
2017-11-02,0.1124,0.81
2017-02-14,0.111,0.3
2017-06-03,0.1077,0.69
2017-07-03,0.1064,0.66999996
2017-08-03,0.1056,0.62
2017-09-03,0.1056,0.74
2017-10-03,0.1055,0.9
2017-11-03,0.1055,0.48999998
2017-03-14,0.1048,0.34
2017-03-15,0.1046,0.24
2017-03-26,0.1062,0.25
2017-04-04,0.1174,0.32
2017-06-04,0.1189,0.74
2017-07-04,0.1219,0.71
2017-08-04,0.1264,0.64
2017-09-04,0.12869999999999998,0.7
2017-10-04,0.1308,0.91999996
2017-11-04,0.1465,0.54
2017-04-22,0.1338,0.21
2017-05-05,0.1748,0.48999998
2017-06-05,0.177,0.77
2017-07-05,0.17120000000000002,0.65
2017-08-05,0.16440000000000002,0.65999997
2017-09-05,0.1562,0.66999996
2017-10-05,0.1533,0.9
2017-05-13,0.14980000000000002,0.26
2017-05-14,0.16510000000000002,0.5
2017-05-15,0.16440000000000002,0.26
2017-05-17,0.17559999999999998,0.65
2017-05-18,0.1912,0.71999997
2017-05-19,0.25420000000000004,0.78999996
2017-05-20,0.1825,0.78999996
2017-05-21,0.16190000000000002,0.79999995
2017-05-22,0.155,0.76
2017-05-23,0.1501,0.84999996
2017-05-24,0.1383,0.79999995
2017-05-25,0.1418,0.74
2017-05-26,0.13449999999999998,0.72999996
2017-05-27,0.1255,0.78999996
2017-05-28,0.1278,0.81
2017-05-29,0.152,0.78
2017-05-30,0.1378,0.75
2017-05-31,0.1362,0.71
2017-05-06,0.1263,0.52
2017-06-06,0.1844,0.78
2017-07-06,0.16510000000000002,0.69
2017-08-06,0.15710000000000002,0.65
2017-09-06,0.1462,0.71
2017-10-06,0.1356,0.84
2017-11-06,0.1343,0.88
2017-06-13,0.12990000000000002,0.66999996
2017-06-14,0.1219,0.66999996
2017-06-15,0.1184,0.68
2017-06-16,0.1175,0.65
2017-06-17,0.1165,0.68
2017-06-18,0.1383,0.65999997
2017-06-19,0.1306,0.64
2017-06-20,0.1232,0.63
2017-06-21,0.1238,0.61
2017-06-22,0.1898,0.7
2017-06-23,0.16690000000000002,0.66999996
2017-06-24,0.1516,0.66999996
2017-06-25,0.2042,0.72999996
2017-06-26,0.2016,0.71
2017-06-27,0.2053,0.72999996
2017-06-28,0.181,0.69
2017-06-29,0.1625,0.7
2017-06-30,0.1461,0.65999997
2017-05-07,0.1852,0.44
2017-06-07,0.19,0.75
2017-07-07,0.1653,0.64
2017-08-07,0.1514,0.64
2017-09-07,0.141,0.71
2017-10-07,0.1392,0.89
2017-11-07,0.1408,0.57
2017-07-13,0.1956,0.65999997
2017-07-14,0.1702,0.64
2017-07-15,0.1933,0.65999997
2017-07-16,0.1679,0.68
2017-07-17,0.2032,0.81
2017-07-18,0.17679999999999998,0.65
2017-07-19,0.2,0.71999997
2017-07-20,0.1776,0.66999996
2017-07-21,0.174,0.65
2017-07-22,0.1642,0.65999997
2017-07-23,0.152,0.65
2017-07-24,0.1553,0.61
2017-07-25,0.1715,0.64
2017-07-26,0.1552,0.66999996
2017-07-27,0.14550000000000002,0.64
2017-07-28,0.1366,0.65
2017-07-29,0.14029999999999998,0.62
2017-07-30,0.1612,0.62
2017-07-31,0.1507,0.66999996
2017-06-08,0.1506,0.7
2017-07-08,0.1441,0.68
2017-08-08,0.14029999999999998,0.61
2017-09-08,0.1348,0.78
2017-10-08,0.1336,0.89
2017-12-08,0.1776,0.44
2017-08-13,0.166,0.68
2017-08-14,0.1472,0.6
2017-08-15,0.139,0.63
2017-08-16,0.1411,0.64
2017-08-17,0.1523,0.66999996
2017-08-18,0.1447,0.68
2017-08-19,0.147,0.69
2017-08-20,0.2008,0.69
2017-08-21,0.2123,0.68
2017-08-22,0.1873,0.68
2017-08-23,0.1702,0.65999997
2017-08-24,0.1613,0.63
2017-08-25,0.1509,0.68
2017-08-26,0.1771,0.76
2017-08-27,0.1666,0.65
2017-08-28,0.1564,0.64
2017-08-29,0.159,0.65999997
