date_time,soil moisture,ssm
2015-04-06,0.137,97.5
2015-04-13,0.12,99.0
2015-04-18,0.112,77.5
2015-04-25,0.095,56.5
2015-04-30,0.087,71.0
2015-05-05,0.085,88.5
2015-05-07,0.086,92.0
2015-05-12,0.085,92.0
2015-05-17,0.084,58.5
2015-05-24,0.082,37.0
2015-05-29,0.08,77.0
2015-05-31,0.08,75.5
2015-06-05,0.093,54.5
2015-06-10,0.092,52.0
2015-06-12,0.088,40.5
2015-06-17,0.086,88.0
2015-06-22,0.087,79.0
2015-06-24,0.086,59.0
2015-06-29,0.085,65.0
2015-07-04,0.081,54.5
2015-07-06,0.08,64.5
2015-07-11,0.077,52.5
2015-07-16,0.075,65.0
2015-07-18,0.074,53.0
2015-07-23,0.074,65.5
2015-07-28,0.074,93.0
2015-07-30,0.074,73.0
2015-08-09,0.074,78.0
2015-08-16,0.073,74.0
2015-08-21,0.071,64.0
2015-08-23,0.07,59.5
2015-08-28,0.072,71.5
2015-09-02,0.076,71.0
2015-09-04,0.074,78.5
2015-09-09,0.076,63.0
2015-09-14,0.086,98.5
2015-09-16,0.092,95.0
2015-09-21,0.09,94.0
2015-09-26,0.091,79.0
2015-10-03,0.084,68.5
2015-10-08,0.082,99.0
2015-10-10,0.082,82.5
2015-10-15,0.08,78.0
2015-10-20,0.08,71.5
2015-10-27,0.079,73.0
2015-11-01,0.078,70.0
2015-11-03,0.078,74.0
2015-11-15,0.101,98.0
2015-11-20,0.124,99.5
2015-11-27,0.134,79.0
2015-12-02,0.141,98.0
2015-12-09,0.142,85.0
2015-12-14,0.156,99.5
2015-12-21,0.144,81.0
2015-12-26,0.15,94.5
2016-01-07,0.136,16.5
2016-01-14,0.163,73.0
2016-01-19,0.146,42.5
2016-01-26,0.165,82.5
2016-01-31,0.156,91.0
2016-02-07,0.149,78.5
2016-02-12,0.149,82.0
2016-02-19,0.139,29.0
2016-02-24,0.158,97.0
2016-03-02,0.141,80.5
2016-03-07,0.156,82.5
2016-03-14,0.141,50.5
2016-03-19,0.131,76.5
2016-03-31,0.107,86.0
2016-04-07,0.107,96.0
2016-04-12,0.125,90.5
2016-04-19,0.128,76.0
2016-05-01,0.138,62.5
2016-05-06,0.122,62.5
2016-05-13,0.093,21.0
2016-05-18,0.084,9.5
2016-05-25,0.081,53.5
2016-05-30,0.078,35.0
2016-06-04,0.076,17.5
2016-06-06,0.074,16.0
2016-06-11,0.072,4.5
2016-06-28,0.074,50.0
2016-06-30,0.074,56.0
2016-07-05,0.074,52.5
2016-07-17,0.075,50.5
2016-07-22,0.075,51.0
2016-07-24,0.075,48.0
2016-07-29,0.074,40.0
2016-08-03,0.073,66.0
2016-08-05,0.073,60.0
2016-08-10,0.072,61.5
2016-08-15,0.072,60.5
2016-08-17,0.072,28.5
2016-08-22,0.072,72.0
2016-08-27,0.071,33.5
2016-08-29,0.072,52.5
2016-09-03,0.072,38.5
2016-09-08,0.073,42.0
2016-09-10,0.072,32.0
2016-09-15,0.071,18.0
2016-09-20,0.07,8.0
2016-09-22,0.07,19.5
2016-09-26,0.07,11.0
2016-09-27,0.07,6.5
2016-09-28,0.07,40.0
2016-10-02,0.07,60.0
2016-10-03,0.07,68.0
2016-10-04,0.07,31.5
2016-10-08,0.07,20.5
2016-10-09,0.07,15.0
2016-10-10,0.07,45.5
2016-10-14,0.069,21.0
2016-10-15,0.069,57.5
2016-10-16,0.069,35.0
2016-10-20,0.07,41.0
2016-10-21,0.07,57.5
2016-10-22,0.07,51.0
2016-10-26,0.069,51.5
2016-10-27,0.069,62.0
2016-10-28,0.07,53.5
2016-11-01,0.07,39.5
2016-11-02,0.07,47.5
2016-11-07,0.07,24.5
2016-11-08,0.069,13.0
2016-11-13,0.069,1.0
2016-11-14,0.069,65.0
2016-11-19,0.07,74.5
2016-11-20,0.07,73.5
2016-11-21,0.07,66.5
2016-11-25,0.07,58.0
2016-11-26,0.07,63.5
2016-12-01,0.07,69.5
2016-12-02,0.07,51.5
2016-12-03,0.07,0.0
2016-12-07,0.069,74.0
2016-12-08,0.069,60.0
2016-12-13,0.07,63.5
2016-12-14,0.07,72.0
2016-12-15,0.07,13.0
2016-12-19,0.07,61.5
2016-12-20,0.07,57.0
2016-12-25,0.073,86.0
2016-12-26,0.075,97.0
2016-12-27,0.075,58.5
2017-01-01,0.074,80.0
2017-01-02,0.078,18.5
2017-01-07,0.076,76.0
2017-01-08,0.076,35.0
2017-01-12,0.08,69.5
2017-01-13,0.079,27.5
2017-01-14,0.079,11.0
2017-01-18,0.078,78.0
2017-01-19,0.078,92.5
2017-01-20,0.078,60.5
2017-01-24,0.079,52.5
2017-01-25,0.079,61.0
2017-01-26,0.078,23.0
2017-01-30,0.078,54.5
2017-01-31,0.078,70.5
2017-02-01,0.078,32.5
2017-02-05,0.078,48.0
2017-02-06,0.078,68.5
2017-02-07,0.083,15.0
2017-02-11,0.081,30.5
2017-02-12,0.081,50.0
2017-02-13,0.081,0.0
2017-02-17,0.08,51.0
2017-02-18,0.08,53.0
2017-02-19,0.081,69.0
2017-02-23,0.086,56.0
2017-02-24,0.086,89.0
2017-02-25,0.088,13.0
2017-03-01,0.09,84.0
2017-03-02,0.09,86.5
2017-03-03,0.09,71.0
2017-03-07,0.089,66.0
2017-03-08,0.089,88.5
2017-03-09,0.089,57.0
2017-03-13,0.088,70.0
2017-03-14,0.087,75.5
2017-03-15,0.087,51.0
2017-03-19,0.086,84.5
2017-03-20,0.088,99.5
2017-03-21,0.09,68.5
2017-03-25,0.09,75.5
2017-03-26,0.09,72.5
2017-03-27,0.09,45.0
2017-03-31,0.09,74.5
2017-04-01,0.088,83.0
2017-04-02,0.088,42.0
2017-04-06,0.085,50.0
2017-04-07,0.085,57.0
2017-04-08,0.085,38.0
2017-04-12,0.081,70.5
2017-04-13,0.082,74.5
2017-04-14,0.082,52.0
2017-04-18,0.08,52.0
2017-04-19,0.079,49.5
2017-04-20,0.079,21.0
2017-04-24,0.078,44.0
2017-04-25,0.078,83.0
2017-04-26,0.077,38.0
2017-04-30,0.076,38.0
2017-05-01,0.076,28.0
2017-05-02,0.076,17.0
2017-05-06,0.074,23.0
2017-05-07,0.074,20.5
2017-05-08,0.073,4.5
2017-05-12,0.073,10.5
2017-05-13,0.073,53.5
2017-05-14,0.073,55.5
2017-05-18,0.074,5.0
2017-05-19,0.074,16.0
2017-05-20,0.074,37.5
2017-05-24,0.073,11.5
2017-05-25,0.072,7.0
2017-05-26,0.072,1.0
2017-05-30,0.072,16.0
2017-05-31,0.072,17.5
2017-06-01,0.072,3.0
2017-06-05,0.071,24.0
2017-06-06,0.071,74.5
2017-06-07,0.072,47.5
2017-06-11,0.074,70.0
2017-06-12,0.074,51.5
2017-06-13,0.074,33.0
2017-06-18,0.074,30.0
2017-06-19,0.074,25.5
2017-06-23,0.074,32.5
2017-06-24,0.074,38.0
2017-06-25,0.074,42.0
2017-06-29,0.073,64.5
2017-06-30,0.074,60.5
2017-07-01,0.075,55.0
2017-07-05,0.074,35.0
2017-07-06,0.074,27.5
2017-07-11,0.073,68.0
2017-07-12,0.073,35.0
2017-07-13,0.074,28.0
2017-07-17,0.074,61.0
2017-07-18,0.073,42.5
2017-07-19,0.073,41.0
2017-07-23,0.074,68.0
2017-07-24,0.074,48.0
2017-07-25,0.074,48.5
2017-07-29,0.074,67.0
2017-07-30,0.074,65.0
2017-07-31,0.075,58.5
2017-08-04,0.075,75.0
2017-08-05,0.075,54.5
2017-08-06,0.075,60.0
2017-08-11,0.075,50.5
2017-08-18,0.075,64.0
2017-08-22,0.075,52.5
2017-08-23,0.075,53.0
2017-08-29,0.074,40.0
2017-08-30,0.074,34.0
2017-09-04,0.074,39.5
2017-09-05,0.074,37.5
2017-09-09,0.075,68.0
2017-09-10,0.075,76.5
2017-09-11,0.075,72.5
2017-09-16,0.075,79.0
2017-09-21,0.075,59.5
2017-09-23,0.075,45.5
2017-09-28,0.075,56.0
2017-09-29,0.075,42.0
2017-10-03,0.076,68.5
2017-10-04,0.075,68.0
2017-10-05,0.076,65.5
2017-10-09,0.075,56.5
2017-10-10,0.075,81.0
2017-10-11,0.076,71.5
2017-10-15,0.078,77.0
2017-10-16,0.079,79.5
2017-10-17,0.08,68.0
2017-10-21,0.079,75.0
2017-10-22,0.079,81.5
2017-10-23,0.08,70.0
2017-10-28,0.083,81.0
2017-10-29,0.082,68.5
2017-11-02,0.08,84.5
2017-11-03,0.081,88.0
2017-11-04,0.082,74.5
2017-11-08,0.082,71.5
2017-11-09,0.082,85.5
2017-11-10,0.083,74.5
2017-11-14,0.084,81.0
2017-11-15,0.084,84.5
2017-11-16,0.085,82.0
2017-11-20,0.087,82.0
2017-11-21,0.088,84.0
2017-11-22,0.088,99.0
2017-11-26,0.089,93.0
2017-11-27,0.09,99.0
2017-11-28,0.091,92.0
2017-12-02,0.091,85.0
2017-12-03,0.091,85.0
2017-12-04,0.093,66.5
2017-12-08,0.094,89.0
2017-12-09,0.094,92.5
2017-12-10,0.094,28.0
2017-12-14,0.094,82.0
2017-12-15,0.096,70.0
2017-12-16,0.096,23.5
2017-12-20,0.096,93.0
