date_time,soil moisture,sm
2015-04-01 09:00:00,0.316,99.29
2015-04-01 10:00:00,0.319,95.03
2015-04-02 09:00:00,0.282,79.50999499999998
2015-04-02 11:00:00,0.282,75.479996
2015-04-03 10:00:00,0.271,72.4
2015-04-04 09:00:00,0.262,69.189995
2015-04-05 09:00:00,0.256,61.489998
2015-04-05 10:00:00,0.256,60.6
2015-04-06 09:00:00,0.252,50.719997
2015-04-07 09:00:00,0.247,48.6
2015-04-07 11:00:00,0.247,48.239998
2015-04-08 10:00:00,0.244,51.46
2015-04-09 09:00:00,0.24,58.66
2015-04-09 11:00:00,0.241,57.62
2015-04-10 10:00:00,0.237,48.35
2015-04-11 09:00:00,0.234,48.61
2015-04-12 09:00:00,0.244,60.16
2015-04-12 10:00:00,0.244,59.75
2015-04-13 10:00:00,0.288,88.59
2015-04-14 09:00:00,0.281,87.59
2015-04-14 11:00:00,0.284,82.049995
2015-04-15 10:00:00,0.279,75.6
2015-04-16 09:00:00,0.287,62.25
2015-04-17 09:00:00,0.268,55.35
2015-04-17 10:00:00,0.268,54.48
2015-04-18 09:00:00,0.255,47.59
2015-04-19 09:00:00,0.249,55.53
2015-04-19 11:00:00,0.249,53.62
2015-04-20 10:00:00,0.24,47.85
2015-04-21 09:00:00,0.232,41.59
2015-04-21 11:00:00,0.232,49.719997
2015-04-22 10:00:00,0.226,44.17
2015-04-23 09:00:00,0.219,29.279999
2015-04-24 09:00:00,0.217,44.329998
2015-04-24 11:00:00,0.217,46.86
2015-04-25 10:00:00,0.213,41.43
2015-04-26 09:00:00,0.216,51.989998
2015-04-26 11:00:00,0.216,50.16
2015-04-27 10:00:00,0.212,32.309998
2015-04-28 09:00:00,0.208,34.0
2015-04-29 09:00:00,0.208,49.69
2015-04-29 11:00:00,0.208,47.0
2015-04-30 09:00:00,0.235,74.07
2015-04-30 10:00:00,0.234,77.59
2015-05-01 09:00:00,0.231,60.539997
2015-05-01 11:00:00,0.231,56.969997
