date_time,soil moisture,ssm
2018-06-01,0.063,14.0
2018-06-02,0.063,33.5
2018-06-06,0.05,25.5
2018-06-07,0.046,20.0
2018-06-08,0.044,32.0
2018-06-12,0.055,18.0
2018-06-13,0.056,17.0
2018-06-14,0.056,27.5
2018-06-18,0.077,49.5
2018-06-19,0.081,30.0
2018-06-20,0.071,49.5
2018-06-25,0.058,27.5
2018-06-26,0.091,31.0
2018-06-30,0.06,32.0
2018-07-01,0.056,25.0
2018-07-02,0.102,34.0
2018-07-06,0.065,21.5
2018-07-07,0.059,25.0
2018-07-08,0.126,25.0
2018-07-12,0.06,87.0
2018-07-13,0.077,35.5
2018-07-14,0.061,34.5
2018-07-18,0.05,30.5
2018-07-19,0.103,22.5
2018-07-20,0.088,27.0
2018-07-24,0.054,45.0
2018-07-25,0.052,32.0
2018-07-26,0.051,33.0
2018-07-30,0.104,41.0
2018-07-31,0.092,38.0
2018-08-01,0.082,36.5
2018-08-05,0.067,21.5
2018-08-06,0.065,20.0
2018-08-07,0.064,36.0
2018-08-11,0.11,66.0
2018-08-12,0.133,94.5
2018-08-13,0.161,99.5
2018-08-17,0.123,52.0
2018-08-18,0.116,49.0
2018-08-19,0.112,70.5
2018-08-23,0.118,43.5
2018-08-24,0.133,61.0
2018-08-25,0.145,68.5
2018-11-09,0.171,71.0
2018-11-10,0.175,76.5
2018-11-11,0.184,85.0
2018-11-15,0.199,60.5
2018-11-16,0.189,71.0
2018-11-17,0.185,49.0
2018-11-21,0.184,41.5
2018-11-22,0.176,52.0
2018-11-23,0.172,39.5
2018-11-28,0.138,9.0
2018-11-29,0.153,80.5
2018-12-03,0.215,90.0
2018-12-04,0.206,79.5
2018-12-05,0.189,71.5
2018-12-09,0.223,77.0
2018-12-10,0.198,77.5
2018-12-11,0.187,25.5
2018-12-15,0.18,32.0
2018-12-16,0.173,21.5
2018-12-17,0.166,1.5
2018-12-22,0.221,89.0
2018-12-23,0.213,87.5
2018-12-27,0.184,71.5
2018-12-28,0.185,83.0
