date_time,soil moisture,soil_moisture
2015-05-15 05:00:00,0.166,0.23853195
2015-05-16 05:00:00,0.163,0.22662726
2015-05-18 05:00:00,0.163,0.21351144
2015-05-19 05:00:00,0.203,0.30117834
2015-05-21 05:00:00,0.17,0.25663003
2015-05-22 05:00:00,0.166,0.219346
2015-05-23 05:00:00,0.168,0.27616
2015-05-24 05:00:00,0.162,0.20636612
2015-05-26 05:00:00,0.163,0.23075655
2015-05-27 05:00:00,0.161,0.19638571
2015-05-29 05:00:00,0.16,0.21060674
2015-05-30 05:00:00,0.195,0.33331054
2015-05-31 05:00:00,0.196,0.31075440000000004
2015-06-01 05:00:00,0.181,0.33373266
2015-06-03 05:00:00,0.183,0.32842955
2015-06-04 05:00:00,0.162,0.29211170000000003
2015-06-06 05:00:00,0.151,0.25460079999999996
2015-06-07 05:00:00,0.15,0.20834164
2015-06-08 05:00:00,0.149,0.23529778
2015-06-09 05:00:00,0.148,0.21439888
2015-06-12 05:00:00,0.146,0.15170854
2015-06-14 05:00:00,0.186,0.28493702
2015-06-15 05:00:00,0.163,0.22672215
2015-06-16 05:00:00,0.156,0.22557111
2015-06-19 05:00:00,0.172,0.23733546
2015-06-20 05:00:00,0.166,0.21384111
2015-06-22 05:00:00,0.199,0.31374213
2015-06-23 05:00:00,0.17,0.23827516
2015-06-24 05:00:00,0.156,0.22689925
2015-06-25 05:00:00,0.154,0.22754131
2015-06-27 05:00:00,0.151,0.18125485
2015-06-28 05:00:00,0.151,0.17620261
2015-06-30 05:00:00,0.158,0.19055662
2015-07-01 05:00:00,0.15,0.15810011
2015-07-02 05:00:00,0.142,0.15862304
2015-07-03 05:00:00,0.129,0.13416621
2015-07-05 05:00:00,0.118,0.14695548
2015-07-06 05:00:00,0.141,0.2046326
2015-07-08 05:00:00,0.141,0.19539128
2015-07-09 05:00:00,0.199,0.24557681
2015-07-10 05:00:00,0.173,0.20093691
2015-07-11 05:00:00,0.154,0.17638589999999998
2015-07-13 05:00:00,0.151,0.16162167
2015-07-14 05:00:00,0.145,0.12959002
2015-07-16 05:00:00,0.125,0.13512816
2015-07-17 05:00:00,0.114,0.09890698
2015-07-18 05:00:00,0.11,0.11976422
2015-07-19 05:00:00,0.103,0.11463521
2015-07-21 05:00:00,0.15,0.18101579
2015-07-22 05:00:00,0.149,0.15756382
2015-07-24 05:00:00,0.119,0.14143823
2015-07-25 05:00:00,0.169,0.2553476
2015-07-26 05:00:00,0.2,0.23224628
2015-07-27 05:00:00,0.172,0.19926783
2015-07-29 05:00:00,0.181,0.21376467
2015-07-30 05:00:00,0.17,0.19792081
2015-08-01 05:00:00,0.154,0.18568854
2015-08-02 05:00:00,0.148,0.1474944
2015-08-03 05:00:00,0.142,0.14636712
2015-08-04 05:00:00,0.131,0.13703562
2016-05-15 05:00:00,0.152,0.13559546
2016-05-16 05:00:00,0.152,0.12361944
2016-05-17 05:00:00,0.152,0.12752356
2016-05-18 05:00:00,0.152,0.12462217
2016-05-20 05:00:00,0.152,0.13031691
2016-05-21 05:00:00,0.152,0.15781452
2016-05-23 05:00:00,0.165,0.21738708
2016-05-24 05:00:00,0.162,0.18949662
2016-05-25 05:00:00,0.163,0.22232778
2016-05-26 05:00:00,0.158,0.19029182
2016-05-28 05:00:00,0.154,0.16422799999999999
2016-05-29 05:00:00,0.153,0.13181375
2016-05-31 05:00:00,0.154,0.1636475
2016-06-02 05:00:00,0.15,0.14321123
2016-06-03 05:00:00,0.147,0.13783835
2016-06-05 05:00:00,0.139,0.11724156
2016-06-06 05:00:00,0.136,0.13313465
2016-06-08 05:00:00,0.13,0.1269047
2016-06-09 05:00:00,0.128,0.10266573
2016-06-10 05:00:00,0.125,0.09970115
2016-06-11 05:00:00,0.122,0.083803095
2016-06-13 05:00:00,0.116,0.09038065
2016-06-14 05:00:00,0.115,0.10948568
2016-06-16 05:00:00,0.131,0.23077495
2016-06-17 05:00:00,0.136,0.17277633
2016-06-18 05:00:00,0.137,0.14489408
2016-06-19 05:00:00,0.137,0.14262077
2016-06-21 05:00:00,0.163,0.27756679999999995
2016-06-22 05:00:00,0.155,0.23315962
