date_time,soil moisture,ssm
2016-09-27,0.074,0.0
2016-09-28,0.072,57.5
2016-10-02,0.071,76.0
2016-10-03,0.083,61.5
2016-10-04,0.091,30.0
2016-10-08,0.092,18.0
2016-10-09,0.09,9.0
2016-10-10,0.089,71.0
2016-10-14,0.105,29.5
2016-10-15,0.103,57.0
2016-10-16,0.102,65.0
2016-10-20,0.132,52.0
2016-10-21,0.137,52.5
2016-10-22,0.141,62.5
2016-10-26,0.148,66.0
2016-10-27,0.152,66.0
2016-10-28,0.153,70.5
2016-11-01,0.145,33.0
2016-11-02,0.142,28.5
2016-11-07,0.172,1.5
2016-11-14,0.158,61.0
2016-11-19,0.185,76.5
2016-11-20,0.196,56.5
2016-11-21,0.197,63.5
2016-11-25,0.178,49.5
2016-11-26,0.177,41.5
2016-12-01,0.186,52.0
2016-12-02,0.187,25.5
2016-12-07,0.18,87.0
2016-12-08,0.19,47.5
2016-12-13,0.186,46.5
2016-12-14,0.184,50.5
2016-12-15,0.182,9.5
2016-12-19,0.181,61.0
2016-12-20,0.18,35.5
2016-12-25,0.207,78.5
2016-12-26,0.196,81.0
2016-12-27,0.194,62.5
2017-01-01,0.176,57.0
2017-01-02,0.192,2.0
2017-01-07,0.146,51.0
2017-01-08,0.164,37.0
2017-01-12,0.195,52.5
2017-01-13,0.192,0.0
2017-01-14,0.184,11.5
2017-01-18,0.155,61.5
2017-01-19,0.18,74.0
2017-01-20,0.191,64.0
2017-01-24,0.179,47.5
2017-01-25,0.178,34.5
2017-01-26,0.177,11.0
2017-01-30,0.178,44.5
2017-01-31,0.178,53.5
2017-02-01,0.177,33.5
2017-02-05,0.178,54.0
2017-02-06,0.181,44.5
2017-02-07,0.188,5.0
2017-02-11,0.174,3.0
2017-02-12,0.174,16.5
2017-02-17,0.184,47.0
2017-02-18,0.186,32.5
2017-02-19,0.185,79.5
2017-02-23,0.194,49.5
2017-02-24,0.204,66.5
2017-02-25,0.198,7.5
2017-03-01,0.203,57.0
2017-03-02,0.198,55.0
2017-03-03,0.198,66.0
2017-03-07,0.196,20.0
2017-03-08,0.19,75.0
2017-03-09,0.194,61.5
2017-03-13,0.184,46.5
2017-03-14,0.182,53.5
2017-03-15,0.18,50.5
2017-03-19,0.195,73.0
2017-03-20,0.2,98.5
2017-03-21,0.209,69.5
2017-03-25,0.185,51.0
2017-03-26,0.182,40.5
2017-03-27,0.18,37.5
2017-03-31,0.188,63.0
2017-04-01,0.184,71.0
2017-04-02,0.18,40.0
2017-04-06,0.168,30.0
2017-04-07,0.166,38.5
2017-04-08,0.164,36.0
2017-04-12,0.156,52.0
2017-04-13,0.195,76.5
2017-04-14,0.192,48.0
2017-04-18,0.205,50.0
2017-04-19,0.193,38.5
2017-04-20,0.189,14.5
2017-04-24,0.176,31.5
2017-04-25,0.188,78.5
2017-04-26,0.198,12.0
2017-04-30,0.191,49.5
2017-05-01,0.186,45.5
2017-05-02,0.18,30.5
2017-05-06,0.163,46.5
2017-05-07,0.159,54.0
2017-05-08,0.156,20.5
2017-05-12,0.155,54.5
2017-05-13,0.154,50.0
2017-05-14,0.152,71.0
2017-05-18,0.178,48.5
2017-05-19,0.171,79.0
2017-05-20,0.166,39.0
2017-05-24,0.151,47.5
2017-05-25,0.147,61.0
2017-05-26,0.143,50.0
2017-05-30,0.13,45.0
2017-05-31,0.127,50.0
2017-06-01,0.125,54.0
2017-06-05,0.112,53.0
2017-06-06,0.109,93.5
2017-06-07,0.106,74.0
2017-06-11,0.18,97.5
2017-06-12,0.202,72.0
2017-06-13,0.187,81.0
2017-06-18,0.159,64.0
2017-06-19,0.154,57.5
2017-06-23,0.135,52.0
2017-06-24,0.133,59.0
2017-06-25,0.131,66.0
2017-06-29,0.118,94.0
2017-06-30,0.168,75.0
2017-07-01,0.17,78.0
2017-07-05,0.146,48.5
2017-07-06,0.141,56.0
2017-07-11,0.12,58.5
2017-07-12,0.118,39.0
2017-07-13,0.115,39.5
2017-07-17,0.104,50.5
2017-07-18,0.102,47.0
2017-07-19,0.1,44.5
2017-07-23,0.096,94.5
2017-07-24,0.163,64.0
2017-07-25,0.163,66.5
2017-07-29,0.142,71.5
2017-07-30,0.188,79.5
2017-07-31,0.194,69.0
2017-08-04,0.222,84.0
2017-08-05,0.211,67.5
2017-08-06,0.199,78.5
2017-08-11,0.17,57.5
2017-08-18,0.194,87.5
2017-08-22,0.194,51.5
2017-08-23,0.186,62.0
2017-08-29,0.179,52.0
2017-08-30,0.174,39.5
2017-09-04,0.174,46.0
2017-09-05,0.17,38.0
2017-09-09,0.212,86.5
2017-09-10,0.21,91.0
2017-09-11,0.218,79.0
2017-09-16,0.209,68.0
2017-09-21,0.212,89.0
2017-09-23,0.206,51.0
2017-09-28,0.191,63.5
2017-09-29,0.188,51.0
2017-10-03,0.227,75.0
2017-10-04,0.218,72.0
2017-10-05,0.221,69.5
2017-10-09,0.207,37.5
2017-10-10,0.203,84.5
2017-10-11,0.214,79.0
2017-10-15,0.222,77.5
2017-10-16,0.213,74.0
2017-10-17,0.208,66.5
2017-10-21,0.204,64.0
2017-10-22,0.22,68.0
2017-10-23,0.211,60.0
2017-10-28,0.208,63.0
2017-10-29,0.204,61.5
2017-11-02,0.195,59.5
2017-11-03,0.211,79.0
2017-11-04,0.208,74.0
2017-11-08,0.203,46.0
2017-11-09,0.202,74.5
2017-11-10,0.208,77.0
2017-11-14,0.21,53.0
2017-11-15,0.217,62.5
2017-11-16,0.211,76.0
2017-11-20,0.214,57.0
2017-11-21,0.216,55.0
2017-11-22,0.213,98.5
2017-11-26,0.213,65.5
2017-11-27,0.225,85.5
2017-11-28,0.227,87.5
2017-12-02,0.214,84.5
2017-12-03,0.228,56.0
2017-12-04,0.221,46.5
2017-12-08,0.227,70.5
2017-12-09,0.225,59.5
2017-12-10,0.221,14.5
2017-12-14,0.217,76.0
2017-12-15,0.228,50.5
2017-12-16,0.219,25.5
2017-12-20,0.217,93.5
2017-12-21,0.217,77.5
2017-12-22,0.213,78.5
2017-12-26,0.221,92.5
2017-12-27,0.231,87.5
2017-12-28,0.234,80.0
2018-01-01,0.23,89.5
2018-01-02,0.233,79.0
2018-01-03,0.226,96.5
2018-01-08,0.212,0.0
2018-01-09,0.204,2.0
2018-01-13,0.213,39.0
2018-01-14,0.21,11.0
2018-01-15,0.208,0.0
2018-01-19,0.231,74.5
2018-01-20,0.227,68.5
2018-01-21,0.23,66.5
2018-01-25,0.235,61.5
2018-01-26,0.225,73.5
2018-01-27,0.223,73.5
2018-01-31,0.22,79.0
2018-02-01,0.232,82.0
2018-02-02,0.241,81.0
2018-02-07,0.163,7.0
2018-02-08,0.165,0.0
2018-02-12,0.189,45.5
2018-02-13,0.214,50.5
2018-02-14,0.215,0.0
2018-02-18,0.217,48.0
2018-02-24,0.202,0.0
2018-03-08,0.105,52.5
2018-03-09,0.111,39.5
2018-03-10,0.123,17.0
2018-03-14,0.193,52.0
2018-03-15,0.191,63.0
2018-03-21,0.119,50.5
2018-03-22,0.136,77.5
2018-03-27,0.201,17.0
2018-03-28,0.199,24.0
2018-04-01,0.188,38.0
2018-04-02,0.188,53.0
2018-04-03,0.19,85.0
2018-04-07,0.198,57.0
2018-04-08,0.193,85.5
2018-04-09,0.188,47.5
2018-04-13,0.171,46.5
2018-04-26,0.136,38.5
2018-04-27,0.135,27.0
2018-05-02,0.184,77.5
2018-05-03,0.179,80.5
2018-05-25,0.101,69.5
2018-05-31,0.088,55.5
2018-06-01,0.086,54.5
2018-06-02,0.083,42.0
2018-06-06,0.074,51.0
2018-06-07,0.073,57.5
2018-06-08,0.071,42.0
2018-06-12,0.066,37.0
2018-06-13,0.066,37.0
2018-06-14,0.065,28.5
2018-06-18,0.082,61.5
2018-06-19,0.084,51.0
2018-06-20,0.082,46.5
2018-06-25,0.07,44.5
2018-06-26,0.068,27.0
2018-06-30,0.063,43.0
2018-07-01,0.062,45.0
2018-07-02,0.06,36.5
2018-07-06,0.056,11.0
2018-07-07,0.055,34.5
2018-07-08,0.054,20.5
2018-07-12,0.052,42.0
2018-07-13,0.05,26.5
2018-07-14,0.05,25.0
2018-07-18,0.047,21.5
2018-07-19,0.047,22.5
2018-07-20,0.046,9.5
2018-07-24,0.044,36.5
2018-07-25,0.043,33.5
2018-07-26,0.043,28.5
2018-07-30,0.06,42.5
2018-07-31,0.06,39.5
2018-08-01,0.059,24.5
2018-08-05,0.054,11.0
2018-08-06,0.054,21.5
2018-08-07,0.053,26.5
2018-08-11,0.053,64.5
2018-08-12,0.071,99.5
2018-08-17,0.085,46.0
2018-08-18,0.083,48.0
2018-08-19,0.083,61.0
2018-08-23,0.091,39.5
2018-08-24,0.093,55.5
2018-08-25,0.096,47.0
2018-08-29,0.109,57.0
2018-08-30,0.108,66.5
2018-08-31,0.108,52.5
2018-09-10,0.134,60.5
2018-09-11,0.132,82.5
2018-09-12,0.14,74.0
2018-09-16,0.144,55.0
2018-09-17,0.144,69.5
2018-09-18,0.141,53.0
2018-09-22,0.138,51.5
2018-09-23,0.143,61.5
2018-09-24,0.142,53.5
2018-09-28,0.132,29.0
2018-09-29,0.127,46.5
2018-09-30,0.124,41.5
2018-10-04,0.121,55.5
2018-10-05,0.12,69.5
2018-10-06,0.121,64.5
2018-10-16,0.107,27.5
2018-10-17,0.105,35.5
2018-10-18,0.102,20.0
2018-10-22,0.094,31.0
2018-10-23,0.093,65.5
2018-10-24,0.139,51.5
2018-10-28,0.137,6.5
2018-10-29,0.138,51.0
2018-10-30,0.141,73.0
2018-11-03,0.143,38.0
2018-11-04,0.141,49.0
2018-11-05,0.139,70.0
2018-11-09,0.137,63.5
2018-11-10,0.137,71.5
2018-11-11,0.137,91.5
2018-11-15,0.16,50.0
2018-11-16,0.156,60.0
2018-11-17,0.154,53.0
2018-11-21,0.148,39.0
2018-11-22,0.145,53.0
2018-11-23,0.141,36.0
2018-11-28,0.136,9.0
2018-11-29,0.135,73.5
2018-12-03,0.176,87.0
2018-12-04,0.172,61.5
2018-12-05,0.164,58.5
2018-12-09,0.188,67.0
2018-12-10,0.174,60.5
2018-12-11,0.167,23.0
2018-12-15,0.163,17.0
2018-12-16,0.162,13.5
2018-12-17,0.161,1.0
2018-12-22,0.183,66.0
2018-12-23,0.178,80.0
2018-12-27,0.166,69.5
2018-12-28,0.165,68.5
