date_time,soil moisture,sm
2015-04-15 11:00:00,0.208,75.6
2015-04-16 09:00:00,0.213,62.25
2015-04-17 09:00:00,0.2,55.35
2015-04-17 10:00:00,0.199,54.48
2015-04-18 09:00:00,0.194,47.59
2015-04-19 09:00:00,0.191,55.53
2015-04-19 11:00:00,0.192,53.62
2015-04-20 10:00:00,0.189,47.85
2015-04-21 09:00:00,0.188,41.59
2015-04-21 11:00:00,0.189,49.719997
2015-04-22 10:00:00,0.188,44.17
2015-04-23 09:00:00,0.185,29.279999
2015-04-24 09:00:00,0.187,44.329998
2015-04-24 11:00:00,0.188,46.86
2015-04-25 10:00:00,0.188,41.43
2015-04-26 09:00:00,0.208,51.989998
2015-04-26 11:00:00,0.204,50.16
2015-04-27 10:00:00,0.191,32.309998
2015-04-28 09:00:00,0.188,34.0
2015-04-29 09:00:00,0.2,49.69
2015-04-29 11:00:00,0.196,47.0
2015-04-30 09:00:00,0.228,74.07
2015-04-30 10:00:00,0.225,77.59
2015-05-01 09:00:00,0.217,60.539997
2015-05-01 11:00:00,0.213,56.969997
2015-05-02 10:00:00,0.201,56.68
2015-05-03 09:00:00,0.189,46.71
2015-05-04 09:00:00,0.237,83.92
2015-05-04 10:00:00,0.236,77.939995
2015-05-06 09:00:00,0.224,64.46
2015-05-06 11:00:00,0.221,54.05
2015-05-07 10:00:00,0.251,80.74
2015-05-08 09:00:00,0.225,69.93
2015-05-08 11:00:00,0.22,53.629997
2015-05-09 10:00:00,0.217,69.97
2015-05-10 09:00:00,0.234,75.78
2015-05-11 09:00:00,0.2,48.71
2015-05-11 10:00:00,0.199,45.73
2015-05-12 10:00:00,0.211,70.15999599999999
2015-05-13 09:00:00,0.223,62.6
2015-05-13 11:00:00,0.225,63.68
2015-05-14 10:00:00,0.222,59.55
2015-05-15 09:00:00,0.202,43.55
2015-05-16 09:00:00,0.193,27.01
2015-05-16 10:00:00,0.193,29.25
2015-05-17 09:00:00,0.207,47.789997
2015-05-18 09:00:00,0.206,42.96
2015-05-18 11:00:00,0.208,49.879997
2015-05-19 10:00:00,0.239,72.84
2015-05-20 09:00:00,0.23,56.469997
2015-05-20 11:00:00,0.228,52.94
2015-05-21 10:00:00,0.215,38.82
2015-05-22 09:00:00,0.206,41.12
2015-05-23 09:00:00,0.211,47.85
2015-05-23 11:00:00,0.21,41.18
2015-05-24 10:00:00,0.198,32.04
2015-05-25 09:00:00,0.193,35.43
2015-05-25 11:00:00,0.194,36.71
2015-05-26 10:00:00,0.189,40.43
2015-05-27 09:00:00,0.188,37.34
2015-05-28 09:00:00,0.198,50.78
2015-05-28 11:00:00,0.201,52.989998
2015-05-29 09:00:00,0.201,47.379997
2015-05-29 10:00:00,0.207,50.73
2015-05-30 09:00:00,0.245,55.059998
2015-05-30 11:00:00,0.242,52.16
2015-05-31 10:00:00,0.245,59.3
2015-06-01 09:00:00,0.242,61.68
2015-06-02 09:00:00,0.245,75.35
2015-06-02 10:00:00,0.257,78.83
2015-06-03 09:00:00,0.238,63.329998
2015-06-04 09:00:00,0.217,31.55
2015-06-04 11:00:00,0.217,45.719997
2015-06-05 10:00:00,0.204,40.989998
2015-06-06 09:00:00,0.2,50.78
2015-06-06 11:00:00,0.201,53.379997
2015-06-07 10:00:00,0.189,34.23
2015-06-08 09:00:00,0.185,22.91
2015-06-09 09:00:00,0.184,34.45
2015-06-09 10:00:00,0.184,37.399998
2015-06-10 10:00:00,0.181,20.949999
2015-06-13 09:00:00,0.166,28.46
2015-06-14 09:00:00,0.23,34.28
2015-06-14 10:00:00,0.23,41.079998
2015-06-18 09:00:00,0.241,49.379997
2015-06-18 11:00:00,0.241,46.23
2015-06-19 10:00:00,0.226,36.05
2015-06-23 09:00:00,0.232,42.0
2015-06-23 11:00:00,0.231,35.89
