date_time,soil moisture,ssm
2015-04-06,0.162,65.5
2015-04-13,0.204,96.0
2015-04-18,0.159,48.5
2015-04-25,0.099,50.0
2015-04-30,0.094,73.0
2015-05-02,0.162,64.0
2015-05-05,0.188,78.0
2015-05-07,0.212,71.0
2015-05-12,0.176,63.0
2015-05-14,0.201,51.5
2015-05-17,0.191,51.5
2015-05-24,0.186,16.5
2015-05-26,0.195,52.0
2015-05-29,0.206,74.5
2015-05-31,0.228,56.5
2015-06-05,0.191,23.5
2015-06-07,0.175,18.5
2015-06-10,0.157,60.0
2015-06-12,0.133,18.0
2015-06-17,0.161,97.0
2015-06-19,0.199,37.5
2015-06-22,0.207,98.0
2015-06-24,0.189,47.5
2015-06-29,0.21,65.5
2015-07-01,0.178,98.5
2015-07-04,0.128,59.0
2015-07-06,0.11,85.5
2015-07-13,0.162,99.5
2015-07-16,0.133,64.5
2015-10-20,0.234,89.0
2015-10-27,0.233,79.0
2015-10-29,0.228,78.5
2015-11-01,0.223,86.5
2015-11-03,0.226,94.5
2015-11-27,0.256,97.0
2015-12-02,0.273,98.5
2015-12-09,0.279,99.0
2015-12-21,0.261,92.0
2016-01-07,0.099,3.0
2016-01-14,0.23,71.0
2016-01-19,0.125,17.5
2016-01-26,0.308,93.0
2016-01-31,0.254,97.5
2016-02-07,0.242,84.5
2016-02-12,0.226,58.5
2016-02-19,0.104,14.5
2016-02-24,0.237,95.0
2016-03-02,0.201,76.0
2016-03-07,0.223,90.5
2016-05-18,0.127,19.5
2016-05-25,0.217,90.0
2016-05-30,0.163,70.0
2016-06-01,0.192,87.5
2016-06-04,0.159,61.0
2016-06-06,0.145,67.0
2016-06-11,0.128,52.5
2016-06-13,0.122,58.5
2016-06-28,0.194,85.5
2016-06-30,0.176,83.5
2016-07-05,0.194,79.0
2016-07-07,0.199,76.0
2016-07-17,0.211,74.5
2016-07-19,0.206,74.0
2016-07-22,0.173,73.0
2016-07-24,0.158,60.5
2016-07-29,0.193,60.0
2016-08-03,0.186,84.0
2016-08-05,0.216,73.0
2016-08-10,0.186,51.5
2016-08-12,0.177,29.5
2016-08-15,0.185,51.5
2016-08-17,0.168,35.5
2016-10-26,0.209,69.0
2016-10-27,0.229,70.5
2016-10-28,0.216,80.5
2016-10-29,0.213,49.5
2016-11-01,0.206,51.0
2016-11-02,0.203,45.5
2016-11-04,0.199,57.0
2016-11-07,0.227,31.0
2016-11-09,0.156,0.5
2016-11-13,0.159,1.5
2016-11-14,0.117,75.0
2016-11-16,0.214,55.5
2016-11-19,0.222,83.5
2016-11-21,0.23,73.0
2016-11-25,0.186,69.5
2016-11-26,0.185,66.5
2016-12-01,0.206,76.0
2016-12-03,0.176,0.5
2016-12-07,0.193,83.5
2016-12-08,0.196,64.0
2016-12-10,0.21,68.5
2016-12-13,0.191,69.5
2016-12-15,0.187,34.5
2016-12-19,0.184,67.0
2016-12-20,0.182,56.0
2016-12-22,0.182,52.5
2016-12-25,0.214,84.0
2016-12-26,0.204,93.0
2016-12-27,0.208,65.0
2016-12-28,0.196,42.5
2017-01-01,0.186,76.0
2017-01-02,0.197,22.5
2017-01-03,0.186,31.5
2017-01-06,0.072,0.0
2017-01-07,0.072,57.0
2017-01-08,0.115,42.5
2017-01-09,0.143,44.5
2017-01-12,0.207,68.0
2017-01-13,0.189,14.0
2017-01-14,0.174,7.5
2017-01-15,0.177,1.0
2017-01-18,0.106,71.0
2017-01-19,0.156,88.0
2017-01-20,0.196,66.0
2017-01-21,0.188,56.0
2017-01-24,0.176,57.5
2017-01-25,0.174,56.0
2017-01-26,0.174,7.0
2017-01-30,0.179,57.0
2017-01-31,0.185,73.5
2017-02-01,0.18,45.0
2017-02-02,0.176,27.0
2017-02-05,0.18,61.5
2017-02-06,0.185,67.0
2017-02-07,0.186,21.0
2017-02-08,0.181,1.5
2017-02-11,0.18,32.0
2017-02-12,0.178,49.5
2017-02-13,0.173,11.5
2017-02-14,0.163,0.0
2017-02-17,0.194,63.0
2017-02-18,0.189,59.0
2017-02-19,0.186,79.5
2017-02-20,0.194,61.0
2017-02-23,0.196,62.0
2017-02-24,0.204,84.5
2017-02-25,0.191,46.0
2017-02-26,0.218,78.5
2017-03-01,0.204,81.5
2017-03-02,0.191,84.5
2017-03-03,0.188,76.5
2017-03-04,0.184,55.0
2017-03-07,0.187,62.5
2017-03-08,0.177,90.0
2017-03-09,0.189,68.5
2017-03-10,0.19,54.5
2017-03-13,0.172,60.5
2017-03-14,0.17,71.0
2017-03-15,0.172,53.5
2017-03-16,0.167,24.0
2017-03-19,0.191,87.5
2017-03-21,0.212,77.5
2017-03-25,0.175,57.5
2017-03-26,0.17,52.5
2017-10-06,0.181,66.0
2017-10-09,0.173,58.5
2017-10-10,0.169,87.0
2017-10-11,0.191,87.5
2017-10-12,0.208,87.0
2017-10-15,0.209,81.0
2017-10-16,0.188,78.5
2017-10-17,0.181,70.5
2017-10-18,0.175,54.0
2017-10-21,0.194,70.5
2017-10-22,0.206,76.0
2017-10-23,0.193,80.5
2017-10-24,0.196,76.0
2017-10-28,0.189,78.5
2017-10-29,0.208,77.0
2017-10-30,0.196,37.0
2017-11-02,0.222,75.5
2017-11-03,0.2,79.5
2017-11-04,0.197,74.5
2017-11-05,0.191,62.5
2017-11-08,0.184,65.0
2017-11-09,0.184,80.0
2017-11-10,0.196,71.0
2017-11-11,0.208,50.0
2017-11-14,0.19,74.5
2017-11-15,0.202,80.0
2017-11-16,0.194,76.0
2017-11-17,0.211,63.0
2017-11-20,0.197,68.5
2017-11-21,0.196,77.0
2017-11-22,0.198,97.0
2017-11-23,0.207,68.5
2017-11-26,0.194,89.5
2017-11-27,0.215,98.5
2017-11-28,0.222,92.0
2017-11-29,0.203,74.0
2017-12-02,0.184,87.0
2017-12-03,0.214,80.5
2017-12-04,0.199,65.0
2017-12-05,0.193,60.5
2017-12-08,0.214,82.0
2017-12-09,0.202,82.0
2017-12-10,0.195,36.0
2017-12-11,0.194,23.0
2017-12-14,0.202,82.0
2017-12-15,0.214,54.5
2017-12-16,0.192,24.0
2017-12-17,0.103,2.0
2017-12-20,0.213,92.5
2017-12-21,0.207,91.0
2017-12-22,0.198,83.0
2017-12-23,0.193,78.0
2017-12-27,0.222,97.5
2017-12-28,0.212,83.5
2017-12-29,0.208,72.5
2018-01-01,0.208,93.0
2018-01-02,0.21,97.0
2018-01-04,0.221,84.0
2018-01-07,0.169,1.5
2018-01-08,0.074,6.0
2018-01-09,0.074,5.5
2018-01-10,0.094,47.5
2018-01-13,0.193,63.5
2018-01-14,0.188,34.0
2018-01-15,0.17,4.0
2018-01-16,0.187,75.0
2018-01-19,0.196,53.0
2018-01-20,0.194,45.0
2018-01-21,0.197,44.5
2018-01-22,0.194,24.5
2018-01-25,0.211,81.0
2018-01-26,0.196,92.5
2018-01-27,0.191,76.0
2018-01-28,0.234,75.0
2018-01-31,0.195,98.5
2018-02-01,0.213,99.0
2018-02-02,0.226,94.0
2018-02-03,0.191,0.0
2018-02-06,0.084,5.0
2018-02-07,0.076,29.0
2018-02-08,0.076,1.0
2018-02-09,0.074,0.0
2018-02-12,0.21,73.5
2018-02-13,0.171,77.0
2018-02-14,0.134,5.5
2018-02-15,0.105,0.0
2018-02-18,0.151,81.0
2018-02-21,0.225,1.5
2018-02-24,0.151,16.0
2018-02-25,0.103,8.5
2018-02-26,0.095,0.0
2018-03-03,0.099,1.5
2018-03-08,0.129,31.0
2018-03-09,0.139,42.5
2018-03-10,0.154,25.0
2018-03-11,0.157,45.5
2018-11-10,0.148,85.0
2018-11-11,0.156,92.0
2018-11-12,0.172,78.5
2018-11-15,0.167,80.0
2018-11-16,0.159,85.5
2018-11-17,0.155,80.5
2018-11-18,0.152,61.5
2018-11-21,0.156,65.0
2018-11-22,0.151,73.0
2018-11-23,0.148,62.0
2018-11-24,0.147,45.0
2018-11-27,0.129,19.0
2018-11-28,0.101,38.0
2018-11-29,0.132,89.5
2018-11-30,0.18,72.5
2018-12-03,0.178,93.0
2018-12-04,0.17,88.0
2018-12-05,0.159,75.5
2018-12-06,0.161,77.0
2018-12-09,0.208,90.0
2018-12-10,0.172,89.0
2018-12-11,0.165,59.0
2018-12-12,0.161,58.5
2018-12-15,0.167,58.5
2018-12-16,0.152,46.0
2018-12-17,0.138,24.0
2018-12-18,0.147,43.5
2018-12-23,0.179,96.5
2018-12-24,0.174,57.0
2018-12-27,0.161,86.0
2018-12-28,0.163,93.0
2018-12-29,0.169,90.0
2018-12-30,0.182,71.5
