date_time,soil moisture,sm
2015-04-01,0.207,0.30361512
2015-04-02,0.192,0.27711220000000003
2015-04-03,0.18,0.2670515
2015-04-04,0.172,0.2577243
2015-04-06,0.162,0.25201460000000003
2015-04-08,0.154,0.24743829999999997
2015-04-09,0.15,0.24984650000000003
2015-04-10,0.144,0.24237248
2015-04-12,0.155,0.26956220000000003
2015-04-13,0.204,0.29253290000000004
2015-04-14,0.178,0.25686365
2015-04-15,0.179,0.27903859999999997
2015-04-16,0.178,0.26277933
2015-04-17,0.165,0.24051741
2015-04-18,0.159,0.24061741
2015-04-19,0.151,0.23989278
2015-04-21,0.131,0.22818401
2015-04-24,0.104,0.23004417
2015-04-25,0.099,0.22213462
2015-04-27,0.101,0.21632746
2015-04-28,0.099,0.20792785
2015-04-29,0.095,0.23205520000000002
2015-04-30,0.094,0.24935801
2015-05-01,0.161,0.26068905
2015-05-02,0.162,0.25771174
2015-05-03,0.152,0.22780419999999998
2015-05-04,0.213,0.28495646
2015-05-05,0.188,0.26463366
2015-05-06,0.196,0.25697657
2015-05-07,0.212,0.25877693
2015-05-08,0.199,0.25900573
2015-05-09,0.188,0.23581207
2015-05-10,0.202,0.2652912
2015-05-11,0.189,0.2440496
2015-05-12,0.176,0.23011026
2015-05-13,0.207,0.26485879999999995
2015-05-14,0.201,0.25533298
2015-05-16,0.183,0.21057034
2015-05-17,0.191,0.22669148
2015-05-18,0.193,0.23899776
2015-05-19,0.229,0.27483937
2015-05-20,0.202,0.24652934
2015-05-21,0.199,0.23354101
2015-05-22,0.192,0.23474333
2015-05-23,0.195,0.24363935
2015-05-24,0.186,0.19410475
2015-05-25,0.177,0.22621232
2015-05-26,0.195,0.2129221
2015-05-27,0.188,0.19802196
2015-05-28,0.186,0.20726635
2015-05-29,0.206,0.24406356
2015-05-30,0.236,0.2631865
2015-05-31,0.228,0.25926689999999997
2015-06-01,0.227,0.26897934
2015-06-02,0.201,0.23680158
2015-06-03,0.214,0.26651755
2015-06-04,0.199,0.23512664
2015-06-05,0.191,0.21465646
2015-06-06,0.182,0.22140346
2015-06-07,0.175,0.21704614
2015-06-08,0.169,0.19123758
2015-06-09,0.166,0.21649810000000003
2015-06-10,0.157,0.19951092
2015-06-11,0.143,0.21192127
2015-06-12,0.133,0.21375996
2015-06-13,0.118,0.22995175
2015-06-14,0.208,0.27799633
2015-06-15,0.186,0.21596408
2015-06-16,0.176,0.23435049
2015-06-17,0.161,0.22141163
2015-06-18,0.208,0.25497994
2015-06-19,0.199,0.24916029
2015-06-20,0.192,0.23158118
2015-06-21,0.181,0.24536479999999997
2015-06-22,0.207,0.20957644
2015-06-23,0.201,0.23334067
2015-06-24,0.189,0.22741368
2015-06-25,0.18,0.23176202
2015-06-26,0.168,0.24628578
2015-06-27,0.167,0.22661206
2015-06-28,0.21,0.2387485
2015-06-29,0.21,0.26504073
2015-06-30,0.194,0.23217109
2015-07-01,0.178,0.22665869
2015-07-02,0.161,0.22459902
2015-07-03,0.14,0.20762056
2015-07-04,0.128,0.21333498
2015-07-05,0.116,0.22852604
2015-07-06,0.11,0.25350747
2015-07-07,0.107,0.21984231
2015-07-08,0.104,0.24810271
2015-07-09,0.188,0.26749936
2015-07-10,0.178,0.2454555
2015-07-11,0.161,0.23499377
2015-07-12,0.166,0.25234422
2015-07-13,0.162,0.2448785
2015-07-14,0.155,0.24101537
2015-07-15,0.145,0.24984632
2015-07-16,0.133,0.24794358
2015-07-17,0.122,0.24153091
2015-10-16,0.229,0.25719103
2015-10-17,0.232,0.28254032
2015-10-18,0.243,0.27693295
2015-10-19,0.236,0.25701684
2015-10-20,0.234,0.25880784
2015-10-21,0.23,0.24915192
2015-10-22,0.237,0.2807825
2015-10-23,0.25,0.26548013
2015-10-24,0.24,0.26041642
2015-10-25,0.236,0.26131243
2015-10-26,0.237,0.26660809999999996
2015-10-29,0.228,0.25496808
2015-10-30,0.228,0.27132252
2015-10-31,0.225,0.24705356
2015-11-02,0.224,0.25497129999999996
2015-11-03,0.226,0.2571971
2015-11-06,0.247,0.27709457
2015-11-07,0.287,0.30185413
2015-11-08,0.295,0.30097976
2015-11-09,0.281,0.29353985
2015-11-10,0.298,0.30500904
2015-11-11,0.286,0.30227727
2015-11-12,0.296,0.31100097
2015-11-13,0.268,0.28285265
2015-11-14,0.29,0.3140696
2015-11-19,0.325,0.30301209999999995
2015-11-24,0.292,0.28797334
2015-12-01,0.275,0.28701127
2015-12-13,0.291,0.29727343
2015-12-18,0.265,0.3014199
2015-12-30,0.25,0.28537232
2016-01-11,0.201,0.26345688
2016-01-28,0.277,0.2836605
2016-02-09,0.269,0.29448378
2016-02-26,0.218,0.2529112
2016-03-02,0.201,0.28768525
2016-03-09,0.214,0.26850697
2016-05-15,0.133,0.18842304
2016-05-16,0.131,0.19411299
2016-05-17,0.129,0.20580178
2016-05-18,0.127,0.15143566
2016-05-19,0.126,0.19737983
2016-05-20,0.166,0.23045610000000002
2016-05-21,0.177,0.21810895
2016-05-22,0.199,0.26949757
2016-05-23,0.225,0.27936566
2016-05-24,0.202,0.25263620000000003
2016-05-25,0.217,0.27470170000000005
2016-05-26,0.194,0.24794798
2016-05-27,0.182,0.20993608
2016-05-28,0.173,0.21040548
2016-05-29,0.167,0.20707165
2016-05-30,0.163,0.24806447
2016-05-31,0.186,0.2311061
2016-06-01,0.192,0.23449512
2016-06-02,0.175,0.23435992
2016-06-03,0.167,0.18537320000000002
2016-06-04,0.159,0.20493129
2016-06-05,0.151,0.20272753
2016-06-06,0.145,0.19599067
2016-06-07,0.14,0.20807870000000003
2016-06-08,0.136,0.18574555
2016-06-09,0.133,0.21181409
2016-06-10,0.13,0.17539626
2016-06-11,0.128,0.17486313
2016-06-12,0.125,0.19261886
2016-06-13,0.122,0.17303023
