date_time,soil moisture,soil_moisture
2015-05-15 05:00:00,0.198,0.23850162
2015-05-16 05:00:00,0.194,0.19188435
2015-05-18 05:00:00,0.191,0.18477519
2015-05-19 05:00:00,0.242,0.28248727
2015-05-21 05:00:00,0.21,0.25617668
2015-05-22 05:00:00,0.201,0.20616378
2015-05-23 05:00:00,0.204,0.24644548
2015-05-24 05:00:00,0.194,0.19086032
2015-05-26 05:00:00,0.198,0.21064717
2015-05-27 05:00:00,0.192,0.17997359
2015-05-29 05:00:00,0.196,0.20484705
2015-05-30 05:00:00,0.241,0.36597240000000003
2015-05-31 05:00:00,0.243,0.2706876
2015-06-01 05:00:00,0.246,0.30665442
2015-06-03 05:00:00,0.257,0.32669964
2015-06-04 05:00:00,0.228,0.24244727
2015-06-06 05:00:00,0.212,0.2267513
2015-06-07 05:00:00,0.201,0.20245253
2015-06-08 05:00:00,0.199,0.1800359
2015-06-09 05:00:00,0.198,0.18279228
2015-06-12 05:00:00,0.191,0.14714538
2015-06-14 05:00:00,0.239,0.25414425
2015-06-15 05:00:00,0.207,0.2203406
2015-06-16 05:00:00,0.197,0.20729579
2015-06-19 05:00:00,0.218,0.22996370000000002
2015-06-20 05:00:00,0.209,0.21253593
2015-06-22 05:00:00,0.262,0.2971594
2015-06-23 05:00:00,0.221,0.23136358
2015-06-24 05:00:00,0.203,0.21450488
2015-06-25 05:00:00,0.195,0.19097614
2015-06-27 05:00:00,0.194,0.16408697
2015-06-28 05:00:00,0.193,0.19576559999999998
2015-06-30 05:00:00,0.198,0.17777520000000002
2015-07-01 05:00:00,0.189,0.14607164
2015-07-02 05:00:00,0.182,0.14065236
2015-07-03 05:00:00,0.173,0.123592414
2015-07-05 05:00:00,0.169,0.13305895
2015-07-06 05:00:00,0.204,0.19348037
2015-07-08 05:00:00,0.188,0.17358872
2015-07-09 05:00:00,0.225,0.23679474
2015-07-10 05:00:00,0.212,0.20298527
2015-07-11 05:00:00,0.193,0.14711039
2015-07-13 05:00:00,0.191,0.15567486
2015-07-14 05:00:00,0.183,0.15309949
2015-07-16 05:00:00,0.208,0.12713407
2015-07-17 05:00:00,0.192,0.10299991
2015-07-18 05:00:00,0.188,0.11646587
2015-07-19 05:00:00,0.176,0.123903766
2015-07-21 05:00:00,0.209,0.16641228
2015-07-22 05:00:00,0.203,0.15556122
2015-07-24 05:00:00,0.177,0.13697505
2015-07-25 05:00:00,0.193,0.25484288
2015-07-26 05:00:00,0.24,0.20714657
2015-07-27 05:00:00,0.213,0.19135606
2015-07-29 05:00:00,0.224,0.20230587
2015-07-30 05:00:00,0.211,0.19875132
2015-08-01 05:00:00,0.191,0.16681801
2015-08-02 05:00:00,0.184,0.13741086
2015-08-03 05:00:00,0.175,0.15773275
2015-08-04 05:00:00,0.166,0.12957127
2015-10-17 05:00:00,0.196,0.24480562
2015-10-18 05:00:00,0.193,0.23574387
2015-10-20 05:00:00,0.185,0.23312168
2015-10-22 05:00:00,0.206,0.23373015
2015-10-23 05:00:00,0.203,0.24734744
2015-10-25 05:00:00,0.193,0.25459212
2015-10-26 05:00:00,0.186,0.25809532
2015-10-28 05:00:00,0.182,0.23510027
2015-10-30 05:00:00,0.179,0.22410199
2015-10-31 05:00:00,0.177,0.20437261
2015-11-02 05:00:00,0.177,0.20691174
2015-11-03 05:00:00,0.178,0.2318367
2015-11-05 05:00:00,0.177,0.20281623
2015-11-07 05:00:00,0.245,0.27580726
2015-11-08 05:00:00,0.222,0.29744276
2015-11-10 05:00:00,0.252,0.32060158
2015-11-11 05:00:00,0.218,0.30629215
2015-11-13 05:00:00,0.215,0.2946586
2015-11-15 05:00:00,0.227,0.35473388
2015-11-16 05:00:00,0.243,0.32249120000000003
2015-11-18 05:00:00,0.249,0.3548011
2015-11-19 05:00:00,0.26,0.41483596
2015-11-21 05:00:00,0.483,0.34226704
2015-11-24 05:00:00,0.336,0.28884053
2015-11-26 05:00:00,0.388,0.3456444
2015-11-27 05:00:00,0.389,0.2958754
2015-11-29 05:00:00,0.4,0.37319526
2015-12-01 05:00:00,0.402,0.3546724
2015-12-02 05:00:00,0.402,0.3037163
2015-12-04 05:00:00,0.397,0.37371612
2015-12-05 05:00:00,0.396,0.34722459999999994
2015-12-07 05:00:00,0.404,0.36512002
2015-12-08 05:00:00,0.404,0.35031640000000003
2015-12-09 05:00:00,0.406,0.32867348
2015-12-10 05:00:00,0.4,0.33453676
