date_time,soil moisture,Soil_Moisture
2015-05-12 05:00:00,0.196,0.15166788
2015-05-13 05:00:00,0.218,0.15988913
2015-05-15 05:00:00,0.198,0.13319808
2015-05-18 05:00:00,0.191,0.12273092
2015-05-20 05:00:00,0.225,0.1512251
2015-05-23 05:00:00,0.204,0.123750165
2015-05-25 05:00:00,0.196,0.08544945
2015-05-26 05:00:00,0.198,0.11329424
2015-05-28 05:00:00,0.191,0.09822622
2015-05-30 05:00:00,0.241,0.2051772
2015-05-31 05:00:00,0.243,0.17989805
2015-06-02 05:00:00,0.222,0.18939807
2015-06-04 05:00:00,0.228,0.16186395
2015-06-05 05:00:00,0.215,0.07747787
2015-06-07 05:00:00,0.201,0.11256031
2015-06-10 05:00:00,0.196,0.07315663
2015-06-12 05:00:00,0.191,0.055207785
2015-06-13 05:00:00,0.191,0.07955219
2015-06-15 05:00:00,0.207,0.10252265
2015-06-17 05:00:00,0.192,0.08332575
2015-06-18 05:00:00,0.237,0.19526935
2015-06-20 05:00:00,0.209,0.12314553
2015-06-22 05:00:00,0.262,0.18953359
2015-06-23 05:00:00,0.221,-0.33303913
2015-06-25 05:00:00,0.195,0.11357829
2015-06-28 05:00:00,0.193,0.09329854
2015-07-01 05:00:00,0.189,0.10593621
2015-07-03 05:00:00,0.173,0.056693453
2015-07-05 05:00:00,0.169,0.054249477000000004
2015-07-06 05:00:00,0.204,0.10530969999999999
2015-07-08 05:00:00,0.188,0.094075575
2015-07-10 05:00:00,0.212,0.11871579
2015-07-11 05:00:00,0.193,0.07832179
2015-07-13 05:00:00,0.191,0.09166617
2015-07-16 05:00:00,0.208,0.062236093
2015-07-18 05:00:00,0.188,0.04069252
2015-07-19 05:00:00,0.176,0.07481833
2015-07-21 05:00:00,0.209,0.104311444
2015-07-23 05:00:00,0.189,-0.36004966
2015-07-24 05:00:00,0.177,0.06784421
2015-07-26 05:00:00,0.24,0.13557972
2015-07-28 05:00:00,0.245,0.15912620000000002
2015-07-29 05:00:00,0.224,0.105730616
2015-07-31 05:00:00,0.201,0.1183003
2015-08-03 05:00:00,0.175,0.0926644
2015-10-16 05:00:00,0.178,0.12601042
2015-10-19 05:00:00,0.187,0.119983435
2015-10-21 05:00:00,0.182,0.12047675
2015-10-22 05:00:00,0.206,0.15230697
2015-10-24 05:00:00,0.192,0.15812004
2015-10-26 05:00:00,0.186,0.17395774
2015-10-27 05:00:00,0.182,-0.34012556
2015-10-29 05:00:00,0.18,0.13680079999999997
2015-10-31 05:00:00,0.177,0.14342616
2015-11-01 05:00:00,0.176,0.12073622
2015-11-03 05:00:00,0.178,0.119785175
2015-11-06 05:00:00,0.214,0.1583029
2015-11-08 05:00:00,0.222,0.18782696
2015-11-09 05:00:00,0.245,0.26669934
2015-11-11 05:00:00,0.218,0.20176682
2015-11-13 05:00:00,0.215,0.24944153
2015-11-14 05:00:00,0.251,-0.34086859999999997
2015-11-16 05:00:00,0.243,0.27180266
2015-11-18 05:00:00,0.249,0.3043099
2015-11-19 05:00:00,0.26,0.20062831
2015-11-21 05:00:00,0.483,0.22000532
2015-11-24 05:00:00,0.336,0.2083931
2015-11-26 05:00:00,0.388,0.21598601
2015-11-27 05:00:00,0.389,0.22090793
2015-11-29 05:00:00,0.4,0.25641844
2015-12-01 05:00:00,0.402,0.30691240000000003
2015-12-02 05:00:00,0.402,0.23514348
2015-12-04 05:00:00,0.397,0.26572640000000003
2015-12-06 05:00:00,0.401,0.34699067
2015-12-07 05:00:00,0.404,0.23153728
2015-12-09 05:00:00,0.406,0.24971077
2015-12-14 05:00:00,0.427,0.22066234
2015-12-15 05:00:00,0.433,0.34897664
2015-12-17 05:00:00,0.432,0.2227863
2015-12-19 05:00:00,0.428,0.24590097
2015-12-20 05:00:00,0.429,0.22086512
2015-12-22 05:00:00,0.432,0.27120233
2015-12-24 05:00:00,0.452,0.36118272
2015-12-25 05:00:00,0.454,0.23228379
2015-12-27 05:00:00,0.465,0.35847354
2015-12-30 05:00:00,0.474,0.23553160000000004
2016-01-01 05:00:00,0.491,0.24033502
2016-01-02 05:00:00,0.354,0.39490149999999996
2016-01-04 05:00:00,0.196,0.082985625
2016-01-06 05:00:00,0.088,0.076446116
2016-01-07 05:00:00,0.091,0.06520736
2016-01-09 05:00:00,0.103,0.05881896
2016-01-11 05:00:00,0.149,0.41752774
2016-01-12 05:00:00,0.166,0.24901658
2016-01-14 05:00:00,0.216,0.28025815
2016-01-17 05:00:00,0.273,0.11581938
2016-01-19 05:00:00,0.117,0.08457624
2016-01-20 05:00:00,0.111,0.042732075
2016-01-22 05:00:00,0.108,0.042087767000000005
2016-01-24 05:00:00,0.123,0.13313922
2016-01-25 05:00:00,0.172,0.34438235
2016-01-27 05:00:00,0.298,0.26526612
2016-01-29 05:00:00,0.316,0.30132770000000003
2016-01-30 05:00:00,0.33,0.22980587
2016-02-01 05:00:00,0.327,0.2681688
2016-02-04 05:00:00,0.347,0.22868611
2016-02-06 05:00:00,0.339,0.21541375
2016-02-09 05:00:00,0.367,0.23249996
2016-02-11 05:00:00,0.366,0.22564512
2016-02-12 05:00:00,0.357,0.22196001
2016-02-14 05:00:00,0.345,0.09864554
2016-02-16 05:00:00,0.116,0.0837177
2016-02-17 05:00:00,0.107,0.075496726
2016-02-19 05:00:00,0.143,0.11305247
2016-02-22 05:00:00,0.311,0.22718939
2016-02-24 05:00:00,0.313,0.19468841
2016-02-27 05:00:00,0.298,0.1437763
2016-02-29 05:00:00,0.295,0.13320789
2016-03-01 05:00:00,0.291,0.153698
2016-03-03 05:00:00,0.319,0.21902138
2016-03-05 05:00:00,0.329,-0.088933855
2016-03-06 05:00:00,0.33,0.1990408
2016-03-08 05:00:00,0.3,0.2137409
2016-03-11 05:00:00,0.287,0.16309302
2016-05-27 05:00:00,0.205,0.0852243
2016-05-29 05:00:00,0.193,0.06823471
2016-06-01 05:00:00,0.207,0.092003606
2016-06-03 05:00:00,0.184,0.024854235
2016-06-04 05:00:00,0.178,0.07130837
2016-06-06 05:00:00,0.166,0.06445177
2016-06-08 05:00:00,0.151,0.034315776
2016-06-09 05:00:00,0.144,0.040212303
2016-06-11 05:00:00,0.13,0.037230227000000005
2016-06-14 05:00:00,0.115,0.08081124
2016-06-16 05:00:00,0.267,0.12806314
2016-06-17 05:00:00,0.219,0.15699960000000002
2016-06-19 05:00:00,0.189,0.06177699
2016-06-21 05:00:00,0.258,0.15841396
2016-06-22 05:00:00,0.221,0.12705766
2016-06-24 05:00:00,0.242,0.14236957
2016-06-27 05:00:00,0.228,0.10955655
2016-06-29 05:00:00,0.215,0.11696304
2016-07-02 05:00:00,0.266,0.12556627
2016-07-04 05:00:00,0.25,0.15472132
2016-07-07 05:00:00,0.225,0.11459862
2016-07-09 05:00:00,0.264,0.13444667
2016-07-10 05:00:00,0.234,0.14219396
2016-07-12 05:00:00,0.245,0.11929006
2016-07-15 05:00:00,0.232,0.10555048
2016-07-17 05:00:00,0.244,0.14546624
2016-07-20 05:00:00,0.218,0.10718479
2016-07-22 05:00:00,0.192,0.092841156
2016-07-25 05:00:00,0.176,0.08117415
2016-07-27 05:00:00,0.168,0.07130436
2016-07-28 05:00:00,0.178,0.12691091
2016-07-30 05:00:00,0.227,-0.050085500000000005
2016-10-07 05:00:00,0.183,0.09506212
2016-10-08 05:00:00,0.181,0.12516016
2016-10-10 05:00:00,0.183,0.109567225
2016-10-12 05:00:00,0.188,0.12713988
