date_time,soil moisture,ssm
2017-06-12,0.232,32.5
2017-06-13,0.217,37.0
2017-06-18,0.168,20.0
2017-06-19,0.15,19.5
2017-06-23,0.127,28.0
2017-06-24,0.129,27.5
2017-06-25,0.129,33.5
2017-06-29,0.135,51.5
2017-06-30,0.181,45.0
2017-07-01,0.193,44.0
2017-07-05,0.139,28.0
2017-07-06,0.128,18.5
2017-07-11,0.106,43.0
2017-07-12,0.133,21.0
2017-07-13,0.136,19.5
2017-07-17,0.116,61.5
2017-07-18,0.114,38.0
2017-07-19,0.113,34.0
2017-07-23,0.109,55.5
2017-07-24,0.121,35.5
2017-07-25,0.157,56.5
2017-07-29,0.148,80.5
2017-07-30,0.188,70.5
2017-07-31,0.204,52.0
2017-08-04,0.228,85.5
2017-08-05,0.224,60.5
2017-08-06,0.214,56.5
2017-08-11,0.197,49.5
2017-08-18,0.196,60.0
2017-08-22,0.233,44.0
2017-08-23,0.221,46.5
2017-08-29,0.198,34.5
2017-08-30,0.193,26.0
2017-09-04,0.189,36.0
2017-09-05,0.186,35.5
2017-09-09,0.427,63.5
2017-09-10,0.425,80.0
2017-09-11,0.433,61.0
2017-09-16,0.435,65.0
2017-09-21,0.413,60.0
2017-09-23,0.318,44.5
2017-09-28,0.24,51.5
2017-09-29,0.237,34.0
2017-10-03,0.432,72.0
2017-10-04,0.438,63.5
2017-10-05,0.463,53.5
2017-10-09,0.363,45.0
2017-10-10,0.326,68.5
2017-10-11,0.342,60.0
2017-10-15,0.461,64.0
2017-10-16,0.44,63.5
2017-10-17,0.363,47.0
2017-10-21,0.299,55.5
2017-10-22,0.343,58.0
2017-10-23,0.341,52.0
2017-10-28,0.326,61.0
2017-10-29,0.32,42.0
2017-11-02,0.259,58.5
2017-11-03,0.289,65.0
2017-11-04,0.269,47.0
2017-11-08,0.243,47.0
2017-11-09,0.239,62.0
2017-11-10,0.244,43.5
2017-11-14,0.244,54.0
2017-11-15,0.261,48.5
2017-11-16,0.248,56.5
2017-11-20,0.428,47.5
2017-11-21,0.429,62.5
2017-11-22,0.362,77.5
2017-11-26,0.338,69.5
2017-11-27,0.385,79.5
2017-11-28,0.441,68.0
2017-12-02,0.316,70.5
2017-12-03,0.301,62.5
2017-12-04,0.318,36.0
2017-12-08,0.411,71.5
2017-12-09,0.418,63.5
2017-12-10,0.413,20.0
2017-12-14,0.369,55.0
2017-12-15,0.422,45.5
2017-12-16,0.376,15.0
2017-12-20,0.28,88.0
2017-12-21,0.275,76.0
2017-12-22,0.266,59.0
2017-12-26,0.378,96.0
2017-12-27,0.429,86.0
2017-12-28,0.433,64.5
2018-01-01,0.447,92.0
2018-01-02,0.451,88.5
2018-01-03,0.454,86.5
2018-01-07,0.378,1.5
2018-01-08,0.306,0.5
2018-01-09,0.262,0.0
2018-01-13,0.266,53.5
2018-01-14,0.258,44.5
2018-01-15,0.253,2.0
2018-01-19,0.389,80.0
2018-01-20,0.384,99.0
2018-01-21,0.432,74.0
2018-01-25,0.437,86.0
2018-01-26,0.442,92.0
2018-01-27,0.417,72.0
2018-01-31,0.425,92.0
2018-02-01,0.443,96.5
2018-02-02,0.445,88.0
2018-02-06,0.281,9.5
2018-02-07,0.261,29.5
2018-02-08,0.252,0.5
2018-02-12,0.284,71.0
2018-02-13,0.404,83.5
2018-02-14,0.401,16.5
2018-02-18,0.374,73.5
2018-02-24,0.25,32.0
2018-02-25,0.245,12.5
2018-03-02,0.18,0.0
2018-03-03,0.163,0.0
2018-03-08,0.166,67.0
2018-03-09,0.174,83.0
2018-03-10,0.178,10.5
2018-03-14,0.231,82.0
2018-03-15,0.266,89.5
