date_time,soil moisture,sm
2015-04-01,0.23,0.26479474
2015-04-02,0.213,0.23860924
2015-04-03,0.204,0.22957969
2015-04-04,0.198,0.22128908
2015-04-08,0.188,0.21401596
2015-04-09,0.184,0.22012292
2015-04-10,0.18,0.20928976
2015-04-12,0.175,0.23106198
2015-04-13,0.174,0.25189720000000004
2015-04-14,0.183,0.22165988
2015-04-15,0.186,0.23889639999999998
2015-04-16,0.186,0.22015235
2015-04-17,0.184,0.21170576
2015-04-19,0.178,0.20524389
2015-04-21,0.169,0.19904211
2015-04-23,0.162,0.19204906
2015-04-24,0.163,0.20859848
2015-04-25,0.16,0.1850899
2015-04-26,0.161,0.22264382
2015-04-27,0.158,0.18722889
2015-04-28,0.156,0.18374933
2015-04-29,0.154,0.20700386
2015-04-30,0.151,0.22896364
2015-05-01,0.152,0.24010727
2015-05-02,0.155,0.22743158
2015-05-03,0.155,0.20478171
2015-05-04,0.156,0.25866577
2015-05-05,0.165,0.2404782
2015-05-06,0.183,0.24292505
2015-05-07,0.185,0.23627025
2015-05-08,0.197,0.2361547
2015-05-09,0.192,0.21510962
2015-05-10,0.192,0.23910049
2015-05-11,0.191,0.21370025
2015-05-12,0.185,0.19494854
2015-05-13,0.184,0.23385860000000003
2015-05-14,0.186,0.22763397
2015-05-15,0.184,0.19932964
2015-05-16,0.181,0.19519734
2015-05-17,0.18,0.21582353
2015-05-18,0.177,0.21670222
2015-05-19,0.179,0.2457197
2015-05-20,0.202,0.22240359
2015-05-21,0.2,0.20419873
2015-05-22,0.195,0.21347815
2015-05-23,0.189,0.22288428
2015-05-24,0.188,0.19330499
2015-05-25,0.184,0.21314986
2015-05-26,0.181,0.1994636
2015-05-27,0.178,0.1897748
2015-05-28,0.174,0.19136170000000002
2015-05-29,0.173,0.20490581
2015-05-30,0.175,0.23826370000000002
2015-05-31,0.203,0.24158200000000002
2015-06-01,0.229,0.23648761
2015-06-02,0.207,0.21590962
2015-06-03,0.235,0.23954454
2015-06-04,0.212,0.21667354
2015-06-05,0.201,0.19297868
2015-06-06,0.195,0.18338777
2015-06-07,0.191,0.1943243
2015-06-08,0.188,0.17011568
2015-06-09,0.185,0.20761919
2015-06-10,0.182,0.18335848
2015-06-11,0.178,0.187819
2015-06-12,0.174,0.19365674
2015-06-13,0.169,0.18525515
2015-06-14,0.172,0.24998270000000003
2015-06-15,0.177,0.21261266
2015-06-16,0.176,0.203999
2015-06-17,0.173,0.19955999
2015-06-18,0.174,0.20128433
2015-06-19,0.176,0.22312704
2015-06-20,0.176,0.20914653
2015-06-21,0.173,0.20834573
2015-06-22,0.17,0.19585454
2015-06-23,0.187,0.21288058
2015-06-24,0.186,0.20265739
2015-06-25,0.183,0.2121437
2015-06-26,0.18,0.20973203
2015-06-27,0.177,0.20498951
2015-06-28,0.176,0.21933873
2015-06-29,0.173,0.23873524
2015-06-30,0.174,0.20917957
2015-07-01,0.17,0.20810822
2015-07-02,0.165,0.19985873
2015-07-03,0.159,0.19954321
2015-07-04,0.154,0.19601525
2015-07-05,0.148,0.20226331
2015-07-06,0.145,0.21986519
2015-07-07,0.142,0.20006292
2015-07-08,0.138,0.2274453
2015-07-09,0.139,0.24200794
2015-07-10,0.138,0.23151168
2015-07-11,0.135,0.22058828
2015-07-12,0.133,0.22424497
2015-07-13,0.133,0.22009505
2015-07-14,0.133,0.20791075
2015-07-15,0.13,0.21994525
2015-07-16,0.127,0.21709903
2015-07-17,0.124,0.21644065
2015-07-18,0.123,0.20713398
2015-07-19,0.12,0.20218393
2015-07-20,0.12,0.23762438
2015-07-21,0.12,0.22760624
2015-07-22,0.12,0.22444147
2015-07-23,0.119,0.2291006
2015-07-24,0.118,0.19773784
2015-07-25,0.117,0.19022502
2015-07-26,0.118,0.26205558
2015-07-27,0.118,0.2251757
2015-07-28,0.12,0.24791715
2015-07-29,0.194,0.25644770000000006
2015-07-30,0.188,0.24494296
2015-07-31,0.183,0.23254736
2015-08-01,0.175,0.23916030000000002
2015-08-02,0.169,0.22082458
2015-08-03,0.163,0.23430648
2015-08-04,0.156,0.23454633
2015-08-05,0.152,0.2394955
2015-08-06,0.15,0.2200607
2015-08-07,0.144,0.2316839
2015-08-08,0.141,0.22884662
2015-08-09,0.137,0.21996373
2015-08-10,0.133,0.21013814
2015-08-11,0.13,0.21226633
2015-08-12,0.126,0.20669782
2015-08-13,0.123,0.21317354
2015-08-14,0.121,0.19172132
2015-08-15,0.117,0.20197469
2015-08-16,0.119,0.24543156
2015-08-17,0.118,0.22498591
2015-08-18,0.117,0.21309072
2015-08-19,0.115,0.20222783
2015-08-20,0.113,0.18972437
2015-08-21,0.112,0.18040045
2015-08-22,0.109,0.17878021
2015-08-23,0.107,0.18259731
2015-08-24,0.106,0.201915
2015-08-25,0.106,0.20508772
2015-08-26,0.106,0.22399598
2015-08-27,0.107,0.22116555
2015-08-28,0.107,0.23615758
2015-08-29,0.107,0.20982215
2015-08-30,0.107,0.20399973
