date_time,soil moisture,soil_moisture
2016-05-15 05:00:00,0.175,0.12013866
2016-05-16 05:00:00,0.174,0.11400861
2016-05-17 05:00:00,0.17,0.124860734
2016-05-18 05:00:00,0.172,0.10527065
2016-05-20 05:00:00,0.168,0.14794677
2016-05-21 05:00:00,0.179,0.14147611
2016-05-23 05:00:00,0.207,0.26032296
2016-05-24 05:00:00,0.202,0.19934693
2016-05-25 05:00:00,0.217,0.26223794
2016-05-26 05:00:00,0.207,0.22323679999999999
2016-05-28 05:00:00,0.185,0.14866497
2016-05-29 05:00:00,0.182,0.16861099999999998
2016-05-31 05:00:00,0.22,0.20237444
2016-06-02 05:00:00,0.186,0.16577885
2016-06-03 05:00:00,0.17,0.15049532
2016-06-05 05:00:00,0.145,0.11402271
2016-06-06 05:00:00,0.135,0.13600142
2016-06-08 05:00:00,0.114,0.11850811
2016-06-09 05:00:00,0.109,0.11661026
2016-06-10 05:00:00,0.105,0.11325029
2016-06-11 05:00:00,0.101,0.098382644
2016-06-13 05:00:00,0.094,0.115421705
2016-06-14 05:00:00,0.092,0.12577061
2016-06-16 05:00:00,0.229,0.23258542
2016-06-18 05:00:00,0.175,0.15756007
2016-06-19 05:00:00,0.162,0.15295506
2016-06-21 05:00:00,0.23,0.26388449999999997
2016-06-22 05:00:00,0.205,0.23144829999999997
2016-06-24 05:00:00,0.211,0.22162332
2016-06-26 05:00:00,0.23,0.27906063
2016-06-27 05:00:00,0.207,0.22151174
2016-06-29 05:00:00,0.204,0.20322590000000001
2016-06-30 05:00:00,0.2,0.25142026
2016-07-02 05:00:00,0.211,0.24208835
2016-07-04 05:00:00,0.221,0.24038257
2016-07-05 05:00:00,0.205,0.21059462
2016-07-07 05:00:00,0.206,0.21603762
2016-07-08 05:00:00,0.201,0.18939479999999997
2016-07-10 05:00:00,0.214,0.25951929999999995
2016-07-12 05:00:00,0.232,0.219297
2016-07-13 05:00:00,0.224,0.22659889
2016-07-15 05:00:00,0.21,0.21058437
2016-07-16 05:00:00,0.204,0.22267018
2016-07-18 05:00:00,0.216,0.20969395
2016-07-20 05:00:00,0.203,0.17761259
2016-07-21 05:00:00,0.194,0.18712534
2016-07-23 05:00:00,0.213,0.17921053
2016-07-24 05:00:00,0.188,0.15887369
2016-07-26 05:00:00,0.175,0.12751094
