date_time,soil moisture,ssm
2017-02-23,0.137,69.5
2017-02-24,0.154,83.5
2017-02-25,0.132,11.5
2017-05-12,0.148,3.5
2017-05-13,0.145,59.0
2017-05-14,0.145,81.5
2017-05-18,0.172,10.5
2017-05-19,0.159,19.5
2017-05-20,0.153,10.5
2017-05-24,0.143,17.0
2017-05-25,0.142,14.0
2017-05-26,0.14,19.0
2017-05-30,0.136,14.5
2017-05-31,0.136,8.0
2017-06-01,0.136,15.5
2017-06-05,0.134,18.0
2017-06-06,0.133,71.5
2017-06-07,0.144,59.5
2017-06-11,0.165,65.0
2017-06-12,0.209,32.5
2017-06-13,0.175,42.5
2017-06-18,0.133,15.0
2017-06-19,0.126,25.0
2017-06-23,0.166,22.5
2017-06-24,0.163,28.0
2017-06-25,0.177,48.0
2017-06-29,0.136,63.5
2017-06-30,0.16,52.0
2017-07-01,0.174,60.0
2017-07-05,0.132,40.5
2017-07-06,0.118,32.5
2017-07-11,0.137,74.0
2017-07-12,0.172,42.5
2017-07-13,0.156,32.5
2017-07-17,0.147,87.0
2017-07-18,0.137,65.5
2017-07-19,0.131,39.5
2017-07-23,0.152,87.0
2017-07-24,0.182,66.5
2017-07-25,0.169,68.0
2017-07-29,0.125,93.0
2017-07-30,0.178,88.5
2017-07-31,0.188,70.5
2017-08-04,0.221,82.5
2017-08-05,0.211,63.0
2017-08-06,0.186,73.0
2017-08-11,0.133,51.5
2017-08-18,0.108,81.0
2017-08-22,0.162,51.5
2017-08-23,0.143,50.0
2017-08-29,0.103,33.5
2017-08-30,0.099,35.5
2017-09-04,0.11,30.0
2017-09-05,0.106,33.0
2017-09-09,0.178,62.5
2017-09-10,0.167,92.5
2017-09-11,0.183,72.5
2017-10-09,0.241,39.0
2017-10-10,0.238,73.5
2017-10-11,0.252,71.5
2017-10-15,0.27,66.0
2017-10-16,0.253,61.0
2017-10-17,0.245,56.5
2017-10-21,0.246,49.0
2017-10-22,0.264,54.0
2017-10-23,0.253,60.5
2017-10-28,0.254,57.5
2017-10-29,0.256,56.0
2017-11-02,0.259,56.5
2017-11-03,0.259,70.5
2017-11-04,0.254,62.5
2017-11-08,0.239,42.0
2017-11-09,0.239,66.0
2017-11-10,0.254,66.5
2017-11-14,0.244,52.5
2017-11-15,0.261,53.5
2017-11-16,0.253,69.0
2017-11-20,0.259,42.5
2017-11-21,0.256,55.0
2017-11-22,0.254,93.0
2017-11-26,0.258,67.5
2017-11-27,0.273,82.5
2017-11-28,0.276,81.5
2017-12-02,0.239,68.5
2017-12-03,0.265,60.0
2017-12-04,0.261,40.0
2017-12-08,0.275,65.5
2017-12-09,0.274,60.5
2017-12-10,0.259,15.0
2017-12-14,0.267,59.0
2017-12-15,0.268,28.0
2017-12-16,0.254,0.0
2017-12-20,0.195,83.5
2017-12-21,0.296,73.0
2017-12-22,0.283,69.0
2017-12-26,0.282,88.0
2017-12-27,0.293,85.0
2017-12-28,0.29,79.0
2018-01-01,0.285,88.0
2018-01-02,0.29,85.0
2018-01-03,0.278,97.5
2018-01-09,0.105,0.0
2018-01-13,0.28,44.5
2018-01-14,0.272,13.0
2018-01-15,0.251,0.0
2018-01-19,0.261,59.5
2018-01-20,0.258,66.5
2018-01-21,0.263,56.5
2018-01-25,0.273,65.0
2018-01-26,0.262,75.5
2018-01-27,0.261,73.0
2018-01-31,0.258,79.5
2018-02-01,0.269,92.5
2018-02-02,0.275,87.5
2018-02-07,0.136,7.5
2018-02-08,0.134,0.0
2018-02-12,0.141,54.0
2018-02-13,0.178,70.0
2018-02-14,0.186,0.5
2018-02-18,0.279,53.0
2018-02-24,0.24,0.5
2018-03-08,0.145,47.0
2018-03-09,0.158,62.0
2018-03-10,0.173,1.0
2018-04-26,0.175,72.0
2018-04-27,0.168,34.5
2018-05-02,0.251,46.0
2018-05-03,0.22,94.5
2018-05-25,0.15,20.5
2018-05-31,0.241,9.0
2018-06-01,0.174,9.5
2018-06-02,0.152,30.5
2018-06-06,0.094,16.0
2018-06-07,0.087,11.0
2018-06-08,0.081,27.0
2018-06-12,0.177,12.5
2018-06-13,0.157,10.0
2018-06-14,0.136,24.5
2018-06-18,0.202,47.5
2018-06-19,0.186,22.5
2018-06-20,0.164,43.0
2018-06-25,0.118,24.5
2018-06-26,0.109,31.5
2018-06-30,0.075,31.0
2018-07-01,0.072,22.5
2018-07-02,0.07,39.5
2018-07-06,0.064,30.5
2018-07-07,0.063,29.0
2018-07-08,0.062,27.0
2018-07-12,0.057,81.5
2018-07-13,0.058,36.0
2018-07-14,0.059,36.5
2018-11-09,0.202,67.5
2018-11-10,0.203,74.5
2018-11-11,0.204,82.0
2018-11-15,0.219,60.5
2018-11-16,0.215,67.0
2018-11-17,0.212,53.5
2018-11-21,0.209,41.5
2018-11-22,0.207,53.5
2018-11-23,0.206,42.0
2018-11-28,0.201,10.5
2018-11-29,0.201,79.0
2018-12-03,0.228,87.5
2018-12-04,0.222,79.0
2018-12-05,0.214,70.0
2018-12-09,0.24,79.5
2018-12-10,0.222,79.0
2018-12-11,0.215,31.5
2018-12-15,0.208,36.0
2018-12-16,0.207,26.0
2018-12-17,0.206,4.0
2018-12-22,0.216,91.0
2018-12-23,0.221,89.0
2018-12-27,0.211,74.0
2018-12-28,0.211,82.5
