date_time,soil moisture,sm
2015-04-01 00:00:00,0.23,0.47
2015-04-02 00:00:00,0.213,0.42999998
2015-04-03 00:00:00,0.204,0.42
2015-04-04 00:00:00,0.198,0.38
2015-04-05 00:00:00,0.194,0.35999998
2015-04-06 00:00:00,0.193,0.38
2015-04-07 00:00:00,0.189,0.42
2015-04-08 00:00:00,0.188,0.39999998
2015-04-09 00:00:00,0.184,0.39796529999999997
2015-04-10 00:00:00,0.18,0.37
2015-04-11 00:00:00,0.179,0.39143574
2015-04-12 00:00:00,0.175,0.37
2015-04-13 00:00:00,0.174,0.45
2015-04-14 00:00:00,0.183,0.40053190000000005
2015-04-15 00:00:00,0.186,0.43911642
2015-04-16 00:00:00,0.186,0.38937274
2015-04-17 00:00:00,0.184,0.35999998
2015-04-18 00:00:00,0.18,0.37
2015-04-19 00:00:00,0.178,0.32999998
2015-04-20 00:00:00,0.174,0.35
2015-04-21 00:00:00,0.169,0.32
2015-04-22 00:00:00,0.167,0.35073498
2015-04-23 00:00:00,0.162,0.31
2015-04-24 00:00:00,0.163,0.36163887
2015-04-25 00:00:00,0.16,0.35999998
2015-04-26 00:00:00,0.161,0.39
2015-04-27 00:00:00,0.158,0.36222544
2015-04-28 00:00:00,0.156,0.32999998
2015-04-29 00:00:00,0.154,0.36303273
2015-04-30 00:00:00,0.151,0.42999998
2015-05-01 00:00:00,0.152,0.45
2015-05-02 00:00:00,0.155,0.41658500000000004
2015-05-03 00:00:00,0.155,0.35999998
2015-05-04 00:00:00,0.156,0.51
2015-05-05 00:00:00,0.165,0.4452067
2015-05-06 00:00:00,0.183,0.44575690000000007
2015-05-07 00:00:00,0.185,0.44293582
2015-05-08 00:00:00,0.197,0.4386393
2015-05-09 00:00:00,0.192,0.38
2015-05-10 00:00:00,0.192,0.4448286
2015-05-11 00:00:00,0.191,0.38856548
2015-05-12 00:00:00,0.185,0.32069042
2015-05-13 00:00:00,0.184,0.42
2015-05-14 00:00:00,0.186,0.39
2015-05-15 00:00:00,0.184,0.36334515
2015-05-16 00:00:00,0.181,0.35849348
2015-05-17 00:00:00,0.18,0.37682208
2015-05-18 00:00:00,0.177,0.35
2015-05-19 00:00:00,0.179,0.42
2015-05-20 00:00:00,0.202,0.41462737
2015-05-21 00:00:00,0.2,0.36021444
2015-05-22 00:00:00,0.195,0.38
2015-05-23 00:00:00,0.189,0.39515048
2015-05-24 00:00:00,0.188,0.35
2015-05-25 00:00:00,0.184,0.38983738
2015-05-26 00:00:00,0.181,0.36953825
2015-05-27 00:00:00,0.178,0.35731995
2015-05-28 00:00:00,0.174,0.3370051
2015-05-29 00:00:00,0.173,0.36303273
2015-05-30 00:00:00,0.175,0.4432388
2015-05-31 00:00:00,0.203,0.44
2015-06-01 00:00:00,0.229,0.41
2015-06-02 00:00:00,0.207,0.39256490000000005
2015-06-03 00:00:00,0.235,0.42504328
2015-06-04 00:00:00,0.212,0.39960638
2015-06-05 00:00:00,0.201,0.37
2015-06-06 00:00:00,0.195,0.28
2015-06-07 00:00:00,0.191,0.34961528
2015-06-08 00:00:00,0.188,0.3305651
2015-06-09 00:00:00,0.185,0.37023708
2015-06-10 00:00:00,0.182,0.33534092
2015-06-11 00:00:00,0.178,0.31
2015-06-12 00:00:00,0.174,0.33798507
2015-06-13 00:00:00,0.169,0.33424327
2015-06-14 00:00:00,0.172,0.46557309999999996
2015-06-15 00:00:00,0.177,0.38030097
2015-06-16 00:00:00,0.176,0.34
2015-06-17 00:00:00,0.173,0.34737593
2015-06-18 00:00:00,0.174,0.33992535
2015-06-19 00:00:00,0.176,0.41
2015-06-20 00:00:00,0.176,0.36418259999999997
2015-06-21 00:00:00,0.173,0.37258002
2015-06-22 00:00:00,0.17,0.40912777
2015-06-23 00:00:00,0.187,0.42999998
2015-06-24 00:00:00,0.186,0.35999998
2015-06-25 00:00:00,0.183,0.37899047
2015-06-26 00:00:00,0.18,0.36881045
2015-06-27 00:00:00,0.177,0.37
2015-06-28 00:00:00,0.176,0.41574526
2015-06-29 00:00:00,0.173,0.42
2015-06-30 00:00:00,0.174,0.35999998
2015-07-01 00:00:00,0.17,0.38551092
2015-07-02 00:00:00,0.165,0.35032013
2015-07-03 00:00:00,0.159,0.3727772
2015-07-04 00:00:00,0.154,0.34
2015-07-05 00:00:00,0.148,0.34735373
2015-07-06 00:00:00,0.145,0.37258002
2015-07-07 00:00:00,0.142,0.39999998
2015-07-08 00:00:00,0.138,0.39683
2015-07-09 00:00:00,0.139,0.44925717
2015-07-10 00:00:00,0.138,0.41981098
2015-07-11 00:00:00,0.135,0.42999998
2015-07-12 00:00:00,0.133,0.41
2015-07-13 00:00:00,0.133,0.399755
2015-07-14 00:00:00,0.133,0.38198048
2015-07-15 00:00:00,0.13,0.37
2015-07-16 00:00:00,0.127,0.41322598
2015-07-17 00:00:00,0.124,0.39
2015-07-18 00:00:00,0.123,0.3641574
2015-07-19 00:00:00,0.12,0.38278773
2015-07-20 00:00:00,0.12,0.42229778
2015-07-21 00:00:00,0.12,0.43068048
2015-07-22 00:00:00,0.12,0.38
2015-07-23 00:00:00,0.119,0.42
2015-07-24 00:00:00,0.118,0.36296406
2015-07-25 00:00:00,0.117,0.28811090000000006
2015-07-26 00:00:00,0.118,0.5328181
2015-07-27 00:00:00,0.118,0.41658500000000004
2015-07-28 00:00:00,0.12,0.47585002
2015-07-29 00:00:00,0.194,0.48
2015-07-30 00:00:00,0.188,0.47
2015-07-31 00:00:00,0.183,0.44292504
2015-08-01 00:00:00,0.175,0.46557309999999996
2015-08-02 00:00:00,0.169,0.42
2015-08-03 00:00:00,0.163,0.42999998
2015-08-04 00:00:00,0.156,0.44
2015-08-05 00:00:00,0.152,0.44
2015-08-06 00:00:00,0.15,0.38782462
2015-08-07 00:00:00,0.144,0.42999998
2015-08-08 00:00:00,0.141,0.41981098
2015-08-09 00:00:00,0.137,0.41571277
2015-08-10 00:00:00,0.133,0.37527347
2015-08-11 00:00:00,0.13,0.38278773
2015-08-12 00:00:00,0.126,0.35
2015-08-13 00:00:00,0.123,0.37573135
2015-08-14 00:00:00,0.121,0.33781737
2015-08-15 00:00:00,0.117,0.35362944
2015-08-16 00:00:00,0.119,0.45
2015-08-17 00:00:00,0.118,0.39999998
2015-08-18 00:00:00,0.117,0.37707496
2015-08-19 00:00:00,0.115,0.32999998
2015-08-20 00:00:00,0.113,0.32352272
2015-08-21 00:00:00,0.112,0.3
2015-08-22 00:00:00,0.109,0.28
2015-08-23 00:00:00,0.107,0.30330306
2015-08-24 00:00:00,0.106,0.35133532
2015-08-25 00:00:00,0.106,0.38575003
2015-08-26 00:00:00,0.106,0.40470317
2015-08-27 00:00:00,0.107,0.38643637
2015-08-28 00:00:00,0.107,0.40804237
2015-08-29 00:00:00,0.107,0.32999998
2015-08-30 00:00:00,0.107,0.32999998
2015-08-31 00:00:00,0.107,0.36004108
2015-09-01 00:00:00,0.108,0.55554515
2015-09-02 00:00:00,0.109,0.41775855
2015-09-03 00:00:00,0.111,0.37
2015-09-04 00:00:00,0.113,0.39999998
2015-09-05 00:00:00,0.129,0.43149269999999995
2015-09-06 00:00:00,0.153,0.4537423
2015-09-07 00:00:00,0.157,0.39657709999999996
2015-09-08 00:00:00,0.156,0.35
2015-09-09 00:00:00,0.153,0.38
2015-09-10 00:00:00,0.15,0.35824543
2015-09-11 00:00:00,0.148,0.371165
2015-09-12 00:00:00,0.148,0.36679804
2015-09-13 00:00:00,0.161,0.40745312
2015-09-14 00:00:00,0.181,0.47
2015-09-15 00:00:00,0.201,0.45437357
2015-09-16 00:00:00,0.193,0.44
2015-09-17 00:00:00,0.196,0.44244975
2015-09-18 00:00:00,0.192,0.42811343
2015-09-19 00:00:00,0.188,0.4014426
