date_time,soil moisture,ssm
2017-05-18,0.184,31.0
2017-05-19,0.18,51.5
2017-05-20,0.176,14.0
2017-05-24,0.153,35.5
2017-05-25,0.145,40.5
2017-05-26,0.134,19.5
2017-05-30,0.101,23.0
2017-05-31,0.1,31.5
2017-06-01,0.099,20.0
2017-06-05,0.091,34.0
2017-06-06,0.089,85.5
2017-06-07,0.176,53.5
2017-06-11,0.24,84.5
2017-06-12,0.356,48.0
2017-06-13,0.237,50.0
2017-06-18,0.19,38.0
2017-06-19,0.178,21.0
2017-06-23,0.132,32.5
2017-06-24,0.132,37.5
2017-06-25,0.129,36.0
2017-06-29,0.099,76.0
2017-06-30,0.119,59.0
2017-07-01,0.136,62.5
2017-07-05,0.116,42.5
2017-07-06,0.106,42.5
2017-07-11,0.093,63.0
2017-07-12,0.093,36.0
2017-07-13,0.092,16.5
2017-07-17,0.09,68.5
2017-07-18,0.09,53.0
2017-07-19,0.089,28.0
2017-07-23,0.087,89.5
2017-07-24,0.09,56.5
2017-07-25,0.1,59.5
2017-07-29,0.095,80.5
2017-07-30,0.137,81.5
2017-07-31,0.174,59.0
2017-08-04,0.205,87.0
2017-08-05,0.209,67.0
2017-08-06,0.204,72.5
2017-08-11,0.178,43.5
2017-08-18,0.172,77.0
2017-08-22,0.19,42.0
2017-08-23,0.184,49.0
2017-08-29,0.17,46.0
2017-08-30,0.164,24.5
2017-09-04,0.163,37.5
2017-09-05,0.16,25.5
2017-09-09,0.269,86.0
2017-09-10,0.249,90.0
2017-09-11,0.247,73.5
2017-09-16,0.256,65.5
2017-09-21,0.236,84.5
2017-09-23,0.228,39.0
2017-09-28,0.217,54.0
2017-09-29,0.214,41.5
2017-10-03,0.462,75.0
2017-10-04,0.289,73.5
2017-10-05,0.469,63.5
2017-10-09,0.243,31.5
2017-10-10,0.238,83.0
2017-10-11,0.24,72.0
2017-10-15,0.269,72.5
2017-10-16,0.25,67.0
2017-10-17,0.243,59.5
2017-10-21,0.23,59.0
2017-10-22,0.233,65.5
2017-10-23,0.231,57.5
2017-10-28,0.241,64.5
2017-10-29,0.236,52.5
2017-11-02,0.229,59.5
2017-11-03,0.236,80.0
2017-11-04,0.231,65.5
2017-11-08,0.225,44.0
2017-11-09,0.224,72.5
2017-11-10,0.227,64.5
2017-11-14,0.232,54.5
2017-11-15,0.24,57.0
2017-11-16,0.234,68.0
2017-11-20,0.263,47.0
2017-11-21,0.249,54.0
2017-11-22,0.242,95.5
2017-11-26,0.24,66.5
2017-11-27,0.246,87.0
2017-11-28,0.369,82.0
2017-12-02,0.237,86.5
2017-12-03,0.239,61.0
2017-12-04,0.242,42.5
2017-12-08,0.378,71.0
2017-12-09,0.261,61.0
2017-12-10,0.25,12.0
2017-12-14,0.244,73.0
2017-12-15,0.25,40.5
2017-12-16,0.242,21.0
2017-12-20,0.238,93.0
2017-12-21,0.238,76.5
2017-12-22,0.235,74.5
2017-12-26,0.248,95.5
2017-12-27,0.254,92.5
2017-12-28,0.423,76.5
2018-01-01,0.417,92.5
2018-01-02,0.443,82.5
2018-01-03,0.305,99.0
2018-01-09,0.237,0.0
2018-01-13,0.238,40.5
2018-01-14,0.236,6.5
2018-01-15,0.234,0.0
2018-01-19,0.249,75.5
2018-01-20,0.246,71.5
2018-01-21,0.248,59.5
2018-01-25,0.429,64.0
2018-01-26,0.294,74.0
2018-01-27,0.258,66.0
2018-01-31,0.262,76.5
2018-02-01,0.273,94.5
2018-02-02,0.432,79.0
2018-02-07,0.241,4.5
2018-02-12,0.25,47.0
2018-02-13,0.295,60.0
2018-02-14,0.274,1.0
2018-02-18,0.258,49.0
2018-02-24,0.237,0.0
2018-03-08,0.163,47.5
2018-03-09,0.169,49.5
2018-03-10,0.18,3.0
2018-03-14,0.247,53.5
2018-03-15,0.243,65.5
2018-03-21,0.148,61.5
2018-03-22,0.148,74.0
2018-03-27,0.248,33.0
2018-03-28,0.242,26.0
2018-04-01,0.228,32.0
2018-04-02,0.227,47.0
2018-04-03,0.225,89.5
2018-04-07,0.244,47.0
2018-04-08,0.24,69.0
2018-04-09,0.238,34.0
2018-04-13,0.228,35.0
2018-04-26,0.211,54.5
2018-04-27,0.21,20.0
2018-05-02,0.304,69.5
2018-05-03,0.267,84.0
2018-05-25,0.104,44.0
2018-05-31,0.084,31.5
2018-06-01,0.082,38.5
2018-06-02,0.079,32.5
2018-06-06,0.073,42.0
2018-06-07,0.072,41.5
2018-06-08,0.071,29.0
2018-06-12,0.071,39.5
2018-06-13,0.071,37.0
2018-06-14,0.071,22.5
2018-06-18,0.073,65.0
2018-06-19,0.073,51.0
2018-06-20,0.074,44.5
2018-06-25,0.074,45.0
2018-06-26,0.073,27.0
2018-06-30,0.066,45.5
2018-07-01,0.065,42.0
2018-07-02,0.063,40.0
2018-07-06,0.061,44.0
2018-07-07,0.061,47.0
2018-07-08,0.06,20.0
2018-07-12,0.058,40.5
2018-07-13,0.058,33.5
2018-07-14,0.057,25.5
2018-07-18,0.055,31.5
2018-07-19,0.055,27.5
2018-07-20,0.054,18.0
2018-07-24,0.052,38.0
2018-07-25,0.052,27.5
2018-07-26,0.052,26.0
2018-07-30,0.103,50.5
2018-07-31,0.102,46.5
2018-08-01,0.099,24.0
2018-08-05,0.075,21.5
2018-08-06,0.074,23.0
2018-08-07,0.072,26.5
2018-08-11,0.069,68.5
2018-08-12,0.119,98.0
2018-08-13,0.15,99.0
2018-08-17,0.16,56.5
2018-08-18,0.159,53.0
2018-08-19,0.159,66.5
2018-08-23,0.164,52.0
2018-08-24,0.165,65.5
2018-08-25,0.166,60.0
2018-08-29,0.179,69.0
2018-08-30,0.176,77.5
2018-08-31,0.175,65.5
2018-09-10,0.184,74.5
2018-09-11,0.182,88.5
2018-09-12,0.187,79.0
2018-09-16,0.184,67.5
2018-09-17,0.182,78.5
2018-09-18,0.179,64.5
2018-09-22,0.177,73.0
2018-09-23,0.181,77.0
2018-09-24,0.18,60.5
2018-09-28,0.177,45.0
2018-09-29,0.174,53.5
2018-09-30,0.173,41.0
2018-10-04,0.176,68.5
2018-10-05,0.175,79.5
2018-10-06,0.175,72.0
2018-10-16,0.167,25.0
2018-10-17,0.166,32.5
2018-10-18,0.166,15.5
2018-10-22,0.164,31.5
2018-10-23,0.163,77.0
2018-10-24,0.183,46.0
2018-10-28,0.178,20.0
2018-10-29,0.177,64.0
2018-10-30,0.179,69.5
2018-11-03,0.178,47.5
2018-11-04,0.177,57.0
2018-11-05,0.176,71.0
2018-11-09,0.174,68.5
2018-11-10,0.173,83.0
2018-11-11,0.172,91.0
2018-11-15,0.186,58.0
2018-11-16,0.183,71.5
2018-11-17,0.18,59.0
2018-11-21,0.175,43.0
2018-11-22,0.174,60.0
2018-11-23,0.173,34.0
2018-11-27,0.171,0.0
2018-11-28,0.171,15.5
2018-11-29,0.17,76.0
2018-12-03,0.195,91.0
2018-12-04,0.192,75.0
2018-12-05,0.187,64.5
2018-12-09,0.198,72.5
2018-12-10,0.19,74.5
2018-12-11,0.186,23.0
2018-12-15,0.179,16.0
2018-12-16,0.179,19.5
2018-12-17,0.178,1.0
2018-12-22,0.19,87.0
2018-12-23,0.19,77.0
2018-12-27,0.183,70.5
2018-12-28,0.182,78.5
