date_time,soil moisture,sm
2015-05-12,0.196,0.33633074
2015-05-13,0.221,0.43586788
2015-05-14,0.211,0.39999998
2015-05-15,0.198,0.37188613
2015-05-16,0.194,0.35884678
2015-05-17,0.202,0.373812
2015-05-18,0.191,0.35
2015-05-19,0.263,0.42999998
2015-05-20,0.228,0.42
2015-05-21,0.21,0.38644007
2015-05-22,0.2,0.37
2015-05-23,0.204,0.38
2015-05-24,0.194,0.32
2015-05-25,0.192,0.39652583
2015-05-26,0.193,0.36756745
2015-05-27,0.191,0.36130896
2015-05-28,0.19,0.33139244
2015-05-29,0.196,0.39004356
2015-05-30,0.249,0.4502347
2015-05-31,0.223,0.43657202
2015-06-01,0.268,0.42
2015-06-02,0.212,0.3962881
2015-06-03,0.268,0.42126632
2015-06-04,0.23,0.39004356
2015-06-05,0.214,0.35
2015-06-06,0.208,0.32
2015-06-07,0.201,0.33386856
2015-06-08,0.198,0.36695236
2015-06-09,0.197,0.3
2015-06-10,0.198,0.31
2015-06-11,0.193,0.28
2015-06-12,0.191,0.33197203
2015-06-13,0.19,0.34510890000000005
2015-06-14,0.255,0.46497822
2015-06-15,0.209,0.37877676
2015-06-16,0.198,0.32
2015-06-17,0.192,0.3539392
2015-06-18,0.244,0.42751086
2015-06-19,0.217,0.40880320000000003
2015-06-20,0.211,0.36996025
2015-06-21,0.2,0.37751088
2015-06-22,0.27,0.42
2015-06-23,0.224,0.42
2015-06-24,0.204,0.34
2015-06-25,0.195,0.36046508
2015-06-26,0.19,0.37755442
2015-06-27,0.193,0.34
2015-06-28,0.193,0.38
2015-06-29,0.227,0.41
2015-06-30,0.199,0.32
2015-07-01,0.189,0.35506442
2015-07-02,0.182,0.32755443
2015-07-03,0.172,0.3347445
2015-07-04,0.169,0.29
2015-07-05,0.169,0.3299557
2015-07-06,0.207,0.37891743
2015-07-07,0.186,0.36375543
2015-07-08,0.182,0.3712663
2015-07-09,0.23,0.42624453
2015-07-10,0.216,0.3924891
2015-07-11,0.195,0.39
2015-07-12,0.195,0.41
2015-07-13,0.191,0.37500727
2015-07-14,0.185,0.37510428
2015-07-15,0.238,0.32
2015-07-16,0.21,0.35999998
2015-07-17,0.194,0.35
2015-07-18,0.188,0.34
2015-07-19,0.176,0.35502177
2015-07-20,0.231,0.41750997
2015-07-21,0.208,0.43638426
2015-07-22,0.205,0.35
2015-07-23,0.192,0.41
2015-07-24,0.178,0.35815132
2015-07-25,0.175,0.29741895
2015-07-26,0.249,0.4966713
2015-07-27,0.215,0.41502178
2015-07-28,0.255,0.45499122
2015-07-29,0.226,0.42
2015-07-30,0.213,0.45999998
2015-07-31,0.203,0.41394725
2015-08-01,0.193,0.47498706
2015-08-02,0.184,0.40503478
2015-08-03,0.176,0.39
2015-08-04,0.166,0.42
2015-08-05,0.199,0.44
2015-10-16,0.179,0.39999998
2015-10-17,0.181,0.4992228
2015-10-18,0.194,0.47124392
2015-10-19,0.188,0.4125174
2015-10-20,0.186,0.41
2015-10-21,0.184,0.38
2015-10-22,0.194,0.47117513
2015-10-23,0.207,0.42971605
2015-10-24,0.193,0.43596065
2015-10-25,0.189,0.42126632
2015-10-26,0.187,0.43602002
2015-10-27,0.183,0.41
2015-10-28,0.182,0.39
2015-10-29,0.18,0.4114183
2015-10-30,0.179,0.42126632
2015-10-31,0.178,0.39
2015-11-01,0.176,0.39999998
2015-11-02,0.177,0.42
2015-11-03,0.178,0.41752386
2015-11-04,0.178,0.43315464
2015-11-05,0.178,0.42
