,soil moisture,sm
2015-09-21 09:00:00,0.3541,98.84
2015-09-21 10:30:00,0.3475,93.52
2015-09-21 11:00:00,0.3477,93.03
2015-09-22 11:00:00,0.3615,94.15
2015-09-23 09:00:00,0.369,95.45
2015-09-23 10:30:00,0.3635,92.81
2015-09-23 11:30:00,0.3608,95.79
2015-09-24 08:30:00,0.359,89.09
2015-09-24 11:00:00,0.3549,92.369995
2015-09-25 08:00:00,0.3658,83.86
2015-09-25 11:00:00,0.3638,89.189995
2015-09-27 11:00:00,0.3797,90.85
2015-09-28 09:00:00,0.3757,80.21
2015-09-28 10:30:00,0.3714,82.46
2015-09-28 11:30:00,0.3731,86.17
2015-09-29 08:30:00,0.3804,86.90999599999998
2015-09-29 11:00:00,0.3782,88.46
2015-09-30 09:00:00,0.3764,92.84
2015-09-30 10:30:00,0.3781000000000001,98.06
2015-09-30 11:30:00,0.3804,86.07
2015-10-01 08:30:00,0.1791,84.299995
2015-10-01 11:00:00,0.17989999999999998,88.11999499999996
2015-10-02 08:30:00,0.1671,78.11
2015-10-02 11:00:00,0.1672,70.32
2015-10-03 09:00:00,0.1702,68.189995
2015-10-03 11:30:00,0.1703,67.96
2015-10-04 11:00:00,0.1709,70.75
2015-10-08 10:30:00,0.3647,69.65999599999999
2015-10-08 11:30:00,0.3605,68.81
2015-10-12 09:00:00,0.1986,78.75
2015-10-12 10:30:00,0.187,75.1
2015-10-13 11:00:00,0.3814,80.18
2015-10-14 11:00:00,0.38,71.5
2015-10-15 09:00:00,0.3745000000000001,73.65999599999998
2015-10-15 10:30:00,0.3731,81.04
2015-10-15 11:30:00,0.3713,68.65
2015-10-16 08:30:00,0.3826,74.51
2015-10-16 11:00:00,0.3786,78.15999599999998
2015-10-17 09:00:00,0.3751,81.47
2015-10-17 10:30:00,0.3744,84.11
2015-10-17 11:30:00,0.3734,80.479996
2015-10-18 08:30:00,0.3726,77.72
2015-10-18 11:00:00,0.3718,82.54
2015-10-19 11:00:00,0.3704,74.549995
2015-10-20 09:00:00,0.3794,67.56
2015-10-20 10:30:00,0.3768,72.83
2015-10-20 11:00:00,0.378,70.79
2015-10-25 09:00:00,0.3834,67.56
2015-10-25 10:30:00,0.3799,71.15
2015-10-25 11:00:00,0.379,70.549995
2015-11-01 09:00:00,0.1823,59.03
2015-11-01 10:30:00,0.1831,67.83
2015-11-01 11:30:00,0.1831,76.68
2015-11-02 11:00:00,0.1686,70.27
2016-03-15 09:00:00,0.25780000000000003,57.91
2016-03-16 08:30:00,0.3824,57.86
2016-03-16 11:00:00,0.3905,55.05
2016-03-17 09:00:00,0.4133,54.82
2016-03-30 08:30:00,0.3688,55.5
2016-04-13 09:00:00,0.3255,57.34
2016-04-17 08:30:00,0.16879999999999998,64.84
2016-04-17 11:00:00,0.1972,57.579998
2016-04-20 09:00:00,0.1722,71.38
2016-04-20 10:30:00,0.1864,59.91
2016-04-21 08:30:00,0.16140000000000002,71.4
2016-04-22 08:30:00,0.1555,63.27
2016-04-23 09:00:00,0.3056,59.85
2016-04-23 10:30:00,0.3161,60.03
2016-04-24 08:30:00,0.3527,57.14
2016-04-24 11:00:00,0.3504,61.039997
2016-04-25 09:00:00,0.3779,68.34
2016-04-25 10:30:00,0.3799,60.17
2016-04-26 08:30:00,0.4144,62.76
2016-05-18 11:00:00,0.4333,44.73
2016-05-19 09:00:00,0.4225,41.87
2016-05-19 10:30:00,0.42,48.02
2016-05-21 08:30:00,0.4258,38.86
2016-05-21 11:00:00,0.4248,35.739998
2016-05-24 10:30:00,0.402,47.53
2016-05-25 08:30:00,0.4147,39.29
2016-05-25 11:00:00,0.413,45.539997
2016-05-27 09:00:00,0.3798,40.379997
2016-05-27 10:30:00,0.3761,48.469997
2016-05-27 11:30:00,0.3786,52.05
2016-05-28 08:30:00,0.3754,44.829998
2016-05-28 11:00:00,0.3751,55.5
2016-05-29 09:00:00,0.3692,54.079998
2016-05-29 10:30:00,0.3614,52.61
2016-05-29 11:30:00,0.3615,53.579998
2016-05-30 08:30:00,0.3636,61.89
2016-05-30 11:00:00,0.3552,58.35
2016-05-31 09:00:00,0.3604,57.12
2016-05-31 10:30:00,0.3554,58.51
2016-06-01 08:30:00,0.189,62.78
2016-06-01 11:00:00,0.1898,70.22
2016-06-02 08:30:00,0.16390000000000002,57.469997
2016-06-02 11:00:00,0.16820000000000002,62.449997
2016-06-03 09:00:00,0.1666,60.809998
2016-06-03 10:30:00,0.1588,70.58
2016-06-03 11:30:00,0.16149999999999998,62.64
2016-06-04 08:30:00,0.1602,53.66
2016-06-04 11:00:00,0.1681,51.26
2016-06-05 09:00:00,0.4956,42.42
2016-06-05 10:30:00,0.4823,48.789997
2016-06-05 11:30:00,0.4861,47.98
2016-06-06 08:30:00,0.3681,50.11
2016-06-06 11:00:00,0.3675,57.39
2016-06-07 08:30:00,0.4087,43.12
2016-06-07 11:00:00,0.4043,56.3
2016-06-08 09:00:00,0.3367,60.1
2016-06-08 10:30:00,0.3361,66.09
2016-06-08 11:30:00,0.3358,58.379997
2016-06-09 08:30:00,0.3293,49.28
2016-06-09 11:00:00,0.3281,45.01
2016-06-10 09:00:00,0.3187,40.379997
2016-06-10 10:30:00,0.3187,37.469997
2016-06-10 11:30:00,0.3184,41.09
2016-06-11 08:30:00,0.1221,44.76
2016-06-11 11:00:00,0.1184,57.93
2016-06-12 09:00:00,0.1132,47.68
2016-06-12 11:00:00,0.1132,55.23
2016-06-13 09:00:00,0.3697,45.91
2016-06-13 10:30:00,0.3765,62.64
2016-06-13 11:00:00,0.3775,56.809998
2016-06-14 08:30:00,0.3933,58.73
2016-06-14 11:00:00,0.3949,59.559998
2016-06-15 09:00:00,0.3782,41.649998
2016-06-15 10:30:00,0.3802,41.469997
2016-06-15 11:30:00,0.3723,48.8
2016-06-16 08:30:00,0.3802,43.04
2016-06-16 11:00:00,0.376,57.809998
2016-06-17 09:00:00,0.3767,58.969997
2016-06-17 10:30:00,0.3783,64.77
2016-06-17 11:30:00,0.3786,49.829998
2016-06-18 08:30:00,0.3952000000000001,82.34
2016-06-18 11:00:00,0.3952000000000001,78.0
2016-06-19 08:30:00,0.3979,74.42
2016-06-19 11:00:00,0.3964,69.51
2016-06-20 09:00:00,0.4079,67.24
2016-06-20 10:30:00,0.4061,63.359997
2016-06-20 11:30:00,0.404,64.35
2016-06-21 08:30:00,0.3944,60.949997
2016-06-21 11:00:00,0.3947,69.28
2016-06-22 09:00:00,0.3963,70.549995
2016-06-22 10:30:00,0.3874,75.11
2016-06-22 11:30:00,0.3907,64.64
2016-06-23 08:30:00,0.3735,69.979996
2016-06-23 11:00:00,0.3691,71.74
2016-06-24 08:30:00,0.3816,73.72
2016-06-24 11:00:00,0.3851,73.68
2016-06-25 09:00:00,0.3722,69.5
2016-06-25 10:30:00,0.3654,78.52
2016-06-25 11:30:00,0.3618,77.54
2016-06-26 08:30:00,0.3684000000000001,66.43
2016-06-26 11:00:00,0.3616,80.45
2016-06-27 09:00:00,0.3628,83.36
2016-06-27 10:30:00,0.3586,85.36999499999997
2016-06-27 11:30:00,0.3531,79.2
2016-06-28 08:30:00,0.3648,79.54
2016-06-28 11:00:00,0.3549,73.34
2016-06-29 09:00:00,0.3769,82.89
2016-06-29 10:30:00,0.3867,88.25
2016-06-30 08:30:00,0.3733,81.47
2016-06-30 11:00:00,0.3673,88.549995
2016-07-01 08:30:00,0.1935,78.39
2016-07-01 11:00:00,0.1936,81.74
2016-07-02 09:00:00,0.1777,84.85
2016-07-02 10:30:00,0.1783,87.479996
2016-07-02 11:30:00,0.1777,79.549995
2016-07-03 08:30:00,0.16,96.189995
2016-07-03 11:00:00,0.1592,88.189995
2016-07-04 09:00:00,0.1702,80.08
2016-07-04 10:30:00,0.16949999999999998,78.61
2016-07-04 11:30:00,0.16879999999999998,84.0
2016-07-05 08:30:00,0.4904,86.729996
2016-07-07 09:00:00,0.402,86.22
2016-07-07 10:30:00,0.3999,88.28
2016-07-07 11:30:00,0.3978,81.17
2016-07-08 08:30:00,0.336,90.659996
2016-07-08 11:00:00,0.3353,85.77
2016-07-09 09:00:00,0.3305,80.25
2016-07-09 10:30:00,0.3299,83.59
2016-07-09 11:30:00,0.3299,85.6
2016-07-10 08:30:00,0.3181,79.11999499999997
2016-07-10 11:00:00,0.3172,89.93
2016-07-11 09:00:00,0.1294,92.88
2016-07-11 11:00:00,0.1278,91.34
2016-07-12 09:00:00,0.1155,90.39
2016-07-12 10:30:00,0.1162,87.77
2016-07-12 11:00:00,0.1162,90.549995
2016-07-13 08:30:00,0.361,89.64
2016-07-13 11:00:00,0.3607,84.88
2016-07-14 09:00:00,0.3724,81.65
2016-07-14 10:30:00,0.371,77.58
2016-07-14 11:30:00,0.3718,84.77
2016-07-15 08:30:00,0.3791,76.32
2016-07-15 11:00:00,0.3741,86.53
2016-07-16 09:00:00,0.3723,85.74
2016-07-16 10:30:00,0.3753,96.2
2016-07-16 11:30:00,0.3765,97.54
2016-07-17 08:30:00,0.3992,92.22
2016-07-17 11:00:00,0.3938,86.18
2016-07-18 08:30:00,0.4009,88.38
2016-07-18 11:00:00,0.3992,92.04
2016-07-19 09:00:00,0.3804,78.22
2016-07-19 10:30:00,0.3835,81.59
2016-07-19 11:30:00,0.3898,90.2
2016-07-20 08:30:00,0.3788,79.81
2016-07-20 11:00:00,0.3743,85.28
2016-07-21 09:00:00,0.3672,88.27
2016-07-21 10:30:00,0.3666,89.84
2016-07-21 11:30:00,0.3615,87.90999599999998
2016-07-22 08:30:00,0.3582,95.46
2016-07-22 11:00:00,0.3504,93.68
2016-07-23 08:30:00,0.3526,93.1
2016-07-23 11:00:00,0.34700000000000003,88.29
2016-07-24 08:30:00,0.3519,88.829994
2016-07-24 10:30:00,0.3562,88.049995
2016-07-24 11:30:00,0.35729999999999995,94.619995
2016-07-25 08:30:00,0.3666,87.42
2016-07-25 11:00:00,0.3564,93.829994
2016-07-26 09:00:00,0.3623,85.0
2016-07-26 10:30:00,0.3605,89.96
2016-07-26 11:30:00,0.3591,89.92
2016-07-27 08:30:00,0.3402000000000001,89.6
2016-07-27 11:00:00,0.3408,95.409996
2016-07-28 09:00:00,0.3453,93.38
2016-07-28 10:30:00,0.3446,94.729996
2016-07-29 08:30:00,0.342,84.39
2016-07-29 11:00:00,0.3406,95.82
