date_time,soil moisture,soil_moisture
2015-04-29 05:00:00,0.178,0.17597169
2015-04-30 05:00:00,0.21,0.20984674
2015-05-02 05:00:00,0.216,0.20638923
2015-05-03 05:00:00,0.196,0.17695266
2015-05-05 05:00:00,0.216,0.23791750000000003
2015-05-07 05:00:00,0.236,0.3155705
2015-05-08 05:00:00,0.213,0.26577517
2015-05-10 05:00:00,0.212,0.28709212
2015-05-11 05:00:00,0.192,0.21595013
2015-05-15 05:00:00,0.189,0.22166774
2015-05-16 05:00:00,0.18,0.20894803
2015-05-18 05:00:00,0.177,0.18293253
2015-05-19 05:00:00,0.222,0.2730328
2015-05-21 05:00:00,0.201,0.25051773
2015-05-23 05:00:00,0.197,0.24232948
2015-05-24 05:00:00,0.189,0.19397537
2015-05-26 05:00:00,0.207,0.20050009
2015-05-27 05:00:00,0.197,0.18125527
2015-05-29 05:00:00,0.199,0.1994704
2015-05-31 05:00:00,0.236,0.29009035
2015-06-01 05:00:00,0.236,0.29650578
2015-06-03 05:00:00,0.233,0.30216053
2015-06-04 05:00:00,0.211,0.23566578
2015-06-06 05:00:00,0.188,0.21785654
2015-06-08 05:00:00,0.176,0.19094653
2015-06-09 05:00:00,0.171,0.18492827
2015-06-12 05:00:00,0.151,0.1339033
2015-06-14 05:00:00,0.216,0.2546174
2015-06-16 05:00:00,0.191,0.20804952
2015-06-19 05:00:00,0.217,0.22945389
2015-06-20 05:00:00,0.21,0.20025608
2015-06-22 05:00:00,0.287,0.28285488
2015-06-23 05:00:00,0.226,0.25715783
2015-06-24 05:00:00,0.208,0.22303960000000003
2015-06-25 05:00:00,0.2,0.18420018
2015-06-27 05:00:00,0.189,0.16642354
2015-06-28 05:00:00,0.185,0.18364075
2015-06-30 05:00:00,0.193,0.18452956
2015-07-01 05:00:00,0.174,0.17591204
2015-07-02 05:00:00,0.156,0.15025169
2015-07-03 05:00:00,0.136,0.10995579999999999
2015-07-05 05:00:00,0.112,0.12931319
2015-07-06 05:00:00,0.108,0.19783874
2015-07-08 05:00:00,0.115,0.17686102
2015-07-09 05:00:00,0.182,0.24874847
2015-07-10 05:00:00,0.185,0.19663845
2015-07-11 05:00:00,0.163,0.15013471
2015-07-13 05:00:00,0.151,0.164588
2015-07-14 05:00:00,0.142,0.14573498
2015-07-16 05:00:00,0.113,0.1302882
2015-07-17 05:00:00,0.102,0.12844934
2015-07-18 05:00:00,0.096,0.11726445
2015-07-19 05:00:00,0.089,0.11508055
2015-07-21 05:00:00,0.138,0.18039204
2015-07-22 05:00:00,0.142,0.14380617
