date_time,soil moisture,sm
2015-04-01 00:00:00,0.527,0.5
2015-04-02 00:00:00,0.507,0.47
2015-04-03 00:00:00,0.487,0.44
2015-04-04 00:00:00,0.481,0.42
2015-04-05 00:00:00,0.483,0.38
2015-04-06 00:00:00,0.486,0.39
2015-04-07 00:00:00,0.495,0.43032748
2015-04-08 00:00:00,0.493,0.42
2015-04-09 00:00:00,0.498,0.41570914
2015-04-10 00:00:00,0.498,0.3962881
2015-04-11 00:00:00,0.496,0.39254564
2015-04-12 00:00:00,0.496,0.39999998
2015-04-13 00:00:00,0.523,0.5
2015-04-14 00:00:00,0.486,0.42624453
2015-04-15 00:00:00,0.481,0.47
2015-04-16 00:00:00,0.484,0.42
2015-04-17 00:00:00,0.491,0.37
2015-04-18 00:00:00,0.506,0.39
2015-04-19 00:00:00,0.504,0.35
2015-04-20 00:00:00,0.504,0.35999998
2015-04-21 00:00:00,0.501,0.32999998
2015-04-22 00:00:00,0.501,0.34755397
2015-04-23 00:00:00,0.5,0.32
2015-04-24 00:00:00,0.5,0.36004309999999995
2015-04-25 00:00:00,0.499,0.39004356
2015-04-26 00:00:00,0.502,0.41
2015-04-27 00:00:00,0.5,0.3626152
2015-04-28 00:00:00,0.503,0.32
2015-04-29 00:00:00,0.508,0.38
2015-04-30 00:00:00,0.507,0.44
2015-05-01 00:00:00,0.506,0.45999998
2015-05-02 00:00:00,0.505,0.4272617
2015-05-03 00:00:00,0.504,0.35999998
2015-05-04 00:00:00,0.499,0.48371187
2015-05-05 00:00:00,0.505,0.44624454
2015-05-06 00:00:00,0.5,0.44
2015-05-07 00:00:00,0.502,0.44782382
2015-05-08 00:00:00,0.502,0.42844975
2015-05-09 00:00:00,0.504,0.38
2015-05-10 00:00:00,0.497,0.44258186
2015-05-11 00:00:00,0.506,0.40253264
2015-05-12 00:00:00,0.504,0.33633074
2015-05-13 00:00:00,0.503,0.43586788
2015-05-14 00:00:00,0.503,0.39999998
2015-05-15 00:00:00,0.505,0.37188613
2015-05-16 00:00:00,0.503,0.35884678
2015-05-17 00:00:00,0.503,0.373812
2015-05-18 00:00:00,0.503,0.35
2015-05-19 00:00:00,0.489,0.42999998
2015-05-20 00:00:00,0.501,0.42
2015-05-21 00:00:00,0.508,0.38644007
2015-05-22 00:00:00,0.505,0.37
2015-05-23 00:00:00,0.503,0.38
2015-05-24 00:00:00,0.502,0.32
2015-05-25 00:00:00,0.501,0.39652583
2015-05-26 00:00:00,0.502,0.36756745
2015-05-27 00:00:00,0.511,0.36130896
2015-05-28 00:00:00,0.51,0.33139244
2015-05-29 00:00:00,0.51,0.39004356
2015-05-30 00:00:00,0.51,0.4502347
2015-05-31 00:00:00,0.508,0.43657202
2015-06-01 00:00:00,0.523,0.42
2015-06-02 00:00:00,0.505,0.3962881
2015-06-03 00:00:00,0.524,0.42126632
2015-06-04 00:00:00,0.502,0.39004356
2015-06-05 00:00:00,0.503,0.35
2015-06-06 00:00:00,0.497,0.32
2015-06-07 00:00:00,0.506,0.33386856
2015-06-08 00:00:00,0.505,0.36695236
2015-06-09 00:00:00,0.504,0.3
2015-06-10 00:00:00,0.503,0.31
2015-06-11 00:00:00,0.502,0.28
2015-06-12 00:00:00,0.503,0.33197203
2015-06-13 00:00:00,0.503,0.34510890000000005
2015-06-14 00:00:00,0.489,0.46497822
2015-06-15 00:00:00,0.507,0.37877676
2015-06-16 00:00:00,0.505,0.32
2015-06-17 00:00:00,0.509,0.3539392
2015-06-18 00:00:00,0.508,0.42751086
2015-06-19 00:00:00,0.51,0.40880320000000003
2015-06-20 00:00:00,0.506,0.36996025
2015-06-21 00:00:00,0.505,0.37751088
2015-06-22 00:00:00,0.506,0.42
2015-06-23 00:00:00,0.508,0.42
2015-06-24 00:00:00,0.506,0.34
2015-06-25 00:00:00,0.506,0.36046508
2015-06-26 00:00:00,0.511,0.37755442
2015-06-27 00:00:00,0.511,0.34
2015-06-28 00:00:00,0.512,0.38
2015-06-29 00:00:00,0.513,0.41
2015-06-30 00:00:00,0.511,0.32
2015-07-01 00:00:00,0.509,0.35506442
2015-07-02 00:00:00,0.505,0.32755443
2015-07-03 00:00:00,0.5,0.3347445
2015-07-04 00:00:00,0.487,0.29
