time,sm
2015-04-01,
2015-04-02,0.22588569
2015-04-03,
2015-04-04,
2015-04-05,0.21989036
2015-04-06,
2015-04-07,0.22777677
2015-04-08,
2015-04-09,0.1936288
2015-04-10,0.21176
2015-04-11,0.22145057
2015-04-12,
2015-04-13,
2015-04-14,0.19938062
2015-04-15,
2015-04-16,0.21208839
2015-04-17,0.22512497
2015-04-18,
2015-04-19,0.24785294
2015-04-20,0.2513686
2015-04-21,0.26486415
2015-04-22,0.2633418
2015-04-23,0.2749016
2015-04-24,0.2616471
2015-04-25,0.27479908
2015-04-26,0.2688992
2015-04-27,
2015-04-28,
2015-04-29,0.2590477
2015-04-30,
2015-05-01,0.30240047
2015-05-02,0.3064224
2015-05-03,0.27757338
2015-05-04,0.26666996
2015-05-05,0.3287149
2015-05-06,0.33897486
2015-05-07,0.2930537
2015-05-08,0.28749198
2015-05-09,0.26827845
2015-05-10,0.30731404
2015-05-11,0.27703178
2015-05-12,0.29913694
2015-05-13,0.28952903
2015-05-14,0.2760235
2015-05-15,0.27017435
2015-05-16,0.27493474
2015-05-17,0.26796356
2015-05-18,0.2737215
2015-05-19,0.2759156
2015-05-20,0.30062407
2015-05-21,0.25995764
2015-05-22,0.26820704
2015-05-23,0.2906859
2015-05-24,0.27298105
2015-05-25,0.26905236
2015-05-26,0.2587191
2015-05-27,0.25835082
2015-05-28,0.26624295
2015-05-29,0.26909065
2015-05-30,0.26341715
2015-05-31,0.29228953
2015-06-01,0.2930323
2015-06-02,0.27297723
2015-06-03,0.28373122
2015-06-04,0.28020698
2015-06-05,0.2580356
2015-06-06,0.2850065
2015-06-07,0.26953837
2015-06-08,0.27886537
2015-06-09,0.26401117
2015-06-10,0.26735252
2015-06-11,0.2622442
2015-06-12,0.24649999
2015-06-13,0.26988345
2015-06-14,0.25659683
2015-06-15,0.25609642
2015-06-16,0.24399635
2015-06-17,0.269526
2015-06-18,0.26845318
2015-06-19,0.27360052
2015-06-20,0.2594022
2015-06-21,0.25958395
2015-06-22,0.26549
2015-06-23,0.24571592
2015-06-24,0.26209742
2015-06-25,0.27297792
2015-06-26,0.23763366
2015-06-27,0.258436
2015-06-28,0.26789826
2015-06-29,0.26459432
2015-06-30,0.24873212
2015-07-01,0.2521126
2015-07-02,0.27023384
2015-07-03,0.25327432
2015-07-04,0.25818402
2015-07-05,0.24727948
2015-07-06,0.25396428
2015-07-07,0.26594788
2015-07-08,0.32631376
2015-07-09,0.29034233
2015-07-10,0.30174553
2015-07-11,0.27223945
2015-07-12,0.26733395
2015-07-13,0.27281085
2015-07-14,0.2511029
2015-07-15,0.2672021
2015-07-16,0.25800332
2015-07-17,0.28206322
2015-07-18,0.25090754
2015-07-19,0.26202688
2015-07-20,0.26125562
2015-07-21,0.26236245
2015-07-22,0.26283133
2015-07-23,0.22748533
2015-07-24,0.2512748
2015-07-25,0.24006021
2015-07-26,0.33641285
2015-07-27,0.27438897
2015-07-28,0.24212492
2015-07-29,0.26900414
2015-07-30,0.252508
2015-07-31,0.26078326
2015-08-01,0.25185305
2015-08-02,0.25778013
2015-08-03,0.2642201
2015-08-04,0.25891283
2015-08-05,0.26599738
2015-08-06,0.2552822
2015-08-07,0.2574546
2015-08-08,0.24795747
2015-08-09,0.2440863
2015-08-10,0.23728965
2015-08-11,0.23779708
2015-08-12,0.23417348
2015-08-13,0.2315935
2015-08-14,0.23903275
2015-08-15,0.23354258
2015-08-16,0.24828918
2015-08-17,0.2364187
2015-08-18,0.23920503
2015-08-19,0.24761644
2015-08-20,0.2306717
2015-08-21,0.25732887
2015-08-22,0.2296957
2015-08-23,0.24173778
2015-08-24,0.23916835
2015-08-25,0.22908472
2015-08-26,0.29627633
2015-08-27,0.27485716
2015-08-28,0.310043
2015-08-29,0.24472393
2015-08-30,0.2336962
2015-08-31,0.22611408
2015-09-01,0.22899811
2015-09-02,0.21727546
2015-09-03,0.3225327
2015-09-04,0.27065438
2015-09-05,0.23182873
2015-09-06,0.24530037
2015-09-07,0.22635214
2015-09-08,0.26100728
2015-09-09,0.24495824
2015-09-10,0.23966163
2015-09-11,0.23317558
2015-09-12,0.23363256
2015-09-13,0.23353747
2015-09-14,0.25026792
2015-09-15,0.24106757
2015-09-16,0.25221044
2015-09-17,0.27617362
2015-09-18,0.28174928
2015-09-19,0.259864
2015-09-20,0.2528179
2015-09-21,0.25175735
2015-09-22,0.271669
2015-09-23,0.28237894
2015-09-24,0.27104664
