network,station,station_code,lon,lat,cover,eval_dataset,timefilter,anomaly,pearson_r,pearson_r_p-value,bias,rmsd,ubrmsd,n,pearson_sig
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,No-Timefilter,absolute,0.08755412802092245,2.892320795299375e-29,0.20235101587585408,0.2435621654771527,0.13556029959368543,16392,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2015,absolute,-0.05203533520713955,0.002839029235502704,0.3528175188640511,0.36016483296082824,0.0723775191915023,3288,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2016,absolute,0.09045589292651032,1.9096014649926608e-09,0.23214761179644802,0.27132561566291136,0.1404459898041361,4392,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2017,absolute,-0.0009164492127412167,0.9518490796249216,0.11365097803637203,0.15502479085991858,0.10543311136705384,4344,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2018,absolute,-0.15811763707929583,7.499290865776453e-26,0.14734013063461537,0.16448202151193847,0.07311102040888405,4368,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,winter,absolute,0.10319439379324694,4.76196095471508e-10,0.14267179598509935,0.20147868492855997,0.1422617977917056,3624,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,spring,absolute,0.23085636117159167,5.287870938311295e-50,0.21069271424337704,0.24529705173540425,0.12561538024796265,4039,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,summer,absolute,0.1718190313995243,2.516514122804182e-30,0.24854812689183625,0.27751941603376223,0.12345385734872782,4373,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,fall,absolute,-0.1809386316087367,2.2430282301159546e-33,0.1978894471671258,0.2373903378541382,0.13112566189114624,4356,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2015-winter,absolute,0.12814509222273157,0.01338114886221471,0.31649096962365586,0.3313195624211689,0.09801080853473722,372,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2016-winter,absolute,0.12570913925463115,3.101402466976993e-05,0.167917498507326,0.23767568643367495,0.16820655640242077,1092,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2017-winter,absolute,-0.2084747969835241,4.535244071899464e-12,0.06191776497222223,0.13983656162379526,0.125381236026808,1080,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2018-winter,absolute,-0.3323621579471849,2.882182472885263e-29,0.13802856797222218,0.14741791981780472,0.05177023765588034,1080,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2015-spring,absolute,-0.10219543517525648,0.005649290964235492,0.3200790916666666,0.32385318148126263,0.04929764936969346,732,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2016-spring,absolute,0.04327396482963798,0.15075025632460481,0.29736013878623196,0.3171413509473571,0.11025236660384051,1104,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2017-spring,absolute,0.11516338890123612,0.00013014024934131086,0.10246505409463152,0.14083208832130265,0.09661568087180998,1099,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2018-spring,absolute,-0.05835005749271552,0.052596002337677444,0.15923486418387678,0.1739887895716269,0.07011673783728226,1104,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2015-summer,absolute,-0.12599432223469986,2.974411653360142e-05,0.3656666934478022,0.37562474857341277,0.08591752466051764,1092,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2016-summer,absolute,-0.1493612199313314,6.192462314929126e-07,0.261777846594203,0.29420302006092874,0.13426755395654302,1104,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2017-summer,absolute,0.2034608157641145,1.7269754644993135e-11,0.17011623740913334,0.19030405164479805,0.08530004596824885,1073,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2018-summer,absolute,-0.14086595233598298,2.6191655816108664e-06,0.1957024132907609,0.20917433225465396,0.07385436145788943,1104,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2015-fall,absolute,0.051478478769840574,0.0890731458259274,0.37428886170329667,0.37654721088690685,0.04117827135224478,1092,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2016-fall,absolute,-0.14360059522163876,1.892081042448484e-06,0.20049273514652016,0.22451753668363816,0.10104844101695054,1092,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2017-fall,absolute,0.0784999569840317,0.009456374038034308,0.12059051760989009,0.14393348331964056,0.07857973455735283,1092,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,Y2018-fall,absolute,-0.005609153535755534,0.8539165097238346,0.09505563228703706,0.10962066880431176,0.054599613548231354,1080,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,M01,absolute,0.1218684069699102,4.467512226744751e-05,0.08767173192652333,0.15998842760176887,0.13382811508606954,1116,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,M02,absolute,-0.5040489464110174,7.924030616508583e-67,0.1483279355294118,0.22268923900961318,0.1661003332695732,1020,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,M03,absolute,0.33153047754997284,4.884350388177627e-30,0.19450334045698925,0.22920971321152664,0.12126641407076741,1116,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,M04,absolute,0.33035942513038985,6.945788478178789e-38,0.20002363190940764,0.23430413756089996,0.12202038991876285,1435,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,M05,absolute,0.03297215773659358,0.20367008010203527,0.23312381255981185,0.266421159640376,0.12897101349411985,1488,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,M06,absolute,0.38000717336458767,4.880230227847736e-50,0.27504654234834625,0.2990020236020542,0.11726725740948654,1421,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,M07,absolute,0.4144929590026179,2.3048870689956904e-62,0.2551006497330623,0.2770167366727087,0.1079904204203608,1476,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,M08,absolute,-0.33597593832675776,2.832011387460012e-40,0.21648459567411932,0.2556796899251948,0.13603868448370435,1476,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,M09,absolute,-0.16539529272266612,2.712196147087491e-10,0.20925999924305555,0.24571543106018587,0.12878791006103538,1440,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,ERA5 0-1,M10,absolute,-0.31989941778561487,9.37585004913904e-37,0.20170553698252688,0.24006931840990792,0.13018507592035364,1488,True
