network,station,station_code,lon,lat,cover,eval_dataset,timefilter,anomaly,pearson_r,pearson_r_p-value,bias,rmsd,ubrmsd,n,pearson_sig
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,No-Timefilter,absolute,0.17270801040312642,7.65294219031805e-38,0.13134788109280615,0.1857160578305066,0.13129428117223588,5463,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2015,absolute,-0.021092617504270432,0.48564533163485823,0.2851597655981734,0.29199357275245863,0.06280250482855036,1095,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2016,absolute,0.25913045287784225,6.835378143502963e-24,0.16732184730874322,0.2156106610120977,0.13598292744040827,1464,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2017,absolute,0.12382745131964269,2.288888423612954e-06,0.05105935725828731,0.11358694987625124,0.10146397005124823,1448,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2018,absolute,0.3845693344808197,1.5956182654222135e-52,0.05934780035027476,0.07559708624225946,0.046826894429414644,1456,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,winter,absolute,0.06770823156224567,0.018594998164650368,0.07534959847682116,0.16128298667918903,0.14259957854615593,1208,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,spring,absolute,0.14076076881794136,2.157235908419861e-07,0.1328528318350669,0.18366650727198233,0.12682078286658138,1346,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,summer,absolute,0.3628716478093041,1.4119225677620784e-46,0.16615647928620447,0.20331045903632886,0.11716299392203941,1457,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,fall,absolute,0.08372768249728815,0.0014064998209857447,0.14161243628099174,0.18808914929539583,0.12378790721725513,1452,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2015-winter,absolute,0.029090253327743974,0.7484206794611813,0.2725208535483868,0.2899203522695823,0.09892519922333873,124,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2016-winter,absolute,-0.15243077670963906,0.0035540908547901625,0.1041965878296704,0.19993437852938803,0.17063653419647976,364,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2017-winter,absolute,0.3676346426667739,5.805037327644382e-13,0.0012974516666666713,0.1173316388539696,0.11732446503321894,360,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2018-winter,absolute,0.5858037107073937,1.5108530854997812e-34,0.052319690416666675,0.06441194054093109,0.037570574642299535,360,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2015-spring,absolute,0.012060621626636129,0.8516262291092879,0.2633531629218106,0.2660176340879733,0.037556533717065604,243,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2016-spring,absolute,0.019308817692395897,0.7119923549721564,0.2263562080163043,0.2502939179581024,0.1068171917778073,368,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2017-spring,absolute,0.22379037705447447,1.507487529087741e-05,0.042893430027247936,0.10300133271785351,0.09364522519675814,367,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2018-spring,absolute,0.06101431027319985,0.2429828771069911,0.04289162959239129,0.058547482145677655,0.03985117032795332,368,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2015-summer,absolute,-0.18006789896334094,0.000556617538424993,0.2821139721978021,0.2918217050822726,0.07464324649894712,364,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2016-summer,absolute,0.08345898443194963,0.10996204385974717,0.19250405877717397,0.2292266303713971,0.12444691810462602,368,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2017-summer,absolute,-0.03812475598104607,0.47270742930639953,0.09955560218487397,0.13319068409074347,0.08847847423055705,357,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2018-summer,absolute,0.3445571458774678,1.071919208695484e-11,0.08972190442934785,0.0983214950011351,0.04021313522754982,368,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2015-fall,absolute,0.0780013559747363,0.1374600719517759,0.30706882697802207,0.3089467366537991,0.034012080021273296,364,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2016-fall,absolute,-0.19440691612638025,0.00018999817610678593,0.14530507777472518,0.17476283292812514,0.09710037150260971,364,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2017-fall,absolute,0.11842204602176258,0.02385019531633881,0.06094403271978016,0.09804930768301466,0.07680814808969706,364,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,Y2018-fall,absolute,-0.13659135327570848,0.009464657415120613,0.05214868955555557,0.07469172492311796,0.053473058166042926,360,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,M01,absolute,0.2555211890795871,5.887029177710469e-07,0.011519446424731183,0.13278067866319887,0.13228004755187922,372,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,M02,absolute,0.07695021506239161,0.1568438952797255,0.06929584202941175,0.16906798597155429,0.15421436430473165,340,False
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,M03,absolute,0.21852818181640724,2.1174086871860994e-05,0.11295280247311823,0.16912902811777342,0.1258820581557647,372,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,M04,absolute,0.19159646306433087,2.4748904852357732e-05,0.13546831694560668,0.185767740894887,0.12711407735225289,478,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,M05,absolute,-0.2301712711656522,2.183749055705812e-07,0.1452572855443548,0.19191627742269002,0.12542798147171416,496,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,M06,absolute,0.21876854815320507,1.5582140354305068e-06,0.1704164937209302,0.21103276281152228,0.12447106349561073,473,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,M07,absolute,0.44039291300411443,9.298440637577597e-25,0.17193493754065042,0.20517552029932615,0.11196147276180249,492,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,M08,absolute,0.3703970818200708,1.9111357011554078e-17,0.15628251934959353,0.1936418658038196,0.11433698586952695,492,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,M09,absolute,0.1036480831985783,0.023146089826010807,0.15296982272916676,0.194616997693265,0.12031628786389492,480,True
ICOS,Degero,SE-Deg,19.556539,64.182029,Wetland,SMAP L4,M10,absolute,0.10396759919512705,0.020563431455955423,0.14140907342741943,0.18589813044880765,0.12067140861347657,496,True
