date,sm
01/01/2015 08:30,67.97
01/02/2015 08:30,92.21
01/03/2015 08:30,67.21
01/04/2015 08:30,28.59
01/05/2015 08:30,2.55
01/06/2015 08:30,13.24
01/07/2015 08:30,12.87
01/08/2015 08:30,80.65
01/09/2015 08:30,67.72
01/10/2015 08:30,56.94
01/11/2015 08:30,63.62
01/12/2015 08:30,80.15
01/13/2015 08:30,64.9
01/14/2015 08:30,74.88
01/15/2015 08:30,58.059998
01/16/2015 08:30,70.86
01/17/2015 08:30,73.04
01/18/2015 08:30,48.899998
01/19/2015 08:30,34.309998
01/20/2015 08:30,42.579998
01/21/2015 08:30,46.02
01/22/2015 08:30,45.95
01/23/2015 08:30,30.98
01/24/2015 08:30,30.75
01/25/2015 08:30,42.7
01/26/2015 08:30,46.01
01/27/2015 08:30,64.26
01/28/2015 08:30,73.61999499999997
01/29/2015 08:30,57.87
01/30/2015 08:30,43.62
01/31/2015 08:30,44.719997
02/01/2015 08:30,49.75
02/02/2015 08:30,34.21
02/03/2015 08:30,33.01
02/04/2015 08:30,22.359999
02/05/2015 08:30,30.23
02/06/2015 08:30,44.12
02/07/2015 08:30,71.57
02/08/2015 08:30,34.53
02/09/2015 08:30,53.94
02/10/2015 08:30,47.64
02/11/2015 08:30,52.57
02/12/2015 08:30,48.51
02/13/2015 08:30,39.629997
02/14/2015 08:30,23.31
02/15/2015 08:30,42.78
02/16/2015 08:30,47.85
02/17/2015 08:30,37.649998
02/18/2015 08:30,57.71
02/19/2015 08:30,61.93
02/20/2015 08:30,75.299995
02/21/2015 08:30,82.99
02/22/2015 08:30,82.04
02/23/2015 08:30,60.12
02/24/2015 08:30,73.34
02/25/2015 08:30,72.51
02/26/2015 08:30,63.64
02/27/2015 08:30,72.96
02/28/2015 08:30,60.09
03/01/2015 08:30,61.14
03/02/2015 08:30,78.02
03/03/2015 08:30,79.22
03/04/2015 08:30,65.88
03/05/2015 08:30,38.52
03/06/2015 08:30,75.049995
03/07/2015 08:30,73.09
03/08/2015 08:30,74.6
03/09/2015 08:30,66.4
03/10/2015 08:30,62.91
03/11/2015 08:30,63.379997
03/12/2015 08:30,56.879997
03/13/2015 08:30,54.34
03/14/2015 08:30,56.399998
03/15/2015 08:30,56.739998
03/16/2015 08:30,63.219997
03/17/2015 08:30,64.47
03/18/2015 08:30,62.14
03/19/2015 08:30,58.94
03/20/2015 08:30,55.28
03/21/2015 08:30,71.02
03/22/2015 08:30,43.219997
03/23/2015 08:30,56.57
03/24/2015 08:30,54.449997
03/25/2015 08:30,48.01
03/26/2015 08:30,68.76
03/27/2015 08:30,79.75
03/28/2015 08:30,65.1
03/29/2015 08:30,86.0
03/30/2015 08:30,87.28
03/31/2015 08:30,69.799995
04/01/2015 08:30,72.229996
04/02/2015 08:30,64.79
04/03/2015 08:30,64.06
04/04/2015 08:30,59.05
04/05/2015 08:30,67.76
04/06/2015 08:30,64.11
04/07/2015 08:30,51.3
04/08/2015 08:30,64.88
04/09/2015 08:30,68.57
04/10/2015 08:30,66.4
04/11/2015 08:30,73.13
04/12/2015 08:30,63.19
04/13/2015 08:30,61.039997
04/14/2015 08:30,83.11
04/15/2015 08:30,84.9
04/16/2015 08:30,72.75
04/17/2015 08:30,68.27
04/18/2015 08:30,66.689995
04/19/2015 08:30,71.4
04/20/2015 08:30,70.549995
04/21/2015 08:30,69.6
04/22/2015 08:30,65.18
04/23/2015 08:30,66.49
04/24/2015 08:30,66.63
04/25/2015 08:30,63.07
04/26/2015 08:30,59.039997
04/27/2015 08:30,56.94
04/28/2015 08:30,53.649998
04/29/2015 08:30,59.129997
04/30/2015 08:30,69.84
05/01/2015 08:30,55.07
05/02/2015 08:30,71.729996
05/03/2015 08:30,61.71
05/04/2015 08:30,86.65999599999998
05/05/2015 08:30,78.08
05/06/2015 08:30,77.34
05/07/2015 08:30,71.49
05/08/2015 08:30,71.39
05/09/2015 08:30,70.17
05/10/2015 08:30,80.99
05/11/2015 08:30,67.79
05/12/2015 08:30,65.189995
05/13/2015 08:30,85.90999599999998
05/14/2015 08:30,74.33
05/15/2015 08:30,73.56
05/16/2015 08:30,62.609997
05/17/2015 08:30,53.489998
05/18/2015 08:30,64.51
05/19/2015 08:30,81.32
05/20/2015 08:30,64.95
05/21/2015 08:30,62.449997
05/22/2015 08:30,55.17
05/23/2015 08:30,67.54
05/24/2015 08:30,63.85
05/25/2015 08:30,73.24
05/26/2015 08:30,57.129997
05/27/2015 08:30,62.84
05/28/2015 08:30,65.84
05/29/2015 08:30,72.39
05/30/2015 08:30,87.0
05/31/2015 08:30,64.84
06/01/2015 08:30,68.6
06/02/2015 08:30,72.47
06/03/2015 08:30,73.53
06/04/2015 08:30,64.33
06/05/2015 08:30,63.91
06/06/2015 08:30,71.15999599999998
06/07/2015 08:30,68.189995
06/08/2015 08:30,64.549995
06/09/2015 08:30,66.03
06/10/2015 08:30,67.21
06/11/2015 08:30,71.82
06/12/2015 08:30,nan
06/13/2015 08:30,88.25999499999998
06/14/2015 08:30,85.479996
06/15/2015 08:30,63.379997
06/16/2015 08:30,75.43
06/17/2015 08:30,96.299995
06/18/2015 08:30,84.14
06/19/2015 08:30,81.81
06/20/2015 08:30,67.72
06/21/2015 08:30,30.32
06/22/2015 08:30,85.56
06/23/2015 08:30,99.32
06/24/2015 08:30,78.61999499999997
06/25/2015 08:30,65.26
06/26/2015 08:30,16.84
06/27/2015 08:30,67.86999499999999
06/28/2015 08:30,70.65
06/29/2015 08:30,76.229996
06/30/2015 08:30,68.56
07/01/2015 08:30,86.40999599999998
07/02/2015 08:30,79.61
07/03/2015 08:30,79.63
07/04/2015 08:30,83.86999499999997
07/05/2015 08:30,80.86999499999997
07/06/2015 08:30,77.61
07/07/2015 08:30,69.86999499999999
07/08/2015 08:30,92.509995
07/09/2015 08:30,73.52
07/10/2015 08:30,69.39
07/11/2015 08:30,71.28
07/12/2015 08:30,69.049995
07/13/2015 08:30,68.89
07/14/2015 08:30,63.41
07/15/2015 08:30,70.51
