date,sm
01/01/2015 08:30,75.03
01/02/2015 08:30,79.229996
01/03/2015 08:30,52.809998
01/04/2015 08:30,39.57
01/05/2015 08:30,0.0
01/06/2015 08:30,31.41
01/07/2015 08:30,47.73
01/08/2015 08:30,85.72
01/09/2015 08:30,14.24
01/10/2015 08:30,51.16
01/11/2015 08:30,30.48
01/12/2015 08:30,59.09
01/13/2015 08:30,69.51
01/14/2015 08:30,54.399998
01/15/2015 08:30,60.489998
01/16/2015 08:30,100.0
01/17/2015 08:30,54.07
01/18/2015 08:30,70.88
01/19/2015 08:30,41.89
01/20/2015 08:30,56.19
01/21/2015 08:30,44.01
01/22/2015 08:30,26.89
01/23/2015 08:30,30.84
01/24/2015 08:30,41.559998
01/25/2015 08:30,39.29
01/26/2015 08:30,54.699997
01/27/2015 08:30,34.73
01/28/2015 08:30,46.52
01/29/2015 08:30,69.58
01/30/2015 08:30,50.719997
01/31/2015 08:30,46.149998
02/01/2015 08:30,45.78
02/02/2015 08:30,39.51
02/03/2015 08:30,31.67
02/04/2015 08:30,26.71
02/05/2015 08:30,26.529999
02/06/2015 08:30,33.44
02/07/2015 08:30,48.2
02/08/2015 08:30,35.95
02/09/2015 08:30,22.18
02/10/2015 08:30,45.76
02/11/2015 08:30,49.059998
02/12/2015 08:30,30.369999
02/13/2015 08:30,39.96
02/14/2015 08:30,33.26
02/15/2015 08:30,54.92
02/16/2015 08:30,44.34
02/17/2015 08:30,44.78
02/18/2015 08:30,55.75
02/19/2015 08:30,63.02
02/20/2015 08:30,67.15
02/21/2015 08:30,64.40999599999999
02/22/2015 08:30,50.28
02/23/2015 08:30,68.21
02/24/2015 08:30,82.75999499999998
02/25/2015 08:30,78.439995
02/26/2015 08:30,69.28
02/27/2015 08:30,72.18
02/28/2015 08:30,70.71
03/01/2015 08:30,83.74
03/02/2015 08:30,70.52
03/03/2015 08:30,63.98
03/04/2015 08:30,41.09
03/05/2015 08:30,50.7
03/06/2015 08:30,64.26
03/07/2015 08:30,73.229996
03/08/2015 08:30,76.75
03/09/2015 08:30,52.18
03/10/2015 08:30,68.15
03/11/2015 08:30,55.36
03/12/2015 08:30,53.879997
03/13/2015 08:30,20.699999
03/14/2015 08:30,40.059998
03/15/2015 08:30,38.32
03/16/2015 08:30,35.82
03/17/2015 08:30,55.11
03/18/2015 08:30,33.559998
03/19/2015 08:30,50.649998
03/20/2015 08:30,43.85
03/21/2015 08:30,43.84
03/22/2015 08:30,69.95
03/23/2015 08:30,65.31
03/24/2015 08:30,60.649998
03/25/2015 08:30,33.17
03/26/2015 08:30,49.899998
03/27/2015 08:30,43.07
03/28/2015 08:30,38.16
03/29/2015 08:30,87.5
03/30/2015 08:30,53.12
03/31/2015 08:30,55.35
04/01/2015 08:30,50.989998
04/02/2015 08:30,47.289997
04/03/2015 08:30,66.189995
04/04/2015 08:30,58.85
04/05/2015 08:30,51.96
04/06/2015 08:30,49.3
04/07/2015 08:30,49.239998
04/08/2015 08:30,42.3
04/09/2015 08:30,44.12
04/10/2015 08:30,61.109997
