date,sm
01/01/2015 08:30,61.239998
01/02/2015 08:30,75.40999599999998
01/03/2015 08:30,50.69
01/04/2015 08:30,45.899998
01/05/2015 08:30,42.71
01/06/2015 08:30,42.34
01/07/2015 08:30,58.75
01/08/2015 08:30,51.57
01/09/2015 08:30,48.739998
01/10/2015 08:30,44.84
01/11/2015 08:30,47.43
01/12/2015 08:30,66.27
01/13/2015 08:30,59.649998
01/14/2015 08:30,50.28
01/15/2015 08:30,55.559998
01/16/2015 08:30,62.23
01/17/2015 08:30,58.89
01/18/2015 08:30,53.949997
01/19/2015 08:30,54.48
01/20/2015 08:30,52.85
01/21/2015 08:30,54.96
01/22/2015 08:30,60.78
01/23/2015 08:30,75.7
01/24/2015 08:30,54.96
01/25/2015 08:30,63.579998
01/26/2015 08:30,64.439995
01/27/2015 08:30,56.85
01/28/2015 08:30,69.7
01/29/2015 08:30,57.61
01/30/2015 08:30,64.06
01/31/2015 08:30,67.89
02/01/2015 08:30,63.18
02/02/2015 08:30,72.27
02/03/2015 08:30,64.97
02/04/2015 08:30,70.45
02/05/2015 08:30,74.61
02/06/2015 08:30,86.27
02/07/2015 08:30,63.46
02/08/2015 08:30,57.76
02/09/2015 08:30,79.04
02/10/2015 08:30,68.56
02/11/2015 08:30,64.049995
02/12/2015 08:30,58.55
02/13/2015 08:30,55.94
02/14/2015 08:30,53.26
02/15/2015 08:30,73.08
02/16/2015 08:30,63.829998
02/17/2015 08:30,67.65
02/18/2015 08:30,61.42
02/19/2015 08:30,73.47
02/20/2015 08:30,61.92
02/21/2015 08:30,58.6
02/22/2015 08:30,66.65
02/23/2015 08:30,61.46
02/24/2015 08:30,74.42
02/25/2015 08:30,74.54
02/26/2015 08:30,65.85
02/27/2015 08:30,69.08
02/28/2015 08:30,60.8
03/01/2015 08:30,79.35
03/02/2015 08:30,73.79
03/03/2015 08:30,75.27
03/04/2015 08:30,64.67
03/05/2015 08:30,64.71
03/06/2015 08:30,82.31
03/07/2015 08:30,82.43
03/08/2015 08:30,70.299995
03/09/2015 08:30,64.61999499999999
03/10/2015 08:30,70.24
03/11/2015 08:30,71.77
03/12/2015 08:30,82.46
03/13/2015 08:30,78.21
03/14/2015 08:30,76.86999499999997
03/15/2015 08:30,74.689995
03/16/2015 08:30,80.85
03/17/2015 08:30,77.78
03/18/2015 08:30,75.67
03/19/2015 08:30,74.049995
03/20/2015 08:30,71.47
03/21/2015 08:30,79.86
03/22/2015 08:30,68.59
03/23/2015 08:30,74.15
03/24/2015 08:30,63.87
03/25/2015 08:30,72.29
03/26/2015 08:30,74.11
03/27/2015 08:30,64.96
03/28/2015 08:30,78.65999599999998
03/29/2015 08:30,71.63
03/30/2015 08:30,82.39
03/31/2015 08:30,77.07
