date,sm
01/01/2015 08:30,59.71
01/02/2015 08:30,69.27
01/03/2015 08:30,46.73
01/04/2015 08:30,39.64
01/05/2015 08:30,40.36
01/06/2015 08:30,43.84
01/07/2015 08:30,58.21
01/08/2015 08:30,47.16
01/09/2015 08:30,53.5
01/10/2015 08:30,46.45
01/11/2015 08:30,49.039997
01/12/2015 08:30,66.26
01/13/2015 08:30,62.1
01/14/2015 08:30,58.01
01/15/2015 08:30,56.32
01/16/2015 08:30,58.899998
01/17/2015 08:30,53.879997
01/18/2015 08:30,57.739998
01/19/2015 08:30,65.51
01/20/2015 08:30,55.699997
01/21/2015 08:30,46.36
01/22/2015 08:30,62.449997
01/23/2015 08:30,71.75
01/24/2015 08:30,55.75
01/25/2015 08:30,60.57
01/26/2015 08:30,61.17
01/27/2015 08:30,56.32
01/28/2015 08:30,68.92
01/29/2015 08:30,48.93
01/30/2015 08:30,54.91
01/31/2015 08:30,59.82
02/01/2015 08:30,54.71
02/02/2015 08:30,69.54
02/03/2015 08:30,55.76
02/04/2015 08:30,62.92
02/05/2015 08:30,62.809998
02/06/2015 08:30,68.86999499999999
02/07/2015 08:30,69.1
02/08/2015 08:30,57.12
02/09/2015 08:30,76.25
02/10/2015 08:30,75.29
02/11/2015 08:30,63.629997
02/12/2015 08:30,60.379997
02/13/2015 08:30,53.559998
02/14/2015 08:30,52.1
02/15/2015 08:30,69.53
02/16/2015 08:30,63.19
02/17/2015 08:30,51.82
02/18/2015 08:30,55.6
02/19/2015 08:30,70.59
02/20/2015 08:30,62.73
02/21/2015 08:30,60.5
02/22/2015 08:30,61.829998
02/23/2015 08:30,60.809998
02/24/2015 08:30,63.01
02/25/2015 08:30,71.17
02/26/2015 08:30,72.81
02/27/2015 08:30,62.469997
02/28/2015 08:30,57.44
03/01/2015 08:30,65.59
03/02/2015 08:30,70.71
03/03/2015 08:30,75.93
03/04/2015 08:30,58.1
03/05/2015 08:30,60.77
03/06/2015 08:30,78.2
03/07/2015 08:30,76.95
03/08/2015 08:30,74.92
03/09/2015 08:30,64.18
03/10/2015 08:30,67.71
03/11/2015 08:30,82.13
03/12/2015 08:30,81.06
03/13/2015 08:30,82.4
03/14/2015 08:30,78.72
03/15/2015 08:30,72.63
03/16/2015 08:30,83.15999599999998
03/17/2015 08:30,83.689995
03/18/2015 08:30,76.33
03/19/2015 08:30,73.979996
03/20/2015 08:30,73.15999599999998
03/21/2015 08:30,82.08
03/22/2015 08:30,71.7
03/23/2015 08:30,68.43
03/24/2015 08:30,55.92
03/25/2015 08:30,75.32
03/26/2015 08:30,80.64
03/27/2015 08:30,69.1
03/28/2015 08:30,84.15
03/29/2015 08:30,74.4
03/30/2015 08:30,83.08
03/31/2015 08:30,77.50999499999998
04/01/2015 08:30,80.59
04/02/2015 08:30,80.81
04/03/2015 08:30,75.35
04/04/2015 08:30,73.28
04/05/2015 08:30,77.39
04/06/2015 08:30,71.35
04/07/2015 08:30,39.829998
04/08/2015 08:30,46.239998
04/09/2015 08:30,51.42
04/10/2015 08:30,48.739998
04/11/2015 08:30,58.12
04/12/2015 08:30,42.079998
04/13/2015 08:30,55.28
04/14/2015 08:30,49.73
04/15/2015 08:30,55.059998
04/16/2015 08:30,46.39
04/17/2015 08:30,38.82
04/18/2015 08:30,46.789997
04/19/2015 08:30,53.379997
04/20/2015 08:30,57.43
04/21/2015 08:30,63.64
04/22/2015 08:30,53.129997
04/23/2015 08:30,54.21
04/24/2015 08:30,55.87
04/25/2015 08:30,58.28
04/26/2015 08:30,58.64
04/27/2015 08:30,69.36999499999999
04/28/2015 08:30,62.09
04/29/2015 08:30,65.729996
04/30/2015 08:30,63.03
05/01/2015 08:30,78.34
05/02/2015 08:30,63.37
05/03/2015 08:30,65.02
05/04/2015 08:30,69.689995
05/05/2015 08:30,65.38
05/06/2015 08:30,77.13
05/07/2015 08:30,80.17
05/08/2015 08:30,79.1
05/09/2015 08:30,72.88
05/10/2015 08:30,73.13
05/11/2015 08:30,76.15999599999998
05/12/2015 08:30,78.85
05/13/2015 08:30,81.0
05/14/2015 08:30,68.979996
05/15/2015 08:30,68.97
05/16/2015 08:30,65.22
05/17/2015 08:30,62.289997
05/18/2015 08:30,70.689995
05/19/2015 08:30,72.26
05/20/2015 08:30,79.1
05/21/2015 08:30,73.67
05/22/2015 08:30,78.5
05/23/2015 08:30,80.96
05/24/2015 08:30,77.1
05/25/2015 08:30,76.45
05/26/2015 08:30,88.25999499999998
05/27/2015 08:30,85.33
05/28/2015 08:30,79.5
05/29/2015 08:30,86.07
05/30/2015 08:30,79.04
05/31/2015 08:30,84.229996
06/01/2015 08:30,84.9
06/02/2015 08:30,80.24
06/03/2015 08:30,84.96
06/04/2015 08:30,70.6
06/05/2015 08:30,66.52
06/06/2015 08:30,78.74
06/07/2015 08:30,89.86
06/08/2015 08:30,69.75
06/09/2015 08:30,67.63
06/10/2015 08:30,64.43
06/11/2015 08:30,69.25
06/12/2015 08:30,64.24
06/13/2015 08:30,73.53
06/14/2015 08:30,59.789997
06/15/2015 08:30,64.65
06/16/2015 08:30,62.07
06/17/2015 08:30,68.0
06/18/2015 08:30,72.77
06/19/2015 08:30,76.72
06/20/2015 08:30,77.31
06/21/2015 08:30,77.45
06/22/2015 08:30,80.31
06/23/2015 08:30,72.07
06/24/2015 08:30,78.56
06/25/2015 08:30,85.689995
06/26/2015 08:30,73.729996
06/27/2015 08:30,72.71
06/28/2015 08:30,80.9
06/29/2015 08:30,79.83
06/30/2015 08:30,77.549995
07/01/2015 08:30,81.97
07/02/2015 08:30,88.29
07/03/2015 08:30,88.299995
07/04/2015 08:30,71.689995
07/05/2015 08:30,79.53
07/06/2015 08:30,72.31
07/07/2015 08:30,100.0
07/08/2015 08:30,79.439995
07/09/2015 08:30,83.299995
07/10/2015 08:30,98.46
07/11/2015 08:30,91.579994
07/12/2015 08:30,71.24
07/13/2015 08:30,82.00999499999998
07/14/2015 08:30,79.71
07/15/2015 08:30,86.75999499999998
07/16/2015 08:30,76.29
07/17/2015 08:30,76.27
07/18/2015 08:30,68.36
07/19/2015 08:30,77.439995
07/20/2015 08:30,77.11999499999997
07/21/2015 08:30,77.25999499999998
07/22/2015 08:30,75.14
07/23/2015 08:30,74.799995
07/24/2015 08:30,86.229996
07/25/2015 08:30,82.6
07/26/2015 08:30,84.15999599999998
07/27/2015 08:30,100.0
07/28/2015 08:30,87.09
07/29/2015 08:30,84.07
07/30/2015 08:30,92.079994
07/31/2015 08:30,87.68
08/01/2015 08:30,82.729996
08/02/2015 08:30,77.77
08/03/2015 08:30,79.85
08/04/2015 08:30,83.18
08/05/2015 08:30,82.65
08/06/2015 08:30,92.04
08/07/2015 08:30,83.61999499999997
08/08/2015 08:30,83.75999499999998
08/09/2015 08:30,78.40999599999998
08/10/2015 08:30,75.65999599999998
08/11/2015 08:30,66.92
08/12/2015 08:30,71.40999599999998
08/13/2015 08:30,73.99
08/14/2015 08:30,73.38
08/15/2015 08:30,71.89
08/16/2015 08:30,67.68
08/17/2015 08:30,76.1
08/18/2015 08:30,74.08
08/19/2015 08:30,80.84
08/20/2015 08:30,74.06
08/21/2015 08:30,71.22
08/22/2015 08:30,73.28
08/23/2015 08:30,75.01
08/24/2015 08:30,79.65
08/25/2015 08:30,67.53
08/26/2015 08:30,64.36
08/27/2015 08:30,79.31
08/28/2015 08:30,91.189995
08/29/2015 08:30,85.729996
08/30/2015 08:30,71.46
08/31/2015 08:30,75.31
09/01/2015 08:30,65.38
09/02/2015 08:30,65.75
09/03/2015 08:30,69.28
09/04/2015 08:30,65.1
09/05/2015 08:30,65.39
09/06/2015 08:30,63.57
09/07/2015 08:30,54.3
09/08/2015 08:30,62.03
09/09/2015 08:30,62.35
09/10/2015 08:30,62.01
09/11/2015 08:30,66.93
09/12/2015 08:30,65.26
09/13/2015 08:30,61.87
09/14/2015 08:30,75.75
09/15/2015 08:30,62.73
09/16/2015 08:30,83.97
09/17/2015 08:30,71.439995
09/18/2015 08:30,97.979996
09/19/2015 08:30,74.979996
09/20/2015 08:30,84.75
