date,sm
01/01/2015 08:30,55.989998
01/02/2015 08:30,41.61
01/03/2015 08:30,43.899998
01/04/2015 08:30,44.899998
01/05/2015 08:30,43.809998
01/06/2015 08:30,42.73
01/07/2015 08:30,40.899998
01/08/2015 08:30,42.27
01/09/2015 08:30,48.71
01/10/2015 08:30,45.67
01/11/2015 08:30,52.09
01/12/2015 08:30,60.62
01/13/2015 08:30,59.48
01/14/2015 08:30,52.89
01/15/2015 08:30,47.46
01/16/2015 08:30,49.02
01/17/2015 08:30,46.41
01/18/2015 08:30,47.37
01/19/2015 08:30,58.0
01/20/2015 08:30,51.48
01/21/2015 08:30,57.91
01/22/2015 08:30,53.96
01/23/2015 08:30,58.3
01/24/2015 08:30,61.289997
01/25/2015 08:30,47.0
01/26/2015 08:30,46.78
01/27/2015 08:30,45.67
01/28/2015 08:30,50.64
01/29/2015 08:30,49.92
01/30/2015 08:30,42.37
01/31/2015 08:30,43.89
02/01/2015 08:30,45.579998
02/02/2015 08:30,48.09
02/03/2015 08:30,40.57
02/04/2015 08:30,42.5
02/05/2015 08:30,43.149998
02/06/2015 08:30,41.98
02/07/2015 08:30,41.68
02/08/2015 08:30,37.989998
02/09/2015 08:30,37.19
02/10/2015 08:30,44.969997
02/11/2015 08:30,41.239998
02/12/2015 08:30,37.649998
02/13/2015 08:30,36.28
02/14/2015 08:30,35.61
02/15/2015 08:30,33.51
02/16/2015 08:30,35.94
02/17/2015 08:30,35.13
02/18/2015 08:30,35.89
02/19/2015 08:30,31.72
02/20/2015 08:30,41.61
02/21/2015 08:30,35.61
02/22/2015 08:30,37.329998
02/23/2015 08:30,33.399998
02/24/2015 08:30,37.76
02/25/2015 08:30,39.98
02/26/2015 08:30,42.54
02/27/2015 08:30,46.36
02/28/2015 08:30,33.39
03/01/2015 08:30,37.85
03/02/2015 08:30,37.5
03/03/2015 08:30,43.129997
03/04/2015 08:30,37.01
03/05/2015 08:30,35.86
03/06/2015 08:30,40.51
03/07/2015 08:30,39.77
03/08/2015 08:30,52.989998
03/09/2015 08:30,37.01
03/10/2015 08:30,30.25
03/11/2015 08:30,44.53
03/12/2015 08:30,47.309998
03/13/2015 08:30,47.37
03/14/2015 08:30,47.739998
03/15/2015 08:30,51.149998
03/16/2015 08:30,51.51
03/17/2015 08:30,51.25
03/18/2015 08:30,56.55
03/19/2015 08:30,40.85
03/20/2015 08:30,38.04
03/21/2015 08:30,40.25
03/22/2015 08:30,37.04
03/23/2015 08:30,47.61
03/24/2015 08:30,32.77
03/25/2015 08:30,31.72
03/26/2015 08:30,42.01
03/27/2015 08:30,35.84
03/28/2015 08:30,36.329998
03/29/2015 08:30,32.809998
