date,sm
01/01/2015 08:30,72.49
01/02/2015 08:30,91.31
01/03/2015 08:30,41.53
01/04/2015 08:30,28.84
01/05/2015 08:30,0.0
01/06/2015 08:30,6.8799996
01/07/2015 08:30,3.24
01/08/2015 08:30,89.28
01/09/2015 08:30,39.95
01/10/2015 08:30,7.6699996
01/11/2015 08:30,23.39
01/12/2015 08:30,83.75
01/13/2015 08:30,51.379997
01/14/2015 08:30,53.199997
01/15/2015 08:30,37.059998
01/16/2015 08:30,64.09
01/17/2015 08:30,83.84
01/18/2015 08:30,69.86
01/19/2015 08:30,42.04
01/20/2015 08:30,24.68
01/21/2015 08:30,22.93
01/22/2015 08:30,24.199999
01/23/2015 08:30,19.939999
01/24/2015 08:30,23.35
01/25/2015 08:30,24.1
01/26/2015 08:30,28.0
01/27/2015 08:30,36.57
01/28/2015 08:30,65.18
01/29/2015 08:30,45.87
01/30/2015 08:30,32.57
01/31/2015 08:30,38.2
02/01/2015 08:30,40.25
02/02/2015 08:30,42.82
02/03/2015 08:30,46.11
02/04/2015 08:30,38.399998
02/05/2015 08:30,41.61
02/06/2015 08:30,47.2
02/07/2015 08:30,52.36
02/08/2015 08:30,45.03
02/09/2015 08:30,51.809998
02/10/2015 08:30,53.1
02/11/2015 08:30,53.89
02/12/2015 08:30,47.28
02/13/2015 08:30,48.84
02/14/2015 08:30,41.12
02/15/2015 08:30,54.969997
02/16/2015 08:30,44.86
02/17/2015 08:30,47.73
02/18/2015 08:30,35.54
02/19/2015 08:30,55.85
02/20/2015 08:30,81.88
02/21/2015 08:30,72.189995
02/22/2015 08:30,80.40999599999998
02/23/2015 08:30,55.67
02/24/2015 08:30,83.09
02/25/2015 08:30,83.42
02/26/2015 08:30,73.72
02/27/2015 08:30,74.75
02/28/2015 08:30,68.74
03/01/2015 08:30,78.68
03/02/2015 08:30,82.17
03/03/2015 08:30,80.88
03/04/2015 08:30,77.06
03/05/2015 08:30,61.379997
03/06/2015 08:30,79.38
03/07/2015 08:30,77.15999599999998
03/08/2015 08:30,86.83
03/09/2015 08:30,74.82
03/10/2015 08:30,72.1
03/11/2015 08:30,56.19
03/12/2015 08:30,57.969997
03/13/2015 08:30,52.89
03/14/2015 08:30,48.59
03/15/2015 08:30,53.16
03/16/2015 08:30,61.05
03/17/2015 08:30,62.489998
03/18/2015 08:30,54.86
