date,sm
01/01/2015 08:30,55.379997
01/02/2015 08:30,70.64
01/03/2015 08:30,38.11
01/04/2015 08:30,43.48
01/05/2015 08:30,34.29
01/06/2015 08:30,43.7
01/07/2015 08:30,49.039997
01/08/2015 08:30,82.77
01/09/2015 08:30,65.22
01/10/2015 08:30,67.03
01/11/2015 08:30,63.25
01/12/2015 08:30,71.81
01/13/2015 08:30,66.61999499999999
01/14/2015 08:30,58.719997
01/15/2015 08:30,62.67
01/16/2015 08:30,74.15
01/17/2015 08:30,65.32
01/18/2015 08:30,67.64
01/19/2015 08:30,64.189995
01/20/2015 08:30,60.35
01/21/2015 08:30,72.74
01/22/2015 08:30,69.46
01/23/2015 08:30,80.15999599999998
01/24/2015 08:30,61.649998
01/25/2015 08:30,65.99
01/26/2015 08:30,70.24
01/27/2015 08:30,78.7
01/28/2015 08:30,70.54
01/29/2015 08:30,66.09
01/30/2015 08:30,71.729996
01/31/2015 08:30,76.75999499999998
02/01/2015 08:30,82.43
02/02/2015 08:30,86.49
02/03/2015 08:30,87.54
02/04/2015 08:30,92.03
02/05/2015 08:30,98.439995
02/06/2015 08:30,88.03
02/07/2015 08:30,73.36
02/08/2015 08:30,73.90999599999998
02/09/2015 08:30,74.18
02/10/2015 08:30,76.31
02/11/2015 08:30,77.39
02/12/2015 08:30,73.18
02/13/2015 08:30,62.32
02/14/2015 08:30,71.90999599999998
02/15/2015 08:30,70.229996
02/16/2015 08:30,59.48
02/17/2015 08:30,70.86999499999997
02/18/2015 08:30,73.78
02/19/2015 08:30,67.06
02/20/2015 08:30,64.54
02/21/2015 08:30,58.64
02/22/2015 08:30,57.399998
02/23/2015 08:30,61.059998
02/24/2015 08:30,79.64
02/25/2015 08:30,79.939995
02/26/2015 08:30,63.699997
02/27/2015 08:30,54.92
02/28/2015 08:30,62.18
03/01/2015 08:30,61.91
03/02/2015 08:30,79.31
03/03/2015 08:30,69.4
03/04/2015 08:30,61.12
03/05/2015 08:30,76.29
03/06/2015 08:30,84.36999499999997
03/07/2015 08:30,64.479996
03/08/2015 08:30,58.73
03/09/2015 08:30,65.7
03/10/2015 08:30,63.12
03/11/2015 08:30,67.299995
03/12/2015 08:30,73.88
03/13/2015 08:30,74.189995
03/14/2015 08:30,73.82
03/15/2015 08:30,80.40999599999998
03/16/2015 08:30,84.02
03/17/2015 08:30,68.1
03/18/2015 08:30,72.76
03/19/2015 08:30,65.2
03/20/2015 08:30,74.18
03/21/2015 08:30,73.93
03/22/2015 08:30,63.78
03/23/2015 08:30,77.15
03/24/2015 08:30,77.96
03/25/2015 08:30,87.65999599999998
03/26/2015 08:30,76.77
03/27/2015 08:30,90.409996
03/28/2015 08:30,77.81
03/29/2015 08:30,72.36999499999997
03/30/2015 08:30,77.29
03/31/2015 08:30,73.79
04/01/2015 08:30,73.68
04/02/2015 08:30,83.07
04/03/2015 08:30,73.1
04/04/2015 08:30,95.43
04/05/2015 08:30,86.42
04/06/2015 08:30,96.59
04/07/2015 08:30,57.969997
04/08/2015 08:30,49.82
04/09/2015 08:30,55.1
04/10/2015 08:30,54.71
04/11/2015 08:30,44.5
04/12/2015 08:30,51.05
04/13/2015 08:30,38.02
04/14/2015 08:30,63.35
04/15/2015 08:30,61.39
04/16/2015 08:30,60.77
04/17/2015 08:30,47.989998
04/18/2015 08:30,45.329998
04/19/2015 08:30,59.37
04/20/2015 08:30,63.89
04/21/2015 08:30,62.309998
04/22/2015 08:30,59.079998
04/23/2015 08:30,67.2
04/24/2015 08:30,64.32
04/25/2015 08:30,79.09
04/26/2015 08:30,67.11
04/27/2015 08:30,62.949997
04/28/2015 08:30,72.65
04/29/2015 08:30,64.61999499999999
04/30/2015 08:30,67.76
05/01/2015 08:30,64.27
05/02/2015 08:30,62.93
05/03/2015 08:30,67.35
05/04/2015 08:30,65.11
05/05/2015 08:30,73.61
05/06/2015 08:30,88.729996
05/07/2015 08:30,74.68
05/08/2015 08:30,77.18
05/09/2015 08:30,75.99
05/10/2015 08:30,80.72
05/11/2015 08:30,72.49
05/12/2015 08:30,77.50999499999998
05/13/2015 08:30,89.36999499999997
05/14/2015 08:30,71.56
05/15/2015 08:30,72.479996
05/16/2015 08:30,68.82
05/17/2015 08:30,83.31
