date,sm
01/01/2015 08:30,65.07
01/02/2015 08:30,91.77
01/03/2015 08:30,78.72
01/04/2015 08:30,50.489998
01/05/2015 08:30,4.7799997
01/06/2015 08:30,13.65
01/07/2015 08:30,33.67
01/08/2015 08:30,93.35
01/09/2015 08:30,45.32
01/10/2015 08:30,2.49
01/11/2015 08:30,43.01
01/12/2015 08:30,22.699999
01/13/2015 08:30,54.629997
01/14/2015 08:30,63.78
01/15/2015 08:30,38.219997
01/16/2015 08:30,77.9
01/17/2015 08:30,49.149998
01/18/2015 08:30,64.63
01/19/2015 08:30,36.94
01/20/2015 08:30,36.11
01/21/2015 08:30,42.34
01/22/2015 08:30,14.63
01/23/2015 08:30,28.72
01/24/2015 08:30,40.27
01/25/2015 08:30,8.429999
01/26/2015 08:30,40.91
01/27/2015 08:30,36.7
01/28/2015 08:30,55.16
01/29/2015 08:30,79.28
01/30/2015 08:30,48.7
01/31/2015 08:30,43.73
02/01/2015 08:30,36.95
02/02/2015 08:30,20.46
02/03/2015 08:30,20.9
02/04/2015 08:30,24.189999
02/05/2015 08:30,21.24
02/06/2015 08:30,44.41
02/07/2015 08:30,46.96
02/08/2015 08:30,52.62
02/09/2015 08:30,38.149998
02/10/2015 08:30,31.609999
02/11/2015 08:30,32.53
02/12/2015 08:30,58.92
02/13/2015 08:30,40.829998
02/14/2015 08:30,33.079998
02/15/2015 08:30,55.75
02/16/2015 08:30,41.21
02/17/2015 08:30,53.829998
02/18/2015 08:30,31.289999
02/19/2015 08:30,57.629997
02/20/2015 08:30,64.38
02/21/2015 08:30,55.62
02/22/2015 08:30,63.949997
02/23/2015 08:30,70.68
02/24/2015 08:30,69.17
02/25/2015 08:30,62.17
02/26/2015 08:30,51.059998
02/27/2015 08:30,62.14
02/28/2015 08:30,52.8
03/01/2015 08:30,61.46
03/02/2015 08:30,85.00999499999998
03/03/2015 08:30,80.5
03/04/2015 08:30,71.45
03/05/2015 08:30,43.76
03/06/2015 08:30,90.17
03/07/2015 08:30,81.83
03/08/2015 08:30,90.88
03/09/2015 08:30,75.50999499999998
03/10/2015 08:30,70.93
03/11/2015 08:30,62.37
03/12/2015 08:30,44.48
03/13/2015 08:30,49.64
03/14/2015 08:30,43.73
03/15/2015 08:30,37.28
03/16/2015 08:30,46.5
03/17/2015 08:30,49.829998
03/18/2015 08:30,52.539997
03/19/2015 08:30,25.21
