date,sm
01/01/2015 08:30,57.85
01/02/2015 08:30,49.69
01/03/2015 08:30,52.379997
01/04/2015 08:30,53.079998
01/05/2015 08:30,53.35
01/06/2015 08:30,52.09
01/07/2015 08:30,47.71
01/08/2015 08:30,50.41
01/09/2015 08:30,57.91
01/10/2015 08:30,55.67
01/11/2015 08:30,64.0
01/12/2015 08:30,70.93
01/13/2015 08:30,71.26
01/14/2015 08:30,66.59
01/15/2015 08:30,60.109997
01/16/2015 08:30,58.989998
01/17/2015 08:30,60.69
01/18/2015 08:30,54.809998
01/19/2015 08:30,64.18
01/20/2015 08:30,63.52
01/21/2015 08:30,60.09
01/22/2015 08:30,61.34
01/23/2015 08:30,69.61
01/24/2015 08:30,69.81
01/25/2015 08:30,57.23
01/26/2015 08:30,54.789997
01/27/2015 08:30,51.93
01/28/2015 08:30,57.989998
01/29/2015 08:30,55.199997
01/30/2015 08:30,53.55
01/31/2015 08:30,56.19
02/01/2015 08:30,56.53
02/02/2015 08:30,59.35
02/03/2015 08:30,50.539997
02/04/2015 08:30,53.739998
02/05/2015 08:30,55.879997
02/06/2015 08:30,51.469997
02/07/2015 08:30,54.23
02/08/2015 08:30,49.45
02/09/2015 08:30,44.94
02/10/2015 08:30,60.12
02/11/2015 08:30,57.43
02/12/2015 08:30,51.89
02/13/2015 08:30,53.42
02/14/2015 08:30,52.829998
02/15/2015 08:30,56.85
02/16/2015 08:30,58.73
02/17/2015 08:30,52.73
02/18/2015 08:30,57.199997
02/19/2015 08:30,60.239998
02/20/2015 08:30,68.1
02/21/2015 08:30,62.34
02/22/2015 08:30,54.77
02/23/2015 08:30,58.989998
02/24/2015 08:30,56.309998
02/25/2015 08:30,61.879997
02/26/2015 08:30,63.399998
02/27/2015 08:30,61.87
02/28/2015 08:30,58.8
03/01/2015 08:30,56.92
03/02/2015 08:30,61.609997
03/03/2015 08:30,66.54
03/04/2015 08:30,60.399998
03/05/2015 08:30,60.03
03/06/2015 08:30,63.05
03/07/2015 08:30,63.77
03/08/2015 08:30,72.11
03/09/2015 08:30,62.76
03/10/2015 08:30,54.55
03/11/2015 08:30,72.47
03/12/2015 08:30,71.24
03/13/2015 08:30,76.32
03/14/2015 08:30,68.26
03/15/2015 08:30,66.51
03/16/2015 08:30,74.68
03/17/2015 08:30,73.83
03/18/2015 08:30,73.54
03/19/2015 08:30,69.51
03/20/2015 08:30,64.35
03/21/2015 08:30,73.74
03/22/2015 08:30,66.53
03/23/2015 08:30,74.53
03/24/2015 08:30,64.04
03/25/2015 08:30,62.329998
03/26/2015 08:30,70.38
03/27/2015 08:30,65.06
03/28/2015 08:30,67.49
03/29/2015 08:30,58.92
03/30/2015 08:30,68.479996
03/31/2015 08:30,64.85
04/01/2015 08:30,76.15
04/02/2015 08:30,69.61999499999999
04/03/2015 08:30,67.97
04/04/2015 08:30,59.059998
04/05/2015 08:30,64.72
04/06/2015 08:30,67.1
04/07/2015 08:30,39.19
04/08/2015 08:30,45.8
04/09/2015 08:30,48.89
04/10/2015 08:30,52.649998
04/11/2015 08:30,57.78
04/12/2015 08:30,43.8
04/13/2015 08:30,41.54
04/14/2015 08:30,24.57
04/15/2015 08:30,31.25
04/16/2015 08:30,27.269999
04/17/2015 08:30,24.34
04/18/2015 08:30,25.199999
04/19/2015 08:30,26.34
04/20/2015 08:30,22.269999
04/21/2015 08:30,31.3
04/22/2015 08:30,15.719999
04/23/2015 08:30,23.32
04/24/2015 08:30,18.14
04/25/2015 08:30,25.019999
04/26/2015 08:30,24.0
04/27/2015 08:30,18.06
04/28/2015 08:30,26.75
04/29/2015 08:30,28.07
04/30/2015 08:30,31.849998
05/01/2015 08:30,35.07
05/02/2015 08:30,28.019999
05/03/2015 08:30,22.56
05/04/2015 08:30,29.369999
05/05/2015 08:30,24.59
05/06/2015 08:30,18.85
05/07/2015 08:30,35.95
05/08/2015 08:30,40.02
05/09/2015 08:30,39.7
05/10/2015 08:30,38.469997
05/11/2015 08:30,33.79
05/12/2015 08:30,39.11
05/13/2015 08:30,46.01
05/14/2015 08:30,34.53
05/15/2015 08:30,38.649998
05/16/2015 08:30,35.91
05/17/2015 08:30,35.87
05/18/2015 08:30,49.18
05/19/2015 08:30,56.949997
05/20/2015 08:30,50.36
05/21/2015 08:30,48.92
05/22/2015 08:30,55.23
05/23/2015 08:30,53.309998
05/24/2015 08:30,56.8
05/25/2015 08:30,59.629997
05/26/2015 08:30,55.01
05/27/2015 08:30,69.78
05/28/2015 08:30,70.71
05/29/2015 08:30,71.02
05/30/2015 08:30,64.07
05/31/2015 08:30,67.18
06/01/2015 08:30,62.559998
06/02/2015 08:30,71.33
06/03/2015 08:30,70.11
06/04/2015 08:30,65.6
06/05/2015 08:30,67.22
06/06/2015 08:30,69.17
06/07/2015 08:30,73.68
06/08/2015 08:30,66.979996
06/09/2015 08:30,64.86
06/10/2015 08:30,62.82
06/11/2015 08:30,62.109997
06/12/2015 08:30,66.85
06/13/2015 08:30,63.73
06/14/2015 08:30,61.559998
06/15/2015 08:30,60.629997
06/16/2015 08:30,60.879997
