date,sm
01/01/2015 08:30,65.84
01/02/2015 08:30,75.9
01/03/2015 08:30,56.07
01/04/2015 08:30,38.489998
01/05/2015 08:30,36.88
01/06/2015 08:30,35.07
01/07/2015 08:30,53.48
01/08/2015 08:30,49.039997
01/09/2015 08:30,41.91
01/10/2015 08:30,41.59
01/11/2015 08:30,46.719997
01/12/2015 08:30,62.51
01/13/2015 08:30,56.27
01/14/2015 08:30,49.11
01/15/2015 08:30,52.0
01/16/2015 08:30,45.57
01/17/2015 08:30,60.12
01/18/2015 08:30,54.0
01/19/2015 08:30,46.68
01/20/2015 08:30,48.149998
01/21/2015 08:30,52.19
01/22/2015 08:30,55.85
01/23/2015 08:30,65.68
01/24/2015 08:30,43.68
01/25/2015 08:30,51.969997
01/26/2015 08:30,61.26
01/27/2015 08:30,54.34
01/28/2015 08:30,68.61999499999999
01/29/2015 08:30,58.489998
01/30/2015 08:30,58.37
01/31/2015 08:30,63.68
02/01/2015 08:30,59.6
02/02/2015 08:30,71.02
02/03/2015 08:30,61.51
02/04/2015 08:30,69.24
02/05/2015 08:30,72.29
02/06/2015 08:30,88.96
02/07/2015 08:30,69.53
02/08/2015 08:30,54.67
02/09/2015 08:30,73.36999499999997
02/10/2015 08:30,63.129997
02/11/2015 08:30,66.54
02/12/2015 08:30,61.44
02/13/2015 08:30,54.03
02/14/2015 08:30,50.11
02/15/2015 08:30,65.09
02/16/2015 08:30,56.84
02/17/2015 08:30,61.01
02/18/2015 08:30,54.559998
02/19/2015 08:30,72.229996
02/20/2015 08:30,59.48
02/21/2015 08:30,58.43
02/22/2015 08:30,62.829998
02/23/2015 08:30,53.039997
02/24/2015 08:30,72.59
02/25/2015 08:30,69.04
02/26/2015 08:30,67.34
02/27/2015 08:30,60.77
02/28/2015 08:30,60.899998
03/01/2015 08:30,70.31
03/02/2015 08:30,69.31
03/03/2015 08:30,65.58
03/04/2015 08:30,60.219997
03/05/2015 08:30,65.64
03/06/2015 08:30,78.31
03/07/2015 08:30,77.88
03/08/2015 08:30,72.35
03/09/2015 08:30,59.329998
03/10/2015 08:30,67.58
03/11/2015 08:30,68.67
03/12/2015 08:30,76.71
03/13/2015 08:30,75.47
03/14/2015 08:30,73.34
03/15/2015 08:30,73.65
03/16/2015 08:30,76.979996
03/17/2015 08:30,76.25999499999998
03/18/2015 08:30,71.439995
03/19/2015 08:30,71.39
03/20/2015 08:30,70.11999499999999
03/21/2015 08:30,72.04
03/22/2015 08:30,58.73
03/23/2015 08:30,72.35
03/24/2015 08:30,63.789997
03/25/2015 08:30,66.299995
03/26/2015 08:30,66.78
03/27/2015 08:30,62.3
03/28/2015 08:30,70.11999499999999
03/29/2015 08:30,65.979996
03/30/2015 08:30,77.90999599999998
03/31/2015 08:30,72.6
04/01/2015 08:30,77.54
04/02/2015 08:30,70.89
04/03/2015 08:30,66.11
04/04/2015 08:30,68.26
04/05/2015 08:30,69.09
04/06/2015 08:30,62.37
04/07/2015 08:30,51.89
04/08/2015 08:30,54.91
04/09/2015 08:30,62.73
04/10/2015 08:30,66.31
04/11/2015 08:30,65.61999499999999
04/12/2015 08:30,79.74
04/13/2015 08:30,65.7
04/14/2015 08:30,68.13
04/15/2015 08:30,72.27
04/16/2015 08:30,59.129997
04/17/2015 08:30,59.05
