date,sm
01/01/2015 08:30,66.86
01/02/2015 08:30,73.15999599999998
01/03/2015 08:30,54.18
01/04/2015 08:30,38.34
01/05/2015 08:30,36.14
01/06/2015 08:30,34.07
01/07/2015 08:30,51.41
01/08/2015 08:30,56.8
01/09/2015 08:30,41.3
01/10/2015 08:30,41.7
01/11/2015 08:30,46.879997
01/12/2015 08:30,64.939995
01/13/2015 08:30,56.66
01/14/2015 08:30,49.32
01/15/2015 08:30,49.309998
01/16/2015 08:30,48.77
01/17/2015 08:30,55.579998
01/18/2015 08:30,49.86
01/19/2015 08:30,46.0
01/20/2015 08:30,48.469997
01/21/2015 08:30,51.93
01/22/2015 08:30,56.059998
01/23/2015 08:30,59.879997
01/24/2015 08:30,42.55
01/25/2015 08:30,51.969997
01/26/2015 08:30,57.53
01/27/2015 08:30,56.57
01/28/2015 08:30,62.78
01/29/2015 08:30,60.05
01/30/2015 08:30,58.8
01/31/2015 08:30,59.64
02/01/2015 08:30,59.76
02/02/2015 08:30,69.92
02/03/2015 08:30,62.949997
02/04/2015 08:30,70.77
02/05/2015 08:30,70.18
02/06/2015 08:30,90.77
02/07/2015 08:30,69.07
02/08/2015 08:30,53.87
02/09/2015 08:30,71.54
02/10/2015 08:30,63.12
02/11/2015 08:30,64.03
02/12/2015 08:30,63.53
02/13/2015 08:30,52.42
02/14/2015 08:30,48.17
02/15/2015 08:30,62.44
02/16/2015 08:30,54.469997
02/17/2015 08:30,60.699997
02/18/2015 08:30,53.19
02/19/2015 08:30,74.13
02/20/2015 08:30,60.289997
02/21/2015 08:30,62.51
02/22/2015 08:30,63.379997
02/23/2015 08:30,55.64
02/24/2015 08:30,73.9
02/25/2015 08:30,69.86
02/26/2015 08:30,67.52
02/27/2015 08:30,61.829998
02/28/2015 08:30,59.96
03/01/2015 08:30,69.61
03/02/2015 08:30,74.36
03/03/2015 08:30,65.07
03/04/2015 08:30,60.699997
03/05/2015 08:30,64.15
03/06/2015 08:30,76.77
03/07/2015 08:30,74.979996
03/08/2015 08:30,72.64
03/09/2015 08:30,62.559998
03/10/2015 08:30,67.06
03/11/2015 08:30,69.83
03/12/2015 08:30,77.43
03/13/2015 08:30,74.85
03/14/2015 08:30,75.67
03/15/2015 08:30,76.35
03/16/2015 08:30,77.75
03/17/2015 08:30,80.189995
03/18/2015 08:30,69.76
03/19/2015 08:30,71.11999499999997
03/20/2015 08:30,69.17
03/21/2015 08:30,70.38
03/22/2015 08:30,57.149998
03/23/2015 08:30,74.95
03/24/2015 08:30,67.78
03/25/2015 08:30,63.989998
03/26/2015 08:30,62.559998
03/27/2015 08:30,60.69
03/28/2015 08:30,73.17
03/29/2015 08:30,64.67
03/30/2015 08:30,77.46
03/31/2015 08:30,72.82
04/01/2015 08:30,73.76
04/02/2015 08:30,74.26
04/03/2015 08:30,68.0
04/04/2015 08:30,69.61999499999999
04/05/2015 08:30,73.68
04/06/2015 08:30,62.78
04/07/2015 08:30,53.129997
04/08/2015 08:30,50.739998
04/09/2015 08:30,61.449997
04/10/2015 08:30,62.69
04/11/2015 08:30,65.27
04/12/2015 08:30,74.09
04/13/2015 08:30,62.6
04/14/2015 08:30,66.90999599999999
04/15/2015 08:30,68.15999599999999
04/16/2015 08:30,58.26
04/17/2015 08:30,63.8
04/18/2015 08:30,56.86
04/19/2015 08:30,66.07
04/20/2015 08:30,69.81
04/21/2015 08:30,73.25
04/22/2015 08:30,63.48
04/23/2015 08:30,61.27
