location,lat,lon,location_veg_class,product,triplet,anomaly,n,snr,r,err_std,beta
890695,64.625,13.875,Open Shrublands ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,44,4.1325331611991745,0.8973095534302812,0.005757269084463964,0.0008839471015657336
890695,64.625,13.875,Open Shrublands ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,44,-5.6655060281359875,1.101970517831686,0.01778764640024523,0.9326099030078832
890717,64.625,19.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,361,-4.17885583429915,1.1465507378007893,0.02122036622789789,1.0
890717,64.625,19.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,361,,,,
890717,64.625,19.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,361,,,,
890717,64.625,19.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,361,,,,
889262,64.375,15.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,197,-2.9238952907442255,1.2327930919304697,0.01970166766369057,1.0
889262,64.375,15.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,197,-3.8103447420901633,1.1644003743059637,0.02181852871289817,0.0018689845385051734
889262,64.375,15.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,197,-1.5761195108422246,1.6540105714236881,0.016869965713571397,0.6926008033643382
876298,62.125,14.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,122,-3.911637652038869,1.159072616244029,0.02097036624475147,1.0
876298,62.125,14.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,122,3.9412943831128384,0.8930979100697015,0.00849101119877722,0.0012388659159044307
876298,62.125,14.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,122,-1.4374858791205003,1.812674284720336,0.015772423395813844,0.3973292015462604
886379,63.875,14.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,97,-2.2513040452314086,1.3413300417190086,0.021063084257099247,1.0
886379,63.875,14.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,97,,,,
886379,63.875,14.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,97,,,,
886379,63.875,14.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,97,,,,
886381,63.875,15.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,215,-2.7864154426461827,1.248911607556272,0.019560404240871115,1.0
886381,63.875,15.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,215,-4.5465020560976015,1.1322402457642933,0.023954226761724158,0.0021770736439476407
886381,63.875,15.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,215,,,,
886381,63.875,15.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,215,,,,
886381,63.875,15.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,215,,,,
884954,63.625,18.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,239,-5.692777690045867,1.1014051978843842,0.02144726812360688,1.0
884954,63.625,18.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,239,,,,
884954,63.625,18.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,239,,,,
884954,63.625,18.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,239,,,,
883500,63.375,15.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,96,-8.882948628405932,1.0615347779704192,0.02076125502418978,1.0
883500,63.375,15.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,96,5.066364779535675,0.9138690454833428,0.004166658746915464,0.0006916279659166727
883500,63.375,15.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,96,-5.747698089415279,1.1002855942859917,0.014470751187468963,0.3244984805206968
883504,63.375,16.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,187,-3.836382063646052,1.1629969097298265,0.02175230086758301,1.0
883504,63.375,16.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,187,-1.3750996707887235,1.914669184205612,0.016384797637194186,0.0019398259113925
883504,63.375,16.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,187,,,,
883504,63.375,16.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,187,,,,
883504,63.375,16.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,187,,,,
882073,63.125,18.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,13,-10.655971073244373,1.0505060028517241,0.006771320342154454,1.0
882073,63.125,18.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,13,,,,-7.990738963305899e-05
882073,63.125,18.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,13,-14.344030520636586,1.0367930731625277,-0.01035324121518216,-0.16228210808581028
874855,61.875,13.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,75,-1.9660359600156985,1.4265896932527593,0.018607937138023844,1.0
874855,61.875,13.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,75,0.5682603664751645,0.6019557954225465,0.013898995487196572,0.0014147867802784995
874855,61.875,13.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,75,4.782891304436995,0.9094372547584852,0.008555627485737374,0.3393615253430733
910883,68.125,20.875,Open Shrublands ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,337,-2.5611555028040907,1.280840029172303,0.029709006739544182,1.0
910883,68.125,20.875,Open Shrublands ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,337,-2.692102565550724,1.2613408438762992,0.030160288079200695,0.004171412813889279
910883,68.125,20.875,Open Shrublands ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,337,5.3609442096074735,0.9180362928549562,0.011933920672683056,1.1631080606047353
906574,67.375,23.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,534,,,,
906574,67.375,23.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,534,,,,
906574,67.375,23.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,534,,,,
906547,67.375,16.875,Wooded Tundra ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,354,,,0.01697386151219305,1.0
906547,67.375,16.875,Wooded Tundra ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,354,,,-0.02430850971293157,-0.003301734333921883
906547,67.375,16.875,Wooded Tundra ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,354,,,-0.012648037766912704,-0.5454138606134273
905120,67.125,20.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,339,-1.6560169690604198,1.588820572878916,0.021717478650700985,1.0
905120,67.125,20.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,339,-4.756556051270608,1.1252560918370005,0.031033900070414268,0.003408356042289768
905120,67.125,20.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,339,6.475932645410889,0.9307187680268416,0.008515534690904578,0.6292993664411238
902255,66.625,23.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,560,-1.3830559193741945,1.9001539155233584,0.02194024687949036,1.0
902255,66.625,23.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,560,-3.3858599321315843,1.1912749844773267,0.027630052539330745,0.002923688452815325
902255,66.625,23.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,560,0.3100341694162078,0.4864782954475931,0.01805456402324777,1.0548365280335756
864770,60.125,12.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,18,4.128369201675741,0.8972213989278885,0.012868969951660144,1.0
864770,60.125,12.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,18,0.6072827211793449,0.6146803420438565,0.019301813314676224,0.0011790123928937313
864770,60.125,12.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,18,-5.404853833197738,1.1077103813802085,0.03856603033934338,0.6906361261188404
864779,60.125,14.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,19,-25.53762592130489,1.0201733866843778,0.022697610153896867,1.0
864779,60.125,14.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,19,,,,2.392692974080701e-05
864779,60.125,14.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,19,-27.285017014496106,1.0188446826934043,0.027755540377890308,0.6653630189417152
857576,58.875,14.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,1.0
857576,58.875,14.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
857576,58.875,14.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
857578,58.875,14.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,1.0
857578,58.875,14.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
857578,58.875,14.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
854696,58.375,14.125,Mixed Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,4,7.643963793928488,0.9403788245026,0.006185007716166805,1.0
854696,58.375,14.125,Mixed Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,4,5.6755970503986335,0.922063265091868,0.007758157337303863,0.0007401557913204668
854696,58.375,14.125,Mixed Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,4,-7.5325632509003215,1.0738152857481535,-0.035494952392570465,-2.795139543355942
853263,58.125,15.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,6,,,,1.0
853263,58.125,15.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,6,-3.438248040785389,1.1874891771705387,0.0253678655112358,0.001213979748744748
853263,58.125,15.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,6,2.7102385338614403,0.8546786238440799,-0.012498549019703271,-2.4424777082584685
848939,57.375,14.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,82,-10.070241534065806,1.0536843204998043,0.02847498391131058,1.0
848939,57.375,14.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,82,-2.754458159097004,1.252987049045029,0.012265191083721769,0.0009410054409237369
848939,57.375,14.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,82,-10.202753035930176,1.052930736319992,0.02891272746150684,0.642129598349981
844614,56.625,13.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,131,-6.7754222157217106,1.0831193443851683,0.02864858172344077,1.0
844614,56.625,13.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,131,-3.0424033991462727,1.2204995862223595,0.01864026944664233,0.0016637196341499345
844614,56.625,13.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,131,-1.1027258707263718,3.276376982400608,0.01490967955117116,0.4506547319136882
893595,65.125,18.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,315,-3.273914716844218,1.1999042590422293,0.021070885788404343,1.0
893595,65.125,18.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,315,,,,
893595,65.125,18.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,315,,,,
893595,65.125,18.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,315,,,,
889275,64.375,18.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,290,-4.382897801737261,1.1382462629892471,0.021551915103175005,1.0
889275,64.375,18.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,290,,,,
889275,64.375,18.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,290,,,,
889275,64.375,18.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,290,,,,
889278,64.375,19.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,380,-5.226914464840311,1.112015822698179,0.02170713100466921,1.0
889278,64.375,19.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,380,-1.118150143528499,3.07633010252881,0.01352583892379444,0.0016107047259864644
889278,64.375,19.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,380,1.5193039353103444,0.7765725743987374,0.009983699651349015,0.31062248562550143
870537,61.125,14.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,57,-3.7863860496364374,1.1657134358859569,0.01892824924814389,1.0
870537,61.125,14.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,57,3.1172293529882205,0.8701254039066847,0.00854928265715513,0.0010169339606066591
870537,61.125,14.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,57,-2.7214696802550287,1.257338057495809,0.016744208671030724,0.39839816731678096
876293,62.125,13.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,36,-1.1922460290475092,2.4903148213366,0.02150299183321114,1.0
876293,62.125,13.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,36,6.953172768171635,0.9350208642024516,0.00841836884446465,0.0009966195678709317
876293,62.125,13.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,36,1.9000920212354704,0.8094339721860245,0.015061977255679876,0.7574029339398581
887842,64.125,20.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,4,0.2357156595781157,0.4367520404143279,0.014314465205267484,1.0
887842,64.125,20.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,4,-3.88492958281153,1.1604434114329234,0.02300421348702772,0.0013097139956179242
887842,64.125,20.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,4,3.293598952280558,0.8758396854701035,0.010066557129845805,0.6875514042044713
883494,63.375,13.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,49,-5.765566045222153,1.0999266618525028,0.020969670437668696,1.0
883494,63.375,13.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,49,,,,0.0005966249794274113
883494,63.375,13.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,49,-2.241455496686441,1.3436912293259775,0.01397610251862496,0.6767735531703839
880625,62.875,16.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,201,-9.38974072379802,1.0579192761032172,0.022919959591319226,1.0
880625,62.875,16.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,201,,,,
880625,62.875,16.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,201,,,,
880625,62.875,16.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,201,,,,
877742,62.375,15.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,155,-5.484017970589079,1.105899756421815,0.021710949496142443,1.0
877742,62.375,15.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,155,-2.077968087527977,1.3884060094279005,0.01466818311375974,0.0016326434887097626
877742,62.375,15.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,155,,,,
877742,62.375,15.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,155,,,,
877742,62.375,15.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,155,,,,
907998,67.625,19.625,Open Shrublands ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,282,-1.4497924871930188,1.7953404829161266,0.027527011302019937,1.0
907998,67.625,19.625,Open Shrublands ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,282,-2.878485837188562,1.2378786880187795,0.0324484329988886,0.004864492449702215
907998,67.625,19.625,Open Shrublands ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,282,3.289711733592167,0.8757191916846244,0.01595085070296017,1.5752005269346103
906545,67.375,16.375,Mixed Tundra ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,278,,,0.016945980747823292,1.0
906545,67.375,16.375,Mixed Tundra ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,278,,,-0.062480971341126915,-0.006947980135857288
906545,67.375,16.375,Mixed Tundra ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,278,,,-0.023832010422520568,-1.0501964317225383
906553,67.375,18.375,Open Shrublands ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,529,-6.407238626452534,1.088548243892358,0.017504486525090904,1.0
906553,67.375,18.375,Open Shrublands ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,529,-8.381283844210651,1.0655880005618514,0.0219710916967084,0.0026631943718069067
906553,67.375,18.375,Open Shrublands ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,529,-3.7142967151064266,1.1697946655081992,0.012838145108427129,0.9454325904388584
905112,67.125,18.125,Open Shrublands ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,268,-3.3833592287305403,1.1914595506369885,0.021380248730793656,1.0
905112,67.125,18.125,Open Shrublands ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,268,-2.752617427184168,1.2532259084958557,0.019882713897058292,0.0031733183408426
905112,67.125,18.125,Open Shrublands ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,268,4.231063559438203,0.8993521479715582,0.008897983865830036,0.9591526582909232
902234,66.625,18.625,Open Shrublands ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,523,-5.76049603858507,1.1000282464929272,0.020929217134170192,1.0
902234,66.625,18.625,Open Shrublands ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,523,-4.110109878765341,1.149579074434628,0.01730747351467911,0.0020248717746523615
902234,66.625,18.625,Open Shrublands ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,523,4.085921356112675,0.8963140031058109,0.006736465872424611,0.4561601135137047
900811,66.375,22.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,514,,,,
